<<<<<<< HEAD
id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
,Brawler,"[[""Brawler""],[""Bouncer""]]",Brawler (Bouncer),Bouncer,<id-00028,1,Crowd Control,"<p>When in a bar fight, a bouncer has her tenacity reduced by the crowd at the end of a round by the minimum possible amount. In addition, when she takes the mix it up action, she reduces the tenacity of the crowd by an additional amount equal to her brawler level.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Battle Dancer""]]",Brawler (Battle Dancer),Battle Dancer,<id-00014,1,Dancer's Cunning,"<p>A battle dancer can treat her Charisma score as her Intelligence score for the purpose of meeting the prerequisites of combat feats. In addition, she can attempt a Perform (dance) check instead of a Bluff check to feint in combat, and her unarmed strikes are considered to have the performance weapon special quality.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Battle Dancer""]]",Brawler (Battle Dancer),Battle Dancer,<id-00007,4,Dancing Dodge,"<p>At 4th level, when an opponent attempts a melee attack against a battle dancer, the battle dancer can expend one use of an attack of opportunity as an immediate action to move 5 feet, granting the battle dancer a dodge bonus to AC equal to her Charisma modifier (minimum 0) against the triggering attack. The attack is still resolved normally, even if the battle dancer's movement takes her out of the triggering attack's reach. This movement is not a 5-foot step and provokes attacks of opportunity from creatures other than the one that triggered this ability, though the battle dancer can attempt an Acrobatics check to avoid provoking the attacks. A battle dancer can use this ability a number of times per day equal to half her level. She can use this ability only while wearing light armor or no armor, and while carrying no heavier than a light load.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Bouncer""]]",Brawler (Bouncer),Bouncer,<id-00032,2,Drunk Handler,"<p>At 2nd level, a bouncer gains a +2 circumstance bonus on Intimidate and Sense Motive checks against foes that are tipsy or worse. In addition, when in a bar fight, she ignores damage reduction against nonlethal damage her targets have from being drunk or worse.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Bouncer""]]",Brawler (Bouncer),Bouncer,<id-00033,4,Drunk Knockout,"<p>At 4th level, a bouncer can use one use of her knockout ability to attempt a similar maneuver in a bar fight against a major participant who is drunk or worse. She must declare her intent before attempting her brawling check, and if she hits and reduces the target's tenacity, that target must succeed at a Fortitude saving throw (DC = 10 + half the bouncer's brawler level + the higher of the bouncer's Strength or Dexterity modifiers) or immediately be reduced to 0 tenacity.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Living Avalanche""]]",Brawler (Living Avalanche),Living Avalanche,<id-00010,2,Earth Discipline,"<p>At 2nd level, a living avalanche gains Improved Overrun as a bonus feat, even if she doesn't meet the prerequisites. At 5th level, she gains Improved Bull Rush as a bonus feat, even if she doesn't meet the prerequisites.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Steel-Breaker""]]",Brawler (Steel-Breaker),Steel-Breaker,<id-00005,5,Exploit Weakness,"<p>At 5th level, as a swift action a steel-breaker can observe a creature or object to find its weak point by succeeding at a Wisdom check, adding her brawler level against a DC of 10 + the object's hardness or the target's CR. If it succeeds, the steel-breaker gains a +2 bonus on attack rolls until the end of her turn, and any attacks she makes until the end of her turn ignore the creature or object's DR or hardness.</p><p>A steel-breaker can instead use this ability as a swift action to analyze the movements and expressions of one creature within 30 feet, granting a bonus on Sense Motive checks and Reflex saving throws, as well as a dodge bonus to AC against that opponent equal to 1/2 her brawler level until the start of her next turn. This ability replaces brawler's strike.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Turfer""]]",Brawler (Turfer),Turfer,<id-00008,3,Favored Turf,"<p>At 3rd level, a turfer chooses a type of terrain from the ranger's favored terrain list. When in that type of terrain, she gains a +2 bonus on initiative checks and a +1 bonus on combat maneuver checks and to CMD.</p><p>At 7th level and every 4 brawler levels thereafter, the turfer chooses an additional terrain in which to gain these bonuses. Each time, in one selected terrain (including the one just chosen), her bonus on initiative checks increases by 2, and her bonus on combat maneuver checks and to CMD increases by 1.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Feral Striker""]]",Brawler (Feral Striker),Feral Striker,<id-00013,1,Feral Aspect,"<p>This functions as the shifter aspect class feature of the shifter, except the feral striker can choose only from the bear, bull, falcon, snake, stag, tiger, and wolf aspects. She has access to only the minor versions all these aspects.</p><p>At 6th level, the feral striker can take on two minor aspects simultaneously as a move action. Each aspect counts toward her total number of minutes (so if a feral striker who normally has 9 total minutes of aspects takes on two aspects simultaneously for 4 minutes, she still has 1 minute remaining). She can end one or both aspects as a free action on her turn.</p><p>At 10th level, the feral shifter adds her Constitution modifier to the total number of minutes per day in which she can use feral aspect.</p><p>At 12th level, the feral striker can take on three aspects simultaneously as a move action or one or two aspects as a swift action.</p><p>At 20th level, the feral striker can take on as many aspects as she wishes at once as a swift action, and they count as only one aspect for the purpose of calculating duration.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Exemplar""]]",Brawler (Exemplar),Exemplar,<id-00005,5,Field Instruction,"<p>At 5th level, as a standard action an exemplar can grant a teamwork feat to all allies within 30 feet who can see and hear her. This teamwork feat must be one the exemplar knows or has gained with the martial flexibility ability. Allies retain the use of this teamwork feat for 3 rounds + 1 round for every 2 brawler levels. If the granted teamwork feat is one gained from martial flexibility, this duration ends immediately if the exemplar loses access to that feat. Allies don't need to meet the prerequisites of this teamwork feat. The exemplar can use this ability once per day at 5th level, plus one additional time per day at 9th, 12th, and 17th level. This ability otherwise counts as the cavalier's tactician class feature; feats and other effects which affect tactician (such as Practiced Tactician) apply to it. This ability replaces brawler's strike.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Verdant Grappler""]]",Brawler (Verdant Grappler),Verdant Grappler,<id-00010,2,Green Grasp,"<p>At 2nd level, a verdant grappler gains Improved Grapple as a bonus feat. At 3rd level, she must choose grapple as her first combat maneuver for maneuver training. When she pins a creature, she can cause roots and vines to burst from the ground (no matter the surrounding terrain), allowing the verdant grappler to attempt to tie up the creature without needing to retrieve rope or use a hand to hold the rope; as usual, a tied-up creature is pinned and not helpless. The verdant grappler must remain within 30 feet of the tied-up creature, or the vines automatically release it. She can tie up only one creature at a time with green grasp.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Wild Child""]]",Brawler (Wild Child),Wild Child,<id-00004,5,Hunter's Tricks,"<p>At 5th level, a wild child can expend a use of martial flexibility to use a trick from the ranger skirmisher archetype. Each time he activates this ability, the wild child can use a different hunter trick. He cannot choose any tricks that rely on ranged attacks. Activating this ability is not an action, but using the trick might require the wild child to use an action of a different type. This ability replaces close weapon mastery.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Living Avalanche""]]",Brawler (Living Avalanche),Living Avalanche,<id-00002,20,Improved Avalanche,"<p>At 20th level, if a living avalanche rolls a natural 20 on an overrun combat maneuver check as part of the avalanche ability, she can immediately attempt to confirm the critical hit by attempting another combat maneuver check with the same modifiers as the previous one; if the critical hit is confirmed, the attack deals double damage.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Hinyasi""]]",Brawler (Hinyasi),Hinyasi,<id-00004,5,Improvisation Mastery,"<p>At 5th level, a hinyasi picks one type of improvised weapon (light, onehanded, or two-handed) and gains a +2 bonus on attack and damage rolls with that type of weapon.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Hinyasi""]]",Brawler (Hinyasi),Hinyasi,<id-00010,2,Improvisation Training,<p>A hinyasi is skilled at fighting with improvised weapons. She deals damage equal to her unarmed strike damage while fighting with an improvised weapon. A hinyasi treats improvised weapons as weapons from the close fighter weapon group.</p>,systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Hinyasi""]]",Brawler (Hinyasi),Hinyasi,<id-00006,4,Improvised Maneuver,"<p>At 4th level, a hinyasi learns to confound and befuddle her opponents with improvised weapons. She chooses one of the following combat maneuvers: bull rush, drag, disarm, sunder, reposition, or trip. When she hits an opponent with an improvised weapon, the hinyasi can perform her chosen combat maneuver against the same target as a free action. She takes a -4 penalty on the combat maneuver check, and she can't attempt an improvised maneuver check more than once per round. This combat maneuver still provokes attacks of opportunity unless the hinyasi has a feat or ability that allows her to perform it without provoking attacks of opportunity.</p><p>At 10th level, she chooses a second combat maneuver that she can use with this ability, though she can still perform only one improvised maneuver per round. At 16th level, she chooses a third, though she can still perform only one improvised maneuver per round.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Exemplar""]]",Brawler (Exemplar),Exemplar,<id-00008,3,Inspiring Prowess,"<p>At 3rd level, an exemplar gains the ability to use certain bardic performances. She can use this ability for a number of rounds per day equal to 3 + her Charisma modifier; this increases by 1 round per brawler level thereafter. The exemplar's effective bard level for this ability is equal to her brawler level - 2. At 3rd level, the exemplar can use inspire courage. At 11th level, the exemplar can use inspire greatness. At 15th level, the exemplar can use inspire heroics. Instead of the Perform skill, she activates this ability with impressive flourishes and displays of martial talent (this uses visual components). This ability otherwise functions as bardic performance; feats and other effects that affect bardic performance (such as the Extra Performance feat) apply to it. This ability replaces maneuver training and AC bonus.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Living Avalanche""]]",Brawler (Living Avalanche),Living Avalanche,<id-00008,3,Landslide,"<p>At 3rd level, a living avalanche must choose overrun as her first combat maneuver for maneuver training. At 7th level, she must choose bull rush as her second combat maneuver for maneuver training. She doesn't gain training in any new combat maneuvers at later levels, but her bonuses on combat maneuver checks and to CMD for bull rush and overrun combat maneuvers increase as normal. She gains the following benefits at the listed levels.</p><p>At 11th level, if she succeeds at an overrun combat maneuver as part of a charge, she automatically knocks her target prone (no matter the result of her check). In addition, if the living avalanche succeeds at a bull rush combat maneuver as part of a charge, she reduces the penalty combat maneuver checks to bull rush each creature beyond the first by 2.</p><p>At 15th level, the living avalanche can attempt bull rush and overrun combat maneuvers against creatures two sizes larger than herself, but only as part of a charge.</p><p>At 19th level, if the living avalanche succeeds at a bull rush combat maneuver as part of a charge, she reduces the penalty on combat maneuver checks to bull rush each creature beyond the first by an additional 2. When attempting an overrun combat maneuver as part of a charge, she also ignores any increase to a creature's CMD from having more than two legs.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Strong-Side Boxer""]]",Brawler (Strong-Side Boxer),Strong-Side Boxer,<id-00004,5,Lead Leg,"<p>At 5th level, a strong-side boxer can spend 1 minute to wrap one of her legs in a chain, and can thereafter use the chain-wrapped leg both defensively and offensively. While her leg is wrapped, she is considered to be wearing a chain shirt, gaining all the appropriate bonuses and penalties. The chain can be enchanted as armor and is treated as masterwork. Once per round while wearing the chain, she can apply a +4 circumstance bonus to a trip attempt as an immediate action.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Bouncer""]]",Brawler (Bouncer),Bouncer,<id-00031,1,Lesser Flexibility,<p>A bouncer can use her martial flexibility only a number of times per day equal to 2 + half her brawler level (minimum 3 times per day).</p>,systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Constructed Pugilist""]]",Brawler (Constructed Pugilist),Constructed Pugilist,<id-00013,1,Limb Modification,"<p>A constructed pugilist chooses one of the following limb modifications at 1st level and another at 6th, 10th, 12th, and 20th levels. These modifications do not require the constructed pugilist to rebuild her constructed limb.</p><p><i>Flex Limb: </i>The limb is divided into jointed segments held in place with rigid rods. As a standard action, the constructed pugilist can release the rods and turn her limb into a whiplike appendage. In this mode, the prosthesis can be used to make trip attempts, and it grants a +2 bonus on disarm attempts made using it. The constructed pugilist doesn't run the risk of dropping her limb if she fails. Returning the limb to its rigid form takes a standard action. As a standard action, a constructed pugilist with both flex limb and limb extender can activate or deactivate one of those limb modifications or both simultaneously; when the constructed pugilist has both flex limb and limb extender activated, she gains the benefits of reach with the flex limb abilities.</p><p><i>Grapnel Arm: </i>The constructed pugilist can fire a grappling hook built into her prosthesis. The grappling hook is attached to a 40-foot-long fine chain affixed to the limb. The constructed pugilist can attack with the grappling hook as a standard action, making a ranged touch attack against the target. The grappling hook can't be used as part of a full attack. On a successful hit, the grappling hook deals no damage, but it functions as though it had the grapple weapon special feature (Pathfinder RPG Ultimate Equipment 22), except it requires only a hit (not a critical hit) and the grapple ends if the constructed pugilist moves more than 40 feet away from the grappled creature. The constructed limb can't be used to make melee attacks until the grappling hook has been reloaded (a standard action).</p><p><i>Limb Extender: </i>As a standard action, the constructed pugilist can activate an extender, giving her limb the reach weapon special feature. Returning the limb to its normal length is a standard action.</p><p><i>Shielding Limb: </i>The constructed pugilist learns to block blows with her mechanical limb. She gains a +2 shield bonus to AC, though she loses this bonus anytime she loses her Dexterity bonus to AC.</p><p><i>Tight Grip: </i>Special tensors allow the constructed pugilist to lock her grip in place. When using her constructed limb, the constructed pugilist gains a +1 bonus on Climb checks and combat maneuver checks to disarm and grapple, as well as to her CMD against attempts to disarm items held in the limb. This modification can be chosen only if the limb includes a hand or other gripping appendage.</p><p><i>Vicious Blades: </i>Razor-sharp blades on the surface of the limb cause it to deal bludgeoning and slashing damage and increase its critical threat range to 19-20. A constructed pugilist who has the vicious spikes limb modification can't select this modification.</p><p><i>Vicious Spikes: </i>Long spikes protrude from the limb, causing it to deal bludgeoning and piercing damage and increasing its critical multiplier to x3. A constructed pugilist who has the vicious blades limb modification can't select this modification.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Wild Child""]]",Brawler (Wild Child),Wild Child,<id-00008,3,Maneuver Training,"<p>At 3rd level, a brawler can select one combat maneuver to receive additional training. She gains a +1 bonus on combat maneuver checks when performing that combat maneuver and a +1 bonus to her CMD when defending against that maneuver.</p><p>At 7th level and every 4 levels thereafter, the brawler becomes further trained in another combat maneuver, gaining the above +1 bonus combat maneuver checks and to CMD. In addition, the bonuses granted by all previous maneuver training increase by 1 each. (For example, if a brawler chooses grapple at 3rd level and sunder at 7th level, her bonuses to grapple are +2 and bonuses to sunder are +1. If she then chooses bull rush upon reaching 11th level, her bonuses to grapple are +3, to sunder are +2, and to bull rush are +1.)</p><p>Whenever the wild child chooses a new maneuver for this ability, his animal companion also learns a trick to make use of this combat maneuver. For example, if the wild child chooses maneuver training (dirty trick), his animal companion also learns a trick that allows it to use the dirty trick combat maneuver. He cannot choose any tricks that rely on ranged attacks. This bonus trick doesn't count against the animal companion's total tricks known and does not take any time or checks to train. Should the wild child gain a new animal companion (such as if the previous one dies), this new animal companion begins with the same number of bonus tricks. This ability alters maneuver training.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Winding Path Renegade""]]",Brawler (Winding Path Renegade),Winding Path Renegade,<id-00007,4,"Monk Moves (Evasion, Fast Movement, Slow Fall)","<p>At 4th level, a winding path renegade can use her martial flexibility ability to gain the benefits of certain monk abilities as well as combat feats. Each ability counts as one combat feat for this purpose, and the winding path renegade is treated as a monk of a level equal to her brawler level for the purpose of determining the effects of these abilities. The winding path renegade gains access to these abilities at the levels listed on the Monk Moves table above. She does not gain a ki pool, and she can't use powers that require ki. The winding path renegade must be wearing light or no armor to benefit from this ability. This ability replaces AC bonus.</p>  <table>  <tr>  <td>Monk Ability</td>  <td>Level Gained</td>  </tr>  <tr>  <td>Evasion</td>  <td>4th</td>  </tr>  <tr>  <td>Fast movement</td>  <td>4th</td>  </tr>  <tr>  <td>Slow fall</td>  <td>4th</td>  </tr>  <tr>  <td>High jump</td>  <td>5th</td>  </tr>  <tr>  <td>Improved evasion</td>  <td>9th</td>  </tr>  </table>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Winding Path Renegade""]]",Brawler (Winding Path Renegade),Winding Path Renegade,<id-00027,5,Monk Moves (High Jump),"<p>At 4th level, a winding path renegade can use her martial flexibility ability to gain the benefits of certain monk abilities as well as combat feats. Each ability counts as one combat feat for this purpose, and the winding path renegade is treated as a monk of a level equal to her brawler level for the purpose of determining the effects of these abilities. The winding path renegade gains access to these abilities at the levels listed on the Monk Moves table above. She does not gain a ki pool, and she can't use powers that require ki. The winding path renegade must be wearing light or no armor to benefit from this ability. This ability replaces AC bonus.</p>  <table>  <tr>  <td>Monk Ability</td>  <td>Level Gained</td>  </tr>  <tr>  <td>Evasion</td>  <td>4th</td>  </tr>  <tr>  <td>Fast movement</td>  <td>4th</td>  </tr>  <tr>  <td>Slow fall</td>  <td>4th</td>  </tr>  <tr>  <td>High jump</td>  <td>5th</td>  </tr>  <tr>  <td>Improved evasion</td>  <td>9th</td>  </tr>  </table>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Winding Path Renegade""]]",Brawler (Winding Path Renegade),Winding Path Renegade,<id-00026,9,Monk Moves (Improved Evasion),"<p>At 4th level, a winding path renegade can use her martial flexibility ability to gain the benefits of certain monk abilities as well as combat feats. Each ability counts as one combat feat for this purpose, and the winding path renegade is treated as a monk of a level equal to her brawler level for the purpose of determining the effects of these abilities. The winding path renegade gains access to these abilities at the levels listed on the Monk Moves table above. She does not gain a ki pool, and she can't use powers that require ki. The winding path renegade must be wearing light or no armor to benefit from this ability. This ability replaces AC bonus.</p>  <table>  <tr>  <td>Monk Ability</td>  <td>Level Gained</td>  </tr>  <tr>  <td>Evasion</td>  <td>4th</td>  </tr>  <tr>  <td>Fast movement</td>  <td>4th</td>  </tr>  <tr>  <td>Slow fall</td>  <td>4th</td>  </tr>  <tr>  <td>High jump</td>  <td>5th</td>  </tr>  <tr>  <td>Improved evasion</td>  <td>9th</td>  </tr>  </table>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Mutagenic Mauler""]]",Brawler (Mutagenic Mauler),Mutagenic Mauler,<id-00013,1,Mutagen,"<p>At 1st level, a mutagenic mauler discovers how to create a mutagen that she can imbibe in order to heighten her physical prowess, though at the cost of her personality. This functions as an alchemist's mutagen and uses the brawler's class level as her alchemist level for this ability (alchemist levels stack with brawler levels for determining the effect of this ability). A mutagenic mauler counts as an alchemist for the purpose of imbibing a mutagen prepared by someone else.</p><p>At 6th level, a mutagenic mauler gains a +2 bonus on damage rolls when she attacks in melee while in her mutagenic form. This bonus increases to +3 at 11th level, and to +4 at 16th level. At 10th level, a mutagenic mauler learns one of the following alchemist discoveries: feral mutagen or infuse mutagen, preserve organs, spontaneous healing. At 12th level, the mutagenic mauler learns the greater mutagen discovery.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Winding Path Renegade""]]",Brawler (Winding Path Renegade),Winding Path Renegade,<id-00010,2,Mystery of Unblinking Flame,"<p>At 2nd level, the winding path renegade increases her speed by 10 feet (this is treated as an enhancement bonus). If she uses her monk moves class ability to gain fast movement, the abilities stack with each other. At 8th level, if the winding path renegade begins her turn with the grappled condition, she can deal 2d6 points of fire damage to all other creatures in the grapple as a free action. At 14th level, the winding path renegade becomes as difficult to contain as a flame. Once per day as a full-round action, she can transform into liquid flame, instantly escaping all bonds as if under the effect of freedom of movement and moving up to her speed. When moving as part of this ability, she can move through creatures' squares freely and doesn't provoke attacks of opportunity. She deals 10d6 points of fire damage to any creature whose square she enters during this movement. A successful Reflex saving throw (DC = 10 + half her brawler level + her Dexterity bonus) halves this damage.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Winding Path Renegade""]]",Brawler (Winding Path Renegade),Winding Path Renegade,<id-00019,2,Mystery of Unfolding Wind,"<p>At 2nd level, the winding path renegade adds 10 to the range increments of ranged weapons she wields and gains Deflect Arrows as a bonus feat. At 8th level, she can harness the power of the wind to make enormous leaps. As a move action, she can leap without attempting an Acrobatics check, jumping any distance up to her speed (upward movement counts as double, as when flying). She can leap in this way a number of times per day equal to her class level. At 14th level, when using the Deflect Arrows feat, the winding path renegade can send one projectile back at her attacker, using the same attack roll and damage roll the attacker rolled against her. Even if the deflected attack had more than one projectile (as with Manyshot), the winding path renegade sends only one projectile back at the attacker. The others are deflected as normal.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Winding Path Renegade""]]",Brawler (Winding Path Renegade),Winding Path Renegade,<id-00017,2,Mystery of Untwisting Iron,"<p>At 2nd level, metal weapons and armor in the winding path renegade's possession are treated as masterwork unless they have the broken condition. At 8th level, the winding path renegade gains a bonus equal to half her level on Craft checks involving metal, and she gains the benefits of the Master Craftsman and Craft Arms and Armor feats when crafting items made of metal. At 14th level, any weapon the winding path renegade wields is treated as adamantine.</p>",systems/pf1/icons/skills/fire_07.jpg
,Brawler,"[[""Brawler""],[""Strangler""]]",Brawler (Strangler),Strangler,<id-00003,16,Neckbreaker,"<p>At 16th level, a strangler can attempt to instantly kill a pinned opponent as a standard action. This works like the sleeper hold ability, but imposes a -5 penalty on her grapple combat maneuver check. If the opponent succeeds at its Fortitude save, the strangler deals damage as if she had attempted the grapple check to damage her opponent; if the opponent fails its Fortitude save, it dies. Creatures that are immune to critical hits are immune to this ability. At 20th level, the strangler can attempt this as a move action instead of a standard can. This ability replaces awesome blow and improved awesome blow.</p>",systems/pf1/icons/skills/fire_07.jpg
