<<<<<<< HEAD
id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
,Kineticist,"[[""Kineticist""],[""Blood Kineticist""]]",Kineticist (Blood Kineticist),Blood Kineticist,<id-00018,5,Bleeding Infusion,"<p>At 5th level, a blood kineticist can infuse her blasts with a vicious power that causes internal or external bleeding. On a failed Fortitude save, the target takes 1 point of bleed damage for every die of the blast's damage. A target that fails its saving throw against the wrack form infusion does not receive a saving throw to avoid the bleed damage from bleeding infusion on the same blast. This is a 2nd-level substance infusion that costs 2 points of burn and can be used with water and blood blasts. This ability replaces the 5th-level infusion.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Blightburner""]]",Kineticist (Blightburner),Blightburner,<id-00047,2,Blightburn Aura,"<p>At 2nd level, a blightburner's body surges with a greenish, radioactive glow whenever she accepts burn. This energy sheds light like a candle. A creature that hits the blightburner with a natural attack, unarmed strike, or non-reach melee weapon attack while she's under the effect of her blightburn aura takes fire damage equal to her elemental overflow bonus (minimum 1). By accepting 2 points of burn, she can increase this damage by an amount equal to her elemental overflow bonus; she can increase the damage in this way up to four times. A blightburner can temporarily suppress the visual effects of a blightburn aura by concentrating for 1 full round, but doing so also suppresses all of this ability's other benefits. The next time she uses a wild talent, the visual effects and benefits return instantly.</p><p>At 6th level, whenever the blightburner has at least 3 points of burn, the blightburn aura expands to fill all adjacent squares. In addition to damaging creatures that hit the blightburner with melee attacks, the aura also deals damage to other creatures that end their turns within the aura.</p><p>At 11th level, whenever the kineticist has at least 5 points of burn, the blightburn aura expands to a 10-foot-radius aura, and any creature that takes damage from it must also succeed at a Fortitude save (DC = 10 + half the blightburner's level + her Constitution bonus) or be sickened for 1 round. This ability is a poison effect.</p><p>At 16th level, whenever a blightburner has at least 7 points of burn, any creature that takes damage from the blightburn aura and fails its Fortitude save also become fatigued.</p><p>This ability replaces the ability score boosts granted by elemental overflow and earth's elemental defense, but the blightburner can still gain elemental defenses from other elements with expanded defense.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Blightburner""]]",Kineticist (Blightburner),Blightburner,<id-00046,1,Blightburn Manipulation,"<p>A blightburner can harness radiation for nondestructive purposes. A blightburner can channel blightburn radiation as a standard action, causing herself to glow like a torch. This effect lasts until she dismisses it as a standard action. Additionally, she can generate small amounts of heat with her hands. This radiation can slowly heat unattended objects with a touch to a warm (but not painfully hot) temperature, or cook raw meat or vegetable matter at a rate of 1 pound per minute. If used on a living creature, this ability deals 1 point of nonlethal damage per minute of contact, which manifests as reddened and blistering skin.</p><p>This ability replaces the basic geokinesis wild talent gained from elemental focus.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Blood Kineticist""]]",Kineticist (Blood Kineticist),Blood Kineticist,<id-00046,7,Blood Blast,"<p>The first time a blood kineticist selects water with expanded element, she doesn't gain the cold simple blast or the ice composite blast; instead, she gains the blood composite blast, which costs 2 points of burn. A blood blast is a physical blast that deals bludgeoning damage. It is associated with the same infusions as the water blast. If the blood kineticist selects water with expanded element a second time, she gains the cold simple blast and ice composite blast as normal. This ability alters expanded element.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Blood Kineticist""]]",Kineticist (Blood Kineticist),Blood Kineticist,<id-00025,2,Blood Focus,<p>A blood kineticist must choose water as her primary element and must choose water blast as her first simple blast. All of her infusions granted by this archetype work only on targets with blood and automatically fail if the target is immune to bleed damage.</p>,systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Blood Kineticist""]]",Kineticist (Blood Kineticist),Blood Kineticist,<id-00044,20,Blood Mastery,"<p>At 20th level, a blood kineticist no longer ages and can't be magically aged. She doesn't take penalties to her ability scores for aging and removes any such penalties she already possesses. She still accrues age bonuses as normal, but she doesn't die of old age when her time would be up. Because of her utter control over her own blood, she is immune to bleed, injected poisons, injury diseases, and the sickened and nauseated conditions unless she chooses to be affected. This ability replaces omnikinesis.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Blood Kineticist""]]",Kineticist (Blood Kineticist),Blood Kineticist,<id-00005,6,Blood Tell,"<p>At 6th level, a blood kineticist's connection to blood allows her to learn much from the blood of another. This works as blood biographyAPG, except the blood kineticist suddenly knows the information, rather than having it appear on a parchment. This is a 3rd-level utility wild talent and costs 0 points of burn. She can accept 1 point of burn to reduce the casting time to a standard action instead of 1 minute. This ability replaces the 6th-level utility wild talent.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Blood Kineticist""]]",Kineticist (Blood Kineticist),Blood Kineticist,<id-00006,8,Blood Throw,"<p>At 8th level, a blood kineticist gains the foe throw infusion as a bonus infusion, and can use it with the water element on water and blood blasts, in addition to its normal associated element and blast. This ability replaces the 8th-level utility wild talent.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Elemental Annihilator""]]",Kineticist (Elemental Annihilator),Elemental Annihilator,<id-00047,2,Bonus Feat,"<p>At 2nd level, an elemental annihilator can select a bonus feat from the following list: Deadly Aim, Double Slice, Point-Blank Shot, Power Attack, Precise Shot, Rapid Shot, Two- Weapon Fighting, Weapon Finesse, and Weapon Focus. Rapid Shot and Two-Weapon Fighting can be used with a kinetic blast only if the annihilator also possesses flurry of devastation (see below). She gains an additional bonus feat at 8th, 10th, 14th, and 18th levels. At 8th level, she can also select Improved Two-Weapon Fighting and Weapon Specialization. At 10th level, she can also select Greater Weapon Focus, Improved Critical, Improved Precise Shot, and Two-Weapon Rend. An elemental annihilator doesn't need to meet the prerequisites for these feats to select them as bonus feats. This ability replaces the 2nd-, 8th-, 10th-, 14th-, and 18th-level utility wild talents.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Psammokinetic""]]",Kineticist (Psammokinetic),Psammokinetic,<id-00019,1,Burning Winds,"<p>A psammokinetic must select air as her elemental focus. In place of the air blast and electric blast normally granted to an aerokinetic, the psammokinetic gains a sand blast or sirocco blast. Except as noted below, sand blast functions as air blast, and sirocco blast functions as electric blast (including when determining what infusion wild talents the psammokinetic can use with each blast). The psammokinetic is also treated as having the fire element type for the purposes of meeting the prerequisites for the cold adaptation, flame shield, heat adaptation, and heat wave utility wild talents. A psammokinetic cannot take the chain, magnetic infusion, or thundering infusion wild talents or the aerial adaptation or celerity utility wild talents.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Aquakinetcist""]]",Kineticist (Aquakinetcist),Aquakinetcist,<id-00047,2,Call of the Deep,"<p>At 2nd level, an aquakineticist gains waterdancer as a bonus utility wild talent. At 6th level, she gains watersense as a bonus utility wild talent, and she can choose to ignore the effects of currents with speeds up to 60 feet while her waterdancer ability is active.</p><p>This replaces the 2nd and 6th level utility wild talents.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Arakineticist""]]",Kineticist (Arakineticist),Arakineticist,<id-00005,6,Curse Spinner,"<p>An arakineticist learns to wield her living curse like a needle to weave and unravel curses. At 6th level, an arakineticist can accept 1 point of burn to cast remove curse as a spell-like ability. At 8th level, she can accept 1 point of burn to curse a target as bestow curse as spell-like ability. Both of these abilities count as 4th-level utility wild talents.</p><p>This replaces the utility wild talents gained at 6th and 8th levels.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Elemental Annihilator""]]",Kineticist (Elemental Annihilator),Elemental Annihilator,<id-00046,1,Dampened Versatility,<p>An elemental annihilator can never gain utility wild talents.</p>,systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Dark Elementalist""]]",Kineticist (Dark Elementalist),Dark Elementalist,<id-00025,1,Dark Studies,"<p>A dark elementalist's base Will save bonus from the kineticist class is equal to 2 + 1/2 her kineticist level, and her base Reflex and Fortitude save bonuses are equal to 1/3 her kineticist level. She gains all Knowledge skills as class skills.</p><p>A dark elementalist uses her Intelligence modifier instead of her Constitution modifier to determine her damage with wild talents, the DCs of Constitution-based wild talents, the durations of wild talents with Constitution-based durations, her bonus on concentration checks for wild talents, and any other Constitution-based effects of all her wild talents.</p><p>This alters the kineticist's class skills and base saving throws and the key ability score of wild talents.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Elemental Annihilator""]]",Kineticist (Elemental Annihilator),Elemental Annihilator,<id-00025,1,Devastating Infusion,"<p>At 1st level, an elemental annihilator can either shoot her kinetic blast at a target within 30 feet or make a single melee attack as if she were using kinetic blade as an attack action. For this attack, the elemental annihilator's base attack bonus from her kineticist levels is equal to her full kineticist level. A devastating infusion always deals an amount of damage equal to 1d8 + the elemental annihilator's Constitution modifier, regardless of the annihilator's class level or use of composite blasts. When making a melee attack with devastating infusion, the elemental annihilator doesn't provoke attacks of opportunity, and if she uses two hands, the attack's damage is equal to 1d8 + 1-1/2 times her Constitution modifier. This is a 1st-level form infusion that costs 0 points of burn and can be used with any physical blast (but not energy blasts). Unlike with kinetic blade, the elemental annihilator can use Vital Strike with devastating infusion. The damage bonus from elemental overf low doesn't apply to devastating infusion's damage rolls. This ability replaces the 1st-level infusion and the basic utility wild talent normally granted by selecting an element.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Blightburner""]]",Kineticist (Blightburner),Blightburner,<id-00025,1,Earth Focus,<p>A blightburner must choose earth as her elemental focus.</p><p>This alters elemental focus.</p>,systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Elemental Purist""]]",Kineticist (Elemental Purist),Elemental Purist,<id-00044,20,Elemental Apocalypse,"<p>At 20th level, an elemental purist learns the apocalypse universal form infusion (Level 9; Burn 5; Associated Blasts any; Saving Throw Reflex half ) that she can use once per day. The apocalypse form infusion functions as the explosion form infusion, except the elemental purist can center the spread anywhere she can see within 1 mile, and she can choose to set the radius anywhere between 5 feet and 360 feet.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Kinetic Knight""]]",Kineticist (Kinetic Knight),Kinetic Knight,<id-00046,1,Elemental Bastion,"<p>At 2nd level, the kinetic knight becomes proficient with medium and heavy armor and shields (except tower shields). In addition, the kinetic knight can accept 1 point of burn to attune herself to a specific light or heavy shield until the next time her burn is removed. Wielding an attuned shield doesn't prevent the kinetic knight from gathering power. A kinetic knight gains the elemental defense ability at 4th level, rather than 2nd, and its benefits apply only while she is wearing heavy armor and wielding an attuned shield. If the kinetic knight selects the expanded defense talent, its benefits also apply only under these conditions. If she has the shroud of water defense wild talent, whenever its bonus would be increased by accepting burn, she instead increases the enhancement bonus of her armor or attuned shield by an equal amount (to a maximum of +5).</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Kinetic Knight""]]",Kineticist (Kinetic Knight),Kinetic Knight,<id-00019,1,Elemental Blade,"<p>At 1st level, a kinetic knight gains the kinetic blade form infusion, and it costs 0 points of burn instead of 1 point. She can't use her kinetic blast without the kinetic blade form infusion or an infusion that lists kinetic blade as a prerequisite.</p><p>At 3rd level, the kinetic knight gains the blade rush infusion. At 5th level, she gains the kinetic whip infusion. Her kinetic whip has the disarm, performanceUC, and trip weapon qualities. At 9th level, she gains the blade whirlwind infusion. At 11th level, she gains the whip hurricane infusion. At 13th level as a swift action, she can accept 2 points of burn to unleash a kinetic blast with the blade rush infusion.</p><p>This ability alters kinetic blast and infusions, and replaces metakinesis and metakinetic master.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Elemental Ascetic""]]",Kineticist (Elemental Ascetic),Elemental Ascetic,<id-00022,1,Elemental Flurry,"<p>At 1st level, an elemental ascetic gains Improved Unarmed Strike as a bonus feat. He gains the kinetic fist form infusion and it costs 0 points of burn instead of 1 point of burn. When using the kinetic fist form infusion with a full attack, he can make a flurry of blows as the monk class feature. He must use only his fists to make this flurry, no matter what other abilities he possesses. Like a monk, he can use this ability only when unarmored, not using a shield, and unencumbered. He can't use his kinetic blast without a form infusion, nor can he ever use his kinetic blast with the chain, extended range, extreme range, foe throw, flurry of blasts, many throw, or snake form infusions, or with any other form infusion that requires a ranged attack roll or ranged touch attack roll. This ability alters kinetic blast and replaces elemental overflow.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Elemental Purist""]]",Kineticist (Elemental Purist),Elemental Purist,<id-00039,7,Elemental Impossibility,"<p>At 7th level, an elemental purist learns one composite blast as if she had an expanded element that matched her primary element. In addition, she learns one impossible infusion-a form infusion or substance infusion that does not need to be associated with her primary element's type. If the infusion can be applied to her kinetic blasts normally, she can use it as normal. If the infusion is not an associated infusion, she can accept 1 point of burn as a free action to enter a state of elemental impossibility for one minute. This burn cannot be reduced in any way. While in this state, she can apply her impossible infusions to her kinetic blast, even if it is not an associated infusion for the blast type; however, if an infusion can be applied only to energy blasts or only to physical blasts, she can apply it only to a kinetic blast of that type. The elemental purist learns one additional impossible infusion at 11th, 15th, and 19th levels.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Blighted Defiler""]]",Kineticist (Blighted Defiler),Blighted Defiler,<id-00046,1,Elemental Might,"<p>A blighted defiler uses her Strength modifier instead of her Constitution modifier to determine her damage with wild talents, the DCs of Constitution-based wild talents, the durations of wild talents with Constitutionbased durations, her bonus on concentration checks for wild talents, and other Constitution-based effects of her wild talents. She can't use abilities to substitute her Strength modifier for another ability score when determining damage from wild talents.</p><p>A blighted defiler gains attack and damage bonuses from elemental overflow based on her current burn total + the number of times she successfully used steal power that day. For instance, a 9th-level blighted defiler who used steal power twice and had 1 point of burn would add a +3 bonus on attack rolls and a +6 bonus on damage rolls. A blighted defiler does not gain size bonuses to physical ability scores or a chance to ignore critical hits and sneak attacks from elemental overflow.</p><p>This alters the key ability score of wild talents and elemental overflow.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Elemental Ascetic""]]",Kineticist (Elemental Ascetic),Elemental Ascetic,<id-00020,1,Elemental Wisdom,"<p>An elemental ascetic can use his Wisdom modifier instead of his Constitution modifier to determine the DCs of Constitution-based wild talents, the duration of wild talents with a Constitution-based duration, and his bonus on concentration checks for wild talents. This ability alters the key ability scores of wild talents.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Elysiokineticist""]]",Kineticist (Elysiokineticist),Elysiokineticist,<id-00048,2,Elysian Aura,"<p>At 2nd level, an elysiokineticist infuses herself with a holy aura, granting her protection against evil attacks. She gains a +1 deflection bonus to AC and a +1 resistance bonus on saving throws; both apply only against attacks from evil creatures. By accepting 1 point of burn, she can increase both bonuses by 1. At 5th level and every 3 levels thereafter, she can accept 1 additional point of burn to further increase both bonuses by 1 (to a maximum of +7 at 17th level). Whenever she accepts burn while using a wood wild talent, the energy causes her elysian aura bonuses to apply against all attacks for 1 round, and during that time she is protected from evil mental and possession effects, as per protection from evil. She can dismiss or restore this effect as an immediate action.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Elysiokineticist""]]",Kineticist (Elysiokineticist),Elysiokineticist,<id-00047,1,Elysian Infusion,<p>An elysiokineticist can infuse her positive blast with the power of Elysium to battle evil. The infused blast damages evil outsiders as if they were undead and counts as both chaotic and good. This is a 1st-level substance infusion that costs 1 point of burn and can be used with positive blast.</p>,systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Elysiokineticist""]]",Kineticist (Elysiokineticist),Elysiokineticist,<id-00025,1,Elysium's Soul,"<p>An elysiokineticist must be chaotic good, and she has alignment auras of chaotic and good as if she were a chaotic good outsider with a number of Hit Dice equal to her kineticist level. She must choose wood as her primary element and positive blast as her first simple blast. At 7th level, she gains verdant blast and wood blast, as well as a 3rd-level or lower wild talent of her choice. At 15th level, she gains a 7th-level wild talent of her choice. She gains Heal and Knowledge (religion) as class skills but does not gain Handle Animal and Knowledge (nature) as class skills.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Psychokinetcist""]]",Kineticist (Psychokinetcist),Psychokinetcist,<id-00019,1,Emotional Intensity,"<p>A psychokineticist uses his Wisdom modifier instead of his Constitution modifier to determine his damage with wild talents, the DCs of Constitution-based wild talents, the durations of wild talents with Constitution-based durations, his bonus on concentration checks for wild talents, and other Constitution-based effects of all his wild talents. He can't use any of his wild talents whenever he would be unable to use a spell with an emotion component (see page 144 of Pathfinder RPG Occult Adventures), and if he ever gains immunity to charm, compulsion, emotion effects (even if such immunity extends only to a subcategory of these effects like fear effects or compulsion effects from creatures of certain alignments), he loses all his kineticist abilities. This includes effects that he previously activated that normally last until the next time his burn is removed, like elemental defenses, though he still keeps all his penalties from burn. He can always choose to ignore such immunities when he would normally gain them, even if they are granted by another class feature (such as the paladin's aura of courage), but once he decides whether or not to ignore an immunity he would have gained, the choice cannot be changed.A psychokineticist adds Sense Motive to his list of class skills and gains Psychic SensitivityOA as a bonus feat.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Elemental Annihilator""]]",Kineticist (Elemental Annihilator),Elemental Annihilator,<id-00004,4,Ever-Present Threat,"<p>At 4th level, an elemental annihilator threatens all foes within her natural reach. If anyone provokes an attack of opportunity from her, she can form her melee devastating infusion and make the attack, after which the weapon disappears. This ability replaces the 4th-level utility wild talent.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Terrakineticist""]]",Kineticist (Terrakineticist),Terrakineticist,<id-00039,7,Expanded Terrakinesis,"<p>At 7th level, a terrakineticist gains both simple blasts for the element corresponding to her current terrain, if that element has two, and the composite blast associated with expanding in that element (force blast, thunderstorm blast, blue flame blast, metal blast, ice blast, and verdant blast). She also gains a universal infusion or utility talent for which she meets the prerequisites. At 15th level, she gains one infusion or utility wild talent for which she meets the prerequisites.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Cinderlands Adept""]]",Kineticist (Cinderlands Adept),Cinderlands Adept,<id-00015,1,Fire Focus,"<p>When a Cinderlands adept gains elemental focus, she must select fire (pyrokinesis) as her chosen element. When she gains the expanded element class feature at 7th and 15th levels, she must select her primary element of fire and does not learn to use a new element.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Elemental Annihilator""]]",Kineticist (Elemental Annihilator),Elemental Annihilator,<id-00005,6,Flurry of Devastation,"<p>At 6th level, an elemental annihilator can make a full attack of devastating infusions against targets within 120 feet as a full-attack action. Each individual attack deals damage as a devastating infusion. This is a 3rd-level form infusion that costs 1 point of burn and can be used with the same blast types as devastating infusion. Abilities such as Rapid Shot and haste that grant additional attacks apply normally to this full attack. If she makes only melee attacks with her flurry of devastation, she can use the Two-Weapon Fighting feats (unlike with the kinetic blade wild talent), but ranged devastating infusions do not work with Two-Weapon Fighting. For the elemental annihilator's off-hand attacks with Two-Weapon Fighting, she adds half her Constitution modifier to the damage (increasing to her full Constitution modifier if she has Double Slice). Though she can normally mix melee and ranged attacks with her flurry of devastation, she can't do so when she uses Two-Weapon Fighting. She can never use metakinesis or substance infusions with flurry of devastation. This ability replaces the 6th-, 12th-, and 16th level utility wild talents.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Cinderlands Adept""]]",Kineticist (Cinderlands Adept),Cinderlands Adept,<id-00025,1,Galloping Siphon,"<p>When a Cinderlands adept gathers power while mounted, she and her mount gain fire resistance 5 for a number of rounds equal to the total value of the burn cost she reduces. This resistance increases to fire resistance 10 at 11th level. The Cinderlands adept and her mount lose this resistance if she dismounts before the duration ends. In addition, a Cinderlands adept gains Mounted Combat as a bonus feat and a +1 bonus on concentration checks due to riding. This bonus increases by +1 at 4th level and every 4 levels thereafter (up to a maximum of +6 at 20th level).</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Elysiokineticist""]]",Kineticist (Elysiokineticist),Elysiokineticist,<id-00049,15,Ghaelelight Blast,"<p>At 15th level, an elysiokineticist gains the ghaelelight composite blast, which costs 2 points of burn. A ghaelelight blast is an energy blast that deals damage as a simple energy blast instead of a composite energy blast and deals chaotic and good damage. It is associated with the same infusions as positive blast.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Leshykineticist""]]",Kineticist (Leshykineticist),Leshykineticist,<id-00044,20,Green Rebirth,"<p>At 20th level, a leshykineticist taps into the ancient power of the First World. When her verdant burst ability activates, it heals all allies and plant creatures in the area as if by a maximized version of her kinetic healer ability, rather than only 1d8 hit points. After 24 hours, one of the plants that grew in the area serves as a vessel for the leshykineticist's spirit again, allowing her to return to life without penalty. Killing all the new plants that grew from her verdant burst within 24 hours prevents her from reviving in this way.</p>",systems/pf1/icons/skills/yellow_09.jpg
,Kineticist,"[[""Kineticist""],[""Blood Kineticist""]]",Kineticist (Blood Kineticist),Blood Kineticist,<id-00020,9,Gut-Wrenching Infusion,"<p>At 9th level, a blood kineticist can infuse her blasts with the ability to manipulate her opponent's insides to the point of impairing their function. On a failed Fortitude save, the target is sickened for 1 minute. A target that fails its saving throw against the wrack form infusion does not receive a saving throw to avoid the sickened condition from gutwrenching infusion on the same blast. This is a 4th-level substance infusion that costs 3 points of burn and can be used with water and blood blasts. This ability replaces the 9th-level infusion.</p>",systems/pf1/icons/skills/yellow_09.jpg
