id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
,Wizard,"[[""Wizard""],[""Arcane Warden""]]",Wizard (Arcane Warden),Arcane Warden,<id-00014,8,Restorative Shelter,"<p>While an arcane warden can find refuge in many naturally occurring hideaways, his preferred places of rest are magically created cottages, homes, and even manors. An arcane warden learns the following spells: mage's magnificent mansion, rope trick, secure shelter, and tiny hut. These spells do not take up room in the arcane warden's spellbook, and he does not need his spellbook to prepare these spells. He must still be the appropriate level to prepare the spell in question. The arcane warden's caster level is treated as 2 higher than his actual caster level for the purposes of determining the duration of these spells and resolving attempts to dispel these spells. Any creature that spends at least 8 hours relaxing in one of these shelters gains a bonus equal to the level of the spell that created it on any saving throws against disease or poison effects made in the next 24 hours.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Bonded Wizard""]]",Wizard (Bonded Wizard),Bonded Wizard,<id-00004,1,Arcane Bond,"<p>A bonded wizard must select an item as her arcane bond. The bonded object's hit point and hardness increase by +1 per level the bonded wizard possesses.</p><p>Wizards who select a bonded object begin play with one at no cost. Objects that are the subject of an arcane bond must fall into one of the following categories: amulet, ring, staff, wand, or weapon. These objects are always masterwork quality. Weapons acquired at 1st level are not made of any special material. If the object is an amulet or ring, it must be worn to have effect, while staves, wands, and weapons must be wielded. If a wizard attempts to cast a spell without his bonded object worn or in hand, he must make a concentration check or lose the spell. The DC for this check is equal to 20 + the spell's level. If the object is a ring or amulet, it occupies the ring or neck slot accordingly.</p><p>A bonded object can be used once per day to cast any one spell that the wizard has in his spellbook and is capable of casting, even if the spell is not prepared. This spell is treated like any other spell cast by the wizard, including casting time, duration, and other effects dependent on the wizard's level. This spell cannot be modified by metamagic feats or other abilities. The bonded object cannot be used to cast spells from the wizard's opposition schools (see arcane school).</p><p>A wizard can add additional magic abilities to his bonded object as if he has the required item creation feats and if he meets the level prerequisites of the feat. For example, a wizard with a bonded dagger must be at least 5th level to add magic abilities to the dagger (see the Craft Magic Arms and Armor feat in Feats). If the bonded object is a wand, it loses its wand abilities when its last charge is consumed, but it is not destroyed and it retains all of its bonded object properties and can be used to craft a new wand. The magic properties of a bonded object, including any magic abilities added to the object, only function for the wizard who owns it. If a bonded object's owner dies, or the item is replaced, the object reverts to being an ordinary masterwork item of the appropriate type.</p><p>If a bonded object is damaged, it is restored to full hit points the next time the wizard prepares his spells. If the object of an arcane bond is lost or destroyed, it can be replaced after 1 week in a special ritual that costs 200 gp per wizard level plus the cost of the masterwork item. This ritual takes 8 hours to complete. Items replaced in this way do not possess any of the additional enchantments of the previous bonded item. A wizard can designate an existing magic item as his bonded item. This functions in the same way as replacing a lost or destroyed item except that the new magic item retains its abilities while gaining the benefits and drawbacks of becoming a bonded item.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Bonded Wizard""]]",Wizard (Bonded Wizard),Bonded Wizard,<id-00008,5,Bonded Force,"<p>At 5th level, a bonded wizard wearing or wielding her bonded object can channel magical energies through it to create tools, armor, and weapons from pure force. She gains a pool of force points equal to half his wizard level. She can expend 1 point from his force pool as a standard action to create an effect that acts as mage armor (lasting 1 hour), shield (lasting 1 minute), or spiritual weapon (any simple or martial weapon, using her Intelligence modifier to determine its attack bonus rather than Wisdom and lasting 1 round per wizard level). These effects are visible; they take the appearance of armor, shields, or weapons as appropriate, and they always have some visual detail reminiscent of the wizard's bonded item (such as the pattern of a bonded ring appearing as decoration on a mage armor or shield effect).</p><p>At 9th level, when the bonded wizard uses bonded force for mage armor, the armor bonus increases by 1; when she uses bonded force for shield, the shield bonus increases by 1; and she gains a +1 enhancement bonus on attack and damage rolls when using bonded force for spiritual weapon. The increases for mage armor and shield and the enhancement bonus for spiritual weapon improve by an additional 1 at 13th level and again at 17th level. When she uses bonded force for spiritual weapon, the bonded wizard can choose to reduce this enhancement bonus by 1 to double the spiritual weapon's critical threat range as the keen weapon property, and for mage armor or shield, she can choose to reduce the armor or shield bonus by 1 to protect herself from critical hits and sneak attacks as the light fortification armor property.</p><p>Alternatively, the bonded wizard can expend a point from her force pool to create a tool of force, which functions as a masterwork version of a simple tool of her choice that could be reproduced by a traveler's any-tool (Ultimate Equipment 323). The tool has the same AC and durability as a spiritual weapon and lasts for 10 minutes. The circumstance bonus the tool of force grants to appropriate skill checks starts at +2 (as masterwork tools) and increases to +3 at 9th level, and by an additional +1 every 4 levels thereafter, to a maximum of +5 at 17th level.</p><p>A bonded wizard can only have one instance of bonded force active at a time. If she uses this ability again, any previously created force construct immediately ends.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Bonded Wizard""]]",Wizard (Bonded Wizard),Bonded Wizard,<id-00007,1,Hidden Bond,"<p>A bonded wizard can change the appearance and magical aura of her bonded item at will, as if using disguise self and magic aura, but affecting only the item; for the purpose of disguise self, the item's item type (such as weapon or ring) is its creature type.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Bonded Wizard""]]",Wizard (Bonded Wizard),Bonded Wizard,<id-00009,10,Reshape Bond,"<p>At 10th level, a bonded wizard can repair her bonded item or turn it into another object once per day as a full-round action. Transforming it functions as polymorph any object, but does not alter the item's magical properties (including its item slot), while repairing it functions as make whole. The wizard may also sacrifice a prepared spell in order to repair an additional 1d6 points of damage per level of the sacrificed spell. This replaces the wizard's bonus feat normally gained at 10th level.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Chronomancer""]]",Wizard (Chronomancer),Chronomancer,<id-00004,1,Temporal Pool,"<p>A chronomancer gains a reservoir of temporal energy to manipulate the time stream in a variety of ways listed below. This temporal pool has a number of points equal to half his class level + his Intelligence modifier (minimum 1). This pool refreshes once per day when the chronomancer prepares his spells.</p><p>Forewarned: The chronomancer can expend 1 point from his temporal pool when he rolls initiative to allow himself or an ally within 30 feet to roll 1d4 and add it to that character's initiative result. At 5th level, the chronomancer can expend 2 points from his temporal pool as an immediate action to apply this benefit to a saving throw he has just rolled (but before the result is revealed). At 10th level, the die size increases to 1d6.</p><p>Rewind: As an immediate action after losing a spell due to a failed concentration check or after casting a spell that had no effect (such as due to successful saving throws, a failed caster level check to overcome spell resistance, or other immunities), the chronomancer can expend a number of points from his temporal pool equal to half the spell's level (minimum 1) to immediately prepare the spell again, as if it had not been cast. Any material components expended in the original casting remain expended, as are actions used to cast the original spell.</p><p>Accelerate: At 10th level when casting a spell, the chronomancer can expend 2 points from his temporal pool to apply the effects of haste to one creature affected by the spell until the end of the chronomancer's next turn.</p><p>Complex Contingency: At 15th level, the chronomancer can specify two trigger conditions when casting contingency. In addition, when the chronomancer's contingency would trigger, the chronomancer can expend 1 point from his temporal pool as an immediate action to prevent the contingency from triggering, saving the stored effect for later.</p><p>Parallel Self: At 20th level, if the chronomancer is killed, he can immediately expend 10 points from his temporal pool to summon an alternate version of himself from a parallel existence, appearing up to 30 feet away. This alternate version is identical to the chronomancer except he is a member of a random race, determined using the table that accompanies reincarnate. The alternate version has half the chronomancer's total hit points (but not any temporary hit points) and those spells the chronomancer had prepared when he died. The alternate version has the same equipment as the chronomancer but does not bear any artifacts the chronomancer was carrying. Any expendable items, charges, or expensive material components the alternate version uses are also expended for the chronomancer. This alternate version remains for 1 minute before the duplicate and its equipment are ripped back to their reality.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Clocksmith""]]",Wizard (Clocksmith),Clocksmith,<id-00004,1,Arcane Bond,"<p>At 1st level, wizards form a powerful bond with an object or a creature. This bond can take one of two forms: a familiar or a bonded object. A familiar is a magical pet that enhances the wizard's skills and senses and can aid him in magic, while a bonded object is an item a wizard can use to cast additional spells or to serve as a magical item. Once a wizard makes this choice, it is permanent and cannot be changed. Rules for bonded items are given below, while rules for familiars are at the end of this section.</p><p>Wizards who select a bonded object begin play with one at no cost. Objects that are the subject of an arcane bond must fall into one of the following categories: amulet, ring, staff, wand, or weapon. These objects are always masterwork quality. Weapons acquired at 1st level are not made of any special material. If the object is an amulet or ring, it must be worn to have effect, while staves, wands, and weapons must be wielded. If a wizard attempts to cast a spell without his bonded object worn or in hand, he must make a concentration check or lose the spell. The DC for this check is equal to 20 + the spell's level. If the object is a ring or amulet, it occupies the ring or neck slot accordingly.</p><p>A bonded object can be used once per day to cast any one spell that the wizard has in his spellbook and is capable of casting, even if the spell is not prepared. This spell is treated like any other spell cast by the wizard, including casting time, duration, and other effects dependent on the wizard's level. This spell cannot be modified by metamagic feats or other abilities. The bonded object cannot be used to cast spells from the wizard's opposition schools (see arcane school).</p><p>A wizard can add additional magic abilities to his bonded object as if he has the required item creation feats and if he meets the level prerequisites of the feat. For example, a wizard with a bonded dagger must be at least 5th level to add magic abilities to the dagger (see the Craft Magic Arms and Armor feat in Feats). If the bonded object is a wand, it loses its wand abilities when its last charge is consumed, but it is not destroyed and it retains all of its bonded object properties and can be used to craft a new wand. The magic properties of a bonded object, including any magic abilities added to the object, only function for the wizard who owns it. If a bonded object's owner dies, or the item is replaced, the object reverts to being an ordinary masterwork item of the appropriate type.</p><p>If a bonded object is damaged, it is restored to full hit points the next time the wizard prepares his spells. If the object of an arcane bond is lost or destroyed, it can be replaced after 1 week in a special ritual that costs 200 gp per wizard level plus the cost of the masterwork item. This ritual takes 8 hours to complete. Items replaced in this way do not possess any of the additional enchantments of the previous bonded item. A wizard can designate an existing magic item as his bonded item. This functions in the same way as replacing a lost or destroyed item except that the new magic item retains its abilities while gaining the benefits and drawbacks of becoming a bonded item.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Clocksmith""]]",Wizard (Clocksmith),Clocksmith,<id-00013,1,Clockwork Bond,<p>A clocksmith forms a bond with one of his clockwork creations and begins play with a constructed familiar. He must select this familiar as his arcane bond. The constructed familiar functions as a typical familiar of its type except as noted here. The construct familiar is always a construct with the clockwork subtype. A construct familiar grants only half of its typical bonus (minimum +1 bonus) from its special familiar ability to its master.</p>,systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Clocksmith""]]",Wizard (Clocksmith),Clocksmith,<id-00014,1,Clockwork Expertise,"<p>A clocksmith is especially adept at dealing with clockworks. He gains a +2 bonus on saving throws against effects created by creatures of the clockwork subtype. This bonus increases to +4 at 8th level. Additionally, he treats his caster level as 1 higher when casting a spell that affects or targets only creatures of the clockwork subtype. At 8th level, he treats his caster level as 2 higher when casting such a spell.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Clocksmith""]]",Wizard (Clocksmith),Clocksmith,<id-00007,1,Craft Construct,"<p>A clocksmith gains Craft Construct as a bonus feat, even if he does not meet the prerequisites. He can create any construct, but he increases the cost required to create constructs without the clockwork subtype by 50%.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Clocksmith""]]",Wizard (Clocksmith),Clocksmith,<id-00008,5,Familiar Tinkering,"<p>At 5th level, a clocksmith learns to improve upon his clockwork familiar. A clocksmith can grant his familiar 1 evolution point worth of eidolon evolutions for every 5 wizard levels he has, though he can't select any evolutions that require a specific base form. Each time the clocksmith gains a level, he can change his familiar's evolutions. These evolutions stack with those from the Evolved Familiar feat.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Cruoromancer""]]",Wizard (Cruoromancer),Cruoromancer,<id-00010,15,Blood Ability,"<p>At 15th level, a cruoromancer can choose to scry through a single undead creature he created with a spell modified by a commanding infusion. The undead creature is treated as if imbued with an arcane eye spell (caster level equal to the cruoromancer's wizard level). This ability replaces the 15th-level wizard bonus feat.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Cruoromancer""]]",Wizard (Cruoromancer),Cruoromancer,<id-00008,5,Blood Command,"<p>At 5th level, a cruoromancer can control up to 5 Hit Dice worth of undead creatures per caster level instead of the normal 4 Hit Dice of undead when casting the animate dead spell. He also gains the following blood infusion ability.</p><p><i>Commanding Infusion: </i>When using this infusion with animate dead, the cruoromancer can create a number of Hit Dice of undead equal to three times his caster level instead of twice his caster level.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Cruoromancer""]]",Wizard (Cruoromancer),Cruoromancer,<id-00009,10,Blood Desecration,"<p>At 10th level, a cruoromancer gains the following blood infusion.</p><p><i>Desecrating Infusion: </i>When the cruoromancer uses this infusion, he can choose to center a desecrate effect on himself or a single target of the spell modified by this infusion (he chooses upon casting). This effect is like the desecrate spell, but lasts for 1 minute per caster level of the cruoromancer, and does not interact with altars, shrines, or permanent fixtures that boost the desecrate effect. This ability replaces the 10th-level wizard bonus feat.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Cruoromancer""]]",Wizard (Cruoromancer),Cruoromancer,<id-00004,1,Blood Infusion,"<p>When a cruoromancer casts a spell of the necromancy school, he can opt to infuse that spell with his undead-tainted blood as a swift action. As he increases in level, the power and effects of such infusions become more potent. Each time a cruoromancer uses blood infusion, he drains a portion of his own blood either by cutting himself with a blade or by opening a scab from a previous wound. When he does this, he takes an amount of damage equal to 1d4 + the level of the spell being infused. A cruoromancer can only affect a spell with a single type of blood infusion. At 1st level, he can infuse his necromancy spells in either of the following ways.</p><p><i>Focused Infusion: </i>When the cruoromancer uses this infusion, he adds +1 to the DC of the infused necromancy spell.</p><p><i>Sickening Infusion: </i>When the cruoromancer uses this infusion, any creature damaged by the infused necromancy spell becomes sickened for 1 round.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Cruoromancer""]]",Wizard (Cruoromancer),Cruoromancer,<id-00011,20,Perfect Infusion,"<p>At 20th level, a cruoromancer can use his blood infusions without taking damage. This ability replaces the 20th-level wizard bonus spell.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Elder Mythos Scholar""]]",Wizard (Elder Mythos Scholar),Elder Mythos Scholar,<id-00004,1,Arcane Bond,"<p>An Elder Mythos scholar must choose to bond with an object, inscribing that object with eldritch runes.</p><p>Wizards who select a bonded object begin play with one at no cost. Objects that are the subject of an arcane bond must fall into one of the following categories: amulet, ring, staff, wand, or weapon. These objects are always masterwork quality. Weapons acquired at 1st level are not made of any special material. If the object is an amulet or ring, it must be worn to have effect, while staves, wands, and weapons must be wielded. If a wizard attempts to cast a spell without his bonded object worn or in hand, he must make a concentration check or lose the spell. The DC for this check is equal to 20 + the spell's level. If the object is a ring or amulet, it occupies the ring or neck slot accordingly.</p><p>A bonded object can be used once per day to cast any one spell that the wizard has in his spellbook and is capable of casting, even if the spell is not prepared. This spell is treated like any other spell cast by the wizard, including casting time, duration, and other effects dependent on the wizard's level. This spell cannot be modified by metamagic feats or other abilities. The bonded object cannot be used to cast spells from the wizard's opposition schools (see arcane school).</p><p>A wizard can add additional magic abilities to his bonded object as if he has the required item creation feats and if he meets the level prerequisites of the feat. For example, a wizard with a bonded dagger must be at least 5th level to add magic abilities to the dagger (see the Craft Magic Arms and Armor feat in Feats). If the bonded object is a wand, it loses its wand abilities when its last charge is consumed, but it is not destroyed and it retains all of its bonded object properties and can be used to craft a new wand. The magic properties of a bonded object, including any magic abilities added to the object, only function for the wizard who owns it. If a bonded object's owner dies, or the item is replaced, the object reverts to being an ordinary masterwork item of the appropriate type.</p><p>If a bonded object is damaged, it is restored to full hit points the next time the wizard prepares his spells. If the object of an arcane bond is lost or destroyed, it can be replaced after 1 week in a special ritual that costs 200 gp per wizard level plus the cost of the masterwork item. This ritual takes 8 hours to complete. Items replaced in this way do not possess any of the additional enchantments of the previous bonded item. A wizard can designate an existing magic item as his bonded item. This functions in the same way as replacing a lost or destroyed item except that the new magic item retains its abilities while gaining the benefits and drawbacks of becoming a bonded item.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Elder Mythos Scholar""]]",Wizard (Elder Mythos Scholar),Elder Mythos Scholar,<id-00014,1,Eldritch Grimoire,"<p>An Elder Mythos scholar keeps copious notes on how to use magic against the servants of the Elder Mythos in his spellbook. Every spell he adds to his spellbook takes up an additional 1d6 pages and costs twice the normal amount to inscribe; however, when casting spells prepared from his grimoire, he gains a +2 bonus on caster level checks and increases the save DCs by 1 against the creatures listed in talisman of revealing below.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Elder Mythos Scholar""]]",Wizard (Elder Mythos Scholar),Elder Mythos Scholar,<id-00009,8,Eldritch Infusion,"<p>At 8th level, once each day while preparing spells, an Elder Mythos scholar can spend 1 extra hour to brew a tincture of hallucinogens and alien trace minerals. Though it has no effect for others, if he drinks it, the elixir expands his mind and perceptions into transitive dimensions, granting him a +4 alchemical bonus to his Intelligence score and reducing his Wisdom and Constitution scores by 2 for 10 minutes per wizard level he has. While under the effects of this elixir, he adds 1/2 his class level to his Perception checks against aberrations and creatures listed in talisman of revealing, but subtracts the same amount from all other Perception checks. His spells have a 20% failure chance, unless they summon, call, or contact a creature listed in talisman of revealing or otherwise affect only such creatures (for instance, a fireball aimed at 3 gugs but not a fireball aimed at 3 gugs and a gnome).</p>",systems/pf1/icons/spells/beam-jade-3.jpg
,Wizard,"[[""Wizard""],[""Elder Mythos Scholar""]]",Wizard (Elder Mythos Scholar),Elder Mythos Scholar,<id-00013,1,Eldritch Knowledge,"<p>An Elder Mythos scholar gains two fewer daily uses of his 1st-level arcane school ability, which is normally used a number of times per day equal to 3 + his Intelligence modifier. If he has no such ability, he can't take this archetype.</p><p>When an Elder Mythos scholar attempts a Will save against confusion, fear, insanity, or madness (see page 12), whether magical or mundane, he can spend 2 daily uses of that arcane school ability to apply his Intelligence modifier instead of his Wisdom modifier to the save. However, whenever he uses this ability, he is affected by a nightmare the next time he sleeps, with no saving throw. Until he sleeps and experiences the nightmare, he can't recover the spent uses of the arcane school ability by any means.</p>",systems/pf1/icons/spells/beam-jade-3.jpg
