id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
,Gunslinger,"[[""Gunslinger""],[""Bolt Ace""]]",Gunslinger (Bolt Ace),Bolt Ace,<id-00002,1,Crossbow Maven,<p>A bolt ace is proficient with all crossbows instead of all firearms and begins play with a masterwork crossbow of her choice. This ability alters the gunslinger's weapon proficiencies and replaces gunsmith.</p>,icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Bolt Ace""]]",Gunslinger (Bolt Ace),Bolt Ace,<id-00021,5,Crossbow Training,"<p>Starting at 5th level, a bolt ace can select one specific type of crossbow, such as hand crossbow or heavy crossbow. She gains a bonus on damage rolls equal to her Dexterity modifier with that crossbow. Furthermore, when she scores a critical hit with that type of crossbow, her critical modifier increases by 1 (a 2 becomes a 3, for example).</p><p>Every 4 levels thereafter, she can pick a different type of crossbow, gaining the bonus damage and increased critical multiplier with that type of crossbow as well. This ability replaces gun training.</p>",icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Bolt Ace""]]",Gunslinger (Bolt Ace),Bolt Ace,<id-00004,1,Deeds,"<p>A bolt ace can perform the following deeds with a crossbow instead of a firearm: gunslinger initiative, pistol-whip, dead shot, targeting, bleeding wound, death's shot, and stunning shot. The bolt ace swaps the following deeds.</p><p>Sharp Shoot (Ex): At 1st level, a bolt ace can resolve an attack against touch AC instead of normal AC when firing a crossbow at a target within its first range increment. Performing this deed costs 1 grit point. This deed's cost cannot be reduced by any ability or effect that reduces the amount of grit points a deed costs (such as Signature Deed). This deed replaces deadeye.</p><p>Vigilant Loading (Ex): At 1st level, as long as a bolt ace has at least 1 grit point, she does not provoke attacks of opportunity when loading a crossbow. This deed replaces quick clear.</p><p>Shooter's Resolve (Ex): At 3rd level, a bolt ace can spend 1 grit point when making a crossbow attack as a standard action and ignore the effects of concealment (though not total concealment) and cover (other than total cover) against that shot. This deed replaces utility shot.</p><p>Distracting Shot (Ex): At 7th level, a bolt ace can spend 1 grit point and choose to miss a target that she could normally attack within her range with a crossbow attack. When she does, the target loses its Dexterity bonus to AC (if any) for 1 round. This deed replaces startling shot.</p><p>Vigilant Shooter (Ex): At 11th level, as long as a bolt ace spends 1 grit point when she does so, she does not provoke attacks of opportunity when firing a crossbow. This deed replaces expert loading.</p><p>Inexplicable Reload (Ex): At 11th level, loading a crossbow becomes unthinking and automatic for a bolt ace. As long as she has at least 1 grit point, she always starts each round of combat (even a surprise round) with her crossbow loaded. Also the amount of time needed to reload a crossbow decreases by one step: a standard action becomes a move action, a move action becomes a swift action, a swift action becomes a free action, and a free action becomes not an action. This deed replaces lightning reload.</p><p>Pinning Shot (Ex): At 15th level, the bolt ace can spend 1 grit point while shooting a crossbow and attempt to pin down its target with the bolt. If the crossbow attack hits, it pins the target to a nearby object, to a wall, or to the ground, entangling and staggering the target. While pinned by the bolt, the target cannot move out of its space until it takes a standard action to free itself from the pinning bolt, except by means of teleportation. This deed replaces menacing shot.</p>",icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Planar Rifter""]]",Gunslinger (Planar Rifter),Planar Rifter,<id-00004,1,Deeds,"<p>Gunslingers spend grit points to accomplish deeds. Most deeds grant the gunslinger some momentary bonus or effect, but there are some that provide longer-lasting effects. Some deeds stay in effect as long as the gunslinger has at least 1 grit point. The following is the list of base gunslinger deeds. A gunslinger can only perform deeds of her level or lower. Unless otherwise noted, a deed can be performed multiple successive times, as long as the appropriate amount of grit is spent to perform the deed.</p><p>A planar rifter gains the following deeds.</p><p>Infused Bullet (Su): At 1st level, a planar rifter's bullets carry the essence of a plane to which his grit pool is attuned, striking true against creatures that shrink from that plane's nature. As long as he has at least 1 point in his grit pool, he gains the following benefits: if he infuses his bullets with an alignment, his bullet's damage counts as that alignment for the purposes of overcoming DR; if he infuses his bullets with an element, half of his bullet's damage changes to an energy type determined by the element infused: acid (earth), cold (water), electricity (air), or fire (fire).</p><p>Planar Surge (Su): At 7th level, a planar rifter can spend 1 grit point as a swift action to change the attunement of his grit pool to any alignment or element. This new attunement remains for 1 minute, after which time the grit pool becomes unattuned.</p><p>Breaching Shot (Su): At 15th level, a planar rifter can fire bullets with such precision that he tears temporary rifts between planes. As a standard action, he can spend 3 grit points to shoot at a location within his firearm's first range increment and tear a 10-foot-radius portal to a plane of his choice. The rift leads to a random location on the plane that is between 5 and 500 miles from his intended destination, as plane shift. The rift remains open for 1 minute, during which time any number of willing creatures can pass through. It is a one-way rift, and it is insufficiently stable to reveal details about the environment on the other side.</p><p>Banishing Shot (Su): At 19th level, whenever a planar rifter confirms a critical hit against an extraplanar target, he can spend 1 grit to deal normal damage, and the target must succeed at a Will saving throw with a DC equal to 20 + the planar rifter's Wisdom modifier. On a failed saving throw, the target is returned to its original plane as per the banishment spell.</p>",icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Pistolero""]]",Gunslinger (Pistolero),Pistolero,<id-00004,1,Deeds,"<p>Gunslingers spend grit points to accomplish deeds. Most deeds grant the gunslinger some momentary bonus or effect, but there are some that provide longer-lasting effects. Some deeds stay in effect as long as the gunslinger has at least 1 grit point. The following is the list of base gunslinger deeds. A gunslinger can only perform deeds of her level or lower. Unless otherwise noted, a deed can be performed multiple successive times, as long as the appropriate amount of grit is spent to perform the deed.</p><p>A pistolero swaps a trio of deeds for the following.</p><p>Up Close and Deadly (Ex): At 1st level, when the pistolero hits a target with a one-handed firearm that is not making a scatter shot, she can spend 1 grit point to deal 1d6 points of extra damage on a hit. If she misses with the attack, she grazes the target, dealing half the extra damage anyway. This is precision damage and is not multiplied if the attack is a critical hit. This precision damage increases to 2d6 at 5th level, to 3d6 at 10th level, to 4d6 at 15th level, and to 5d6 at 20th level. This precision damage stacks with sneak attack and other forms of precision damage. The cost of using this deed cannot be reduced with the Signature Deed feat, the true grit class feature, or any similar effect. This deed replaces the deadeye deed.</p><p>Deadeye (Ex): At 7th level, the pistolero gains the deadeye deed, which is normally a 1st-level gunslinger deed. This deed replaces the startling shot deed.</p><p>Twin Shot Knockdown (Ex): At 11th level, when the pistolero hits a single target with two or more one-handed firearm attacks during her turn, she can spend 1 grit point to knock the target prone. She can choose to spend the grit point after the attacks are made. This deed replaces the bleeding wound deed.</p>",icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Gunslinger""]]",Gunslinger (Gunslinger),Gunslinger,<id-00004,1,Deeds,"<p>Gunslingers spend grit points to accomplish deeds. Most deeds grant the gunslinger some momentary bonus or effect, but there are some that provide longer-lasting effects. Some deeds stay in effect as long as the gunslinger has at least 1 grit point. The following is the list of base gunslinger deeds. A gunslinger can only perform deeds of her level or lower. Unless otherwise noted, a deed can be performed multiple successive times, as long as the appropriate amount of grit is spent to perform the deed.</p>",icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Wyrm Sniper""]]",Gunslinger (Wyrm Sniper),Wyrm Sniper,<id-00004,1,Deeds,"<p>Gunslingers spend grit points to accomplish deeds. Most deeds grant the gunslinger some momentary bonus or effect, but there are some that provide longer-lasting effects. Some deeds stay in effect as long as the gunslinger has at least 1 grit point. The following is the list of base gunslinger deeds. A gunslinger can only perform deeds of her level or lower. Unless otherwise noted, a deed can be performed multiple successive times, as long as the appropriate amount of grit is spent to perform the deed.</p><p>A wyrm sniper swaps a trio of deeds for the following deeds.</p><p>Munitions Master: At 7th level, a wyrm sniper can spend 1 grit point to reduce the number of full-round actions (or move actions, if the sniper has the Master Siege Engineer feat) required to load a light siege engine by 1. This deed replaces the gunslinger's startling shot deed.</p><p>Skeleton Crew: At 11th level, as long as a wyrm sniper has at least 1 grit point, she treats all light siege engines as requiring a crew of one fewer than normal to operate (minimum 1). This deed replaces the gunslinger's lightning reload deed.</p><p>Anti-Air Targeting: At 15th level, whenever a wyrm sniper targets a creature's wings with the targeting deed, the wyrm sniper completely disables one of the creature's wings on a successful hit. If the wyrm sniper hits her target, the creature falls to the ground, regardless of its altitude, taking the appropriate amount of falling damage as a result. As long as the target has at least one functioning wing, it may attempt a DC 20 Fly check to gain the benefits of feather fall instead of plummeting to the ground. In either case, it must succeed at a Reflex save (DC 10 + 1/2 the wyrm sniper's level + the wyrm sniper's Wisdom modifier) or fall prone when reaching the ground. This ability replaces the gunslinger's menacing shot deed.</p>",icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Thronewarden""]]",Gunslinger (Thronewarden),Thronewarden,<id-00004,1,Deeds,"<p>Gunslingers spend grit points to accomplish deeds. Most deeds grant the gunslinger some momentary bonus or effect, but there are some that provide longer-lasting effects. Some deeds stay in effect as long as the gunslinger has at least 1 grit point. The following is the list of base gunslinger deeds. A gunslinger can only perform deeds of her level or lower. Unless otherwise noted, a deed can be performed multiple successive times, as long as the appropriate amount of grit is spent to perform the deed.</p><p>A thronewarden has access to the following deeds.</p><p>Warning Shot (Ex): At 7th level as a standard action, a thronewarden with at least 1 grit point can purposely miss a creature that she could normally target with a firearm attack and make it second-guess its actions. The creature is staggered on its next turn. If a thronewarden uses this ability in a surprise round on a creature that has not yet acted, that creature instead loses its surprise-round action if it has one.</p><p>Opening Shot (Ex): At 11th level as a standard action, a thronewarden can call her allies to action in a surprise round by spending 1 grit point and shooting a firearm into the air. Any allies within 30 feet who would not normally be able to act in the surprise round can act at the end of the surprise round (their order is determined by their initiative results; they act in normal initiative order in following rounds). Allies who would normally act in the surprise round but who have not yet acted can take a full round's worth of actions instead of just a move or standard action.</p>",icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Techslinger""]]",Gunslinger (Techslinger),Techslinger,<id-00008,1,Deeds,"<p>Gunslingers spend grit points to accomplish deeds. Most deeds grant the gunslinger some momentary bonus or effect, but there are some that provide longer-lasting effects. Some deeds stay in effect as long as the gunslinger has at least 1 grit point. The following is the list of base gunslinger deeds. A gunslinger can only perform deeds of her level or lower. Unless otherwise noted, a deed can be performed multiple successive times, as long as the appropriate amount of grit is spent to perform the deed.</p><p>Techslingers have access to all gunslinger deeds, except as noted below for new deeds that replace standard gunslinger deeds.</p><p>Covet Charge (Ex): At 1st level, a techslinger can spend 1 grit point to use 1 charge fewer than normal when firing a technological weapon (minimum 0), as long as the weapon has enough charges remaining to be fired at least once. This deed replaces deadeye.</p><p>Reliable (Ex): At 1st level, a techslinger can spend 1 grit point as a free action to prevent a timeworn firearm from glitching. This deed replaces quick clear.</p><p>Charge Recycling (Ex): At 11th level, by spending 1 grit point, a techslinger can grant 1 temporary charge to a technological firearm, even if the firearm normally can no longer be recharged. This charge must be used within 1 hour or it fades. The techslinger can grant temporary charges to multiple firearms as long as she has enough grit, but temporary charges do not stack with themselves in the same firearm. At 15th level, the techslinger can grant 2 temporary charges when she uses this deed, and at 19th level, she can grant 3 temporary charges. This deed replaces expert loading.</p><p>Heavy Weaponry Deeds (Ex): At 11th level, as long as the techslinger has at least 1 grit point, she can treat a heavy weapon as a firearm for the purpose of using deeds.</p>",icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Siege Gunner""]]",Gunslinger (Siege Gunner),Siege Gunner,<id-00004,1,Deeds,"<p>Gunslingers spend grit points to accomplish deeds. Most deeds grant the gunslinger some momentary bonus or effect, but there are some that provide longer-lasting effects. Some deeds stay in effect as long as the gunslinger has at least 1 grit point. The following is the list of base gunslinger deeds. A gunslinger can only perform deeds of her level or lower. Unless otherwise noted, a deed can be performed multiple successive times, as long as the appropriate amount of grit is spent to perform the deed.</p><p>A siege gunner swaps a pair of deeds of her choosing for the following.</p><p>Targeted Blast (Ex): At 1st level, when using a firearm or siege engine that targets an area rather than a specific creature, the siege gunner can spend 1 grit point to focus the brunt of the blast on a single creature within the target area. The target creature takes 1 additional point of damage for each level the siege gunner possesses. This is precision damage and is not multiplied on a critical hit. At 5th level and for every 5 levels the siege gunner possesses beyond that, she can select an additional creature to target with this bonus damage. Targets must be selected before any attack rolls or saving throws are made. This ability replaces deadeye.</p><p>Scattershot (Ex): At 3rd level, if the siege gunner has at least 1 grit point, she can increase the effectiveness of scattering shots from hand-held firearms and blast shots from siege engines. The cone radius of scattering shots or blast shots increases by 5 feet for every three levels the siege gunner possesses (to a maximum of 30 feet at 18th level). This ability replaces gunslinger initiative.</p>",icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Scatter Gunner""]]",Gunslinger (Scatter Gunner),Scatter Gunner,<id-00004,1,Deeds,"<p>Gunslingers spend grit points to accomplish deeds. Most deeds grant the gunslinger some momentary bonus or effect, but there are some that provide longer-lasting effects. Some deeds stay in effect as long as the gunslinger has at least 1 grit point. The following is the list of base gunslinger deeds. A gunslinger can only perform deeds of her level or lower. Unless otherwise noted, a deed can be performed multiple successive times, as long as the appropriate amount of grit is spent to perform the deed.</p><p>A scatter gunner gains the following deeds, each of which functions only when he uses a weapon with the scatter weapon quality to make a scattering shot.</p><p>Careful Shot (Ex) As long as a scatter gunner has at least 1 grit point when making a scattering shot, he takes a penalty equal to his Wisdom modifier on his attack rolls against any allies in the area. He can spend 1 grit point when making a scattering shot to automatically miss a number of creatures equal to his Wisdom modifier. This replaces the deadeye deed.</p><p>Scatter Artist (Ex): At 3rd level, when using a firearm to make a scattering shot, a scatter gunner can spend 1 grit point to add one of the following effects to his attack.</p><p>Restricted Barrel: The scattering shot attacks all creatures in a line rather than in a cone. The line's length is twice the length of the weapon's cone (30 feet for most early firearms).</p><p>Shaped Blast: Select one additional square adjacent to the scattering shot's area of effect; creatures in this square are also affected by the scattering shot.</p><p>Vortex: The firearm releases an explosive torrent of air in the scattering shot's affected area for 1 round, creating a strong wind effect (25 mph) that can disperse fog and smoke effects such as those created by fog cloud. This replaces the utility shot deed.</p><p>Overload (Ex): At 7th level, a scatter gunner knows just how to hold his weapon to maximize its devastating scattering effects. As a full-round action, a scatter gunner can make a scattering shot to fire a concentrated payload of pellets that strains his firearm. This doubles the area affected by the scattering shot (a 30-foot cone for most early firearms), increases the firearm's misfire value by 2, and causes each successful attack to deal an additional 1d6 points of damage that is not multiplied on a critical hit. This additional damage increases to 2d6 at 13th level and 3d6 at 19th level. The scatter gunner must spend 1 grit point to perform this deed. This replaces the dead shot deed.</p><p>Satchel Shot (Ex): At 7th level, as a full-round action, a scatter gunner can load and fire an explosive shell, consuming ammunition as though he had made a scattering shot. This functions like throwing a splash weapon at a grid intersection but uses his firearm's range increment, attack bonus, and magic special abilities (if any). The shell affects creatures in a 10-foot radius as though the scatter gunner had made a scattering shot against them, and damaged creatures must succeed at a Reflex save (DC = 10 + half the scatter gunner's level + the scatter gunner's Dexterity modifier) or catch fire (Pathfinder RPG Core Rulebook 444). This replaces the targeting deed.</p>",icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Mysterious Stranger""]]",Gunslinger (Mysterious Stranger),Mysterious Stranger,<id-00004,1,Deeds,"<p>Gunslingers spend grit points to accomplish deeds. Most deeds grant the gunslinger some momentary bonus or effect, but there are some that provide longer-lasting effects. Some deeds stay in effect as long as the gunslinger has at least 1 grit point. The following is the list of base gunslinger deeds. A gunslinger can only perform deeds of her level or lower. Unless otherwise noted, a deed can be performed multiple successive times, as long as the appropriate amount of grit is spent to perform the deed.</p><p>A mysterious stranger swaps a pair of deeds for the following.</p><p>Focused Aim (Ex): At 1st level, as a swift action, the mysterious stranger can spend 1 grit point to gain a bonus on all firearm damage rolls equal to her Charisma modifier (minimum 1) with all firearm attacks she makes until the end of her turn. At 7th level, when she uses the dead shot deed, she multiplies this bonus by the number of hits she made while rolling the Dead Shot attack. This deed replaces the quick clear deed.</p><p>Clipping Shot (Ex): At 11th level, when the mysterious stranger misses with a firearm attack, she can spend 1 grit point to deal half the damage that attack would have dealt if it were a hit (roll damage normally). She can decide to use this deed and spend the grit point after making the attack. This deed has no effect if the attack used the dead shot deed. The cost of using this deed cannot be reduced with the Signature Deed feat, the true grit class feature, or any similar effect. This replaces the bleeding wound deed.</p>",icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Musket Master""]]",Gunslinger (Musket Master),Musket Master,<id-00004,1,Deeds,"<p>Gunslingers spend grit points to accomplish deeds. Most deeds grant the gunslinger some momentary bonus or effect, but there are some that provide longer-lasting effects. Some deeds stay in effect as long as the gunslinger has at least 1 grit point. The following is the list of base gunslinger deeds. A gunslinger can only perform deeds of her level or lower. Unless otherwise noted, a deed can be performed multiple successive times, as long as the appropriate amount of grit is spent to perform the deed.</p><p>A musket master swaps a pair of deeds for the following.</p><p>Steady Aim (Ex): At 1st level, as long as a musket master has at least 1 grit point, she can take a move-equivalent action to increase the accuracy of a two-handed firearm. When she does, she increases the range increment of the firearm she is firing by 10 feet. This stacks with other abilities that increase her range increment. This deed replaces the gunslinger's dodge deed.</p><p>Fast Musket (Ex): At 3rd level, as long as the musket master has 1 grit point, she can reload any two-handed firearm as if it were a one-handed firearm. This deed replaces the utility shot deed.</p>",icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Maverick""]]",Gunslinger (Maverick),Maverick,<id-00004,1,Deeds,"<p>Gunslingers spend grit points to accomplish deeds. Most deeds grant the gunslinger some momentary bonus or effect, but there are some that provide longer-lasting effects. Some deeds stay in effect as long as the gunslinger has at least 1 grit point. The following is the list of base gunslinger deeds. A gunslinger can only perform deeds of her level or lower. Unless otherwise noted, a deed can be performed multiple successive times, as long as the appropriate amount of grit is spent to perform the deed.</p><p>A maverick gains the following three deeds.</p><p>Stacked Deck (Ex) At 1st level, the maverick can spend 1 grit point when she attempts a Bluff, Profession (gambler), or Sleight of Hand check to roll 1d6 and add the result to the check. She can do this after she rolls the check but before the result is revealed. If the result of the d6 roll is a natural 6, she rolls another 1d6 and adds it to the check. She can continue to do this as long as she rolls natural 6s, up to a number of times equal to her Wisdom modifier (minimum 1).</p><p>Fist Fighter (Ex) At 3rd level, as long as the maverick has at least 1 grit point, she gains the benefit of the Improved Unarmed Strike feat.</p><p>Gun Twirl (Ex) At 3rd level, as long as the maverick has at least 1 grit point, she can use flashy gunplay to intimidate her opponents. She gains the Dazzling Display feat and can use it with any firearm, even if she doesn't have Weapon Focus in that firearm.</p>",icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Gunner Squire""]]",Gunslinger (Gunner Squire),Gunner Squire,<id-00004,1,Deeds,"<p>Gunslingers spend grit points to accomplish deeds. Most deeds grant the gunslinger some momentary bonus or effect, but there are some that provide longer-lasting effects. Some deeds stay in effect as long as the gunslinger has at least 1 grit point. The following is the list of base gunslinger deeds. A gunslinger can only perform deeds of her level or lower. Unless otherwise noted, a deed can be performed multiple successive times, as long as the appropriate amount of grit is spent to perform the deed.</p><p>A gunner squire swaps a pair of deeds for the following. two deeds The new deed descriptions include information on which deeds from the gunslinger class feature these new deeds replace.</p><p>Spotter (Ex): At 1st level, as a standard action, a gunner squire can spend 1 grit point to pinpoint a target within her line of sight and inform her knightly liege of the target's exact location. During the knight's next turn, if he makes a ranged attack against the pinpointed target and would take a penalty on his attack roll due to range, he may reduce this penalty by an amount equal to his gunner squire's Wisdom modifier (to a minimum penalty of 0). The gunner squire must be adjacent to her liege and able to communicate to use this deed, though a knight may move away from the gunner squire during his turn and still gain the benefits of this deed. This deed replaces the gunslinger's dodge deed.</p><p>Side Arm (Ex): At 3rd level, as a full-round action, a gunner squire can spend 1 grit point to reload a one-handed or two-handed firearm she is holding. If the firearm has multiple barrels, she can reload a number of barrels per round equal to her Dexterity modifier (minimum 1). A gunner squire equipped with alchemical cartridges (see Ultimate Equipment) can use this deed to reload multiple firearms at once, dividing the number of barrels she's able to reload among the firearms she is carrying however she wishes, even if this would mean stowing and retrieving multiple firearms from her equipment with one action. Abilities, deeds, and feats that decrease reloading time (such as Rapid Reload) do not improve this deed. This deed replaces gunslinger initiative.</p>",icons/weapons/guns/gun-red.webp
,Gunslinger,"[[""Gunslinger""],[""Gun Tank""]]",Gunslinger (Gun Tank),Gun Tank,<id-00004,1,Deeds,"<p>Gunslingers spend grit points to accomplish deeds. Most deeds grant the gunslinger some momentary bonus or effect, but there are some that provide longer-lasting effects. Some deeds stay in effect as long as the gunslinger has at least 1 grit point. The following is the list of base gunslinger deeds. A gunslinger can only perform deeds of her level or lower. Unless otherwise noted, a deed can be performed multiple successive times, as long as the appropriate amount of grit is spent to perform the deed.</p><p>A gun tank swaps a pair of deeds for the following. The new deed descriptions include information on which deeds from the gunslinger class feature these new deeds replace.</p><p>Gun Tank's Resolve (Ex): At 1st level, the gun tank can shrug off the most serious of attacks. When the gun tank is wearing medium or heavy armor and is subject to a critical hit or sneak attack, she can spend 1 grit point as an immediate action to attempt to negate the critical hit or sneak attack damage. At 1st level, she has a 25% chance of doing so. At 10th level, the chance increases to 50%. At 15th level, the chance increases to 75%. While a gun tank's resolve does not stack with the fortification armor special ability, it does work in concert with that armor special ability or similar effects, so a gun tank can use this ability even after the armor of fortification has failed to negate the critical hit or sneak attack damage. This deed replaces the gunslinger's dodge deed.</p><p>Gun Tank's Resilience (Ex): At 15th level, when the gun tank has at least 1 grit point and makes a successful Fortitude saving throw against an attack that would deal half damage or have a partial effect, she takes no damage or other effects from that attack. Furthermore, she gains a +2 bonus on all saving throws against fear and mind-affecting effects. This deed replaces the evasive deed.</p>",icons/weapons/guns/gun-red.webp
