id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
,Magus,"[[""Magus""],[""Esoteric""]]",Magus (Esoteric),Esoteric,<id-00004,1,Arcane Pool,"<p>At 1st level, the magus gains a reservoir of mystical arcane energy that he can draw upon to fuel his powers and enhance his weapon. This arcane pool has a number of points equal to 1/2 his magus level (minimum 1) + his Intelligence modifier. The pool refreshes once per day when the magus prepares his spells.</p><p>At 1st level, a magus can expend 1 point from his arcane pool as a swift action to grant any weapon he is holding a +1 enhancement bonus for 1 minute. For every four levels beyond 1st, the weapon gains another +1 enhancement bonus, to a maximum of +5 at 17th level. These bonuses can be added to the weapon, stacking with existing weapon enhancement to a maximum of +5. Multiple uses of this ability do not stack with themselves.</p><p>At 1st level, an esoteric can use his arcane pool to enhance his unarmed strikes as if they were manufactured weapons. At 5th level, he can use these bonuses to add any of the following weapon special abilities to his weapons or unarmed strikes: defending, flaming, flaming burst, frost, icy burst, impactUM, shock, shocking burst, speed, or thundering.</p><p>At 5th level, these bonuses can be used to add any of the following weapon properties: dancing, flaming, flaming burst, frost, icy burst, keen, shock, shocking burst, speed, or vorpal. Adding these properties consumes an amount of bonus equal to the property's base price modifier (see the Magic Weapon Special Ability Descriptions). These properties are added to any the weapon already has, but duplicates do not stack. If the weapon is not magical, at least a +1 enhancement bonus must be added before any other properties can be added. These bonuses and properties are decided when the arcane pool point is spent and cannot be changed until the next time the magus uses this ability. These bonuses do not function if the weapon is wielded by anyone other than the magus.</p><p>A magus can only enhance one weapon in this way at one time. If he uses this ability again, the first use immediately ends.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Eldritch Archer""]]",Magus (Eldritch Archer),Eldritch Archer,<id-00004,1,Arcane Pool,"<p>At 1st level, the magus gains a reservoir of mystical arcane energy that he can draw upon to fuel his powers and enhance his weapon. This arcane pool has a number of points equal to 1/2 his magus level (minimum 1) + his Intelligence modifier. The pool refreshes once per day when the magus prepares his spells.</p><p>An eldritch archer's choices of weapon special abilities to apply with arcane pool at 5th level include distance, nimble shotUE, and returning but not dancing, keen, or vorpal. This ability modifies the magus's arcane pool.</p><p>At 1st level, a magus can expend 1 point from his arcane pool as a swift action to grant any weapon he is holding a +1 enhancement bonus for 1 minute. For every four levels beyond 1st, the weapon gains another +1 enhancement bonus, to a maximum of +5 at 17th level. These bonuses can be added to the weapon, stacking with existing weapon enhancement to a maximum of +5. Multiple uses of this ability do not stack with themselves.</p><p>At 5th level, these bonuses can be used to add any of the following weapon properties: dancing, flaming, flaming burst, frost, icy burst, keen, shock, shocking burst, speed, or vorpal. Adding these properties consumes an amount of bonus equal to the property's base price modifier (see the Magic Weapon Special Ability Descriptions). These properties are added to any the weapon already has, but duplicates do not stack. If the weapon is not magical, at least a +1 enhancement bonus must be added before any other properties can be added. These bonuses and properties are decided when the arcane pool point is spent and cannot be changed until the next time the magus uses this ability. These bonuses do not function if the weapon is wielded by anyone other than the magus.</p><p>A magus can only enhance one weapon in this way at one time. If he uses this ability again, the first use immediately ends.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Bladebound""]]",Magus (Bladebound),Bladebound,<id-00004,1,Arcane Pool,"<p>At 1st level, the magus gains a reservoir of mystical arcane energy that he can draw upon to fuel his powers and enhance his weapon. This arcane pool has a number of points equal to 1/3 his level (minimum 1) plus his Intelligence bonus. The pool refreshes once per day when the magus prepares his spells.</p><p>At 1st level, a magus can expend 1 point from his arcane pool as a swift action to grant any weapon he is holding a +1 enhancement bonus for 1 minute. For every four levels beyond 1st, the weapon gains another +1 enhancement bonus, to a maximum of +5 at 17th level. These bonuses can be added to the weapon, stacking with existing weapon enhancement to a maximum of +5. Multiple uses of this ability do not stack with themselves.</p><p>At 5th level, these bonuses can be used to add any of the following weapon properties: dancing, flaming, flaming burst, frost, icy burst, keen, shock, shocking burst, speed, or vorpal. Adding these properties consumes an amount of bonus equal to the property's base price modifier (see the Magic Weapon Special Ability Descriptions). These properties are added to any the weapon already has, but duplicates do not stack. If the weapon is not magical, at least a +1 enhancement bonus must be added before any other properties can be added. These bonuses and properties are decided when the arcane pool point is spent and cannot be changed until the next time the magus uses this ability. These bonuses do not function if the weapon is wielded by anyone other than the magus.</p><p>A magus can only enhance one weapon in this way at one time. If he uses this ability again, the first use immediately ends.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Card Caster""]]",Magus (Card Caster),Card Caster,<id-00029,1,Arcane Pool Focus,"<p>A card caster's arcane pool can be used to augment only ranged weapons. At 5th level, a card caster can use his arcane pool to add the following weapon special abilities to ranged weapons: brilliant energy, distance, flaming, flaming burst, frost, icy burst, returning, seeking, shock, shocking burst, and speed. He can use his arcane pool to augment an entire harrow deck as if it were ammunition. All cards from a deck enhanced with a special ability, such as flaming, must share the same bonus. This ability modifies arcane pool.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Myrmidarch""]]",Magus (Myrmidarch),Myrmidarch,<id-00027,20,Armor Mastery,"<p>At 20th level, a myrmidarch gains DR 5/- when wearing armor. This ability replaces true magus.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Armored Battlemage""]]",Magus (Armored Battlemage),Armored Battlemage,<id-00013,3,Armor Training,"<p>At 3rd level, an armored battlemage gains armor training, as per the fighter ability. At 8th level, he gains armor training 2. At 13th level, he gains armor training 3. At 18th level, he gains armor training 4.</p><p>This ability replaces the magus arcana gained at 3rd and 18th levels, and improved spell combat.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Myrmidarch""]]",Magus (Myrmidarch),Myrmidarch,<id-00020,8,Armor Training,"<p>At 8th level, a myrmidarch gains armor training, as the fighter ability. At 14th level, he gains armor training 2. This ability replaces improved spell combat and greater spell combat.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Bladebound""]]",Magus (Bladebound),Bladebound,<id-00013,3,Black Blade,"<p>At 3rd level, the bladebound magus' gains a powerful sentient weapon called a black blade, whose weapon type is chosen by the magus. A magus with this class feature cannot take the familiar magus arcana, and cannot have a familiar of any kind, even from another class.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Eldritch Scion""]]",Magus (Eldritch Scion),Eldritch Scion,<id-00014,1,Bloodline,"<p>An eldritch scion gains a bloodrager bloodline. The bloodline is selected at 1st level, and this choice cannot be changed. An eldritch scion's effective bloodrager level for his bloodline abilities is equal to his eldritch scion level. He does not gain any bonus feats, and he gains bonus spells from his bloodline at different levels (see the bonus spell class feature below). To use any ability that normally functions when in a bloodrage, an eldritch scion must spend a point from his eldritch pool (see below).</p><p>If an eldritch scion takes levels in another class that grant a bloodline, the bloodlines must be the same type, even if that means that the bloodline of one of the classes must change. Subject to GM discretion, an eldritch scion can change his former bloodline to make them conform.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Spire Defender""]]",Magus (Spire Defender),Spire Defender,<id-00028,1,Bonus Feat,"<p>At 1st level, the spire defender gains Combat Expertise and Dodge as bonus feats, even if he doesn't meet the prerequisites. The spire defender is not prof icient in any kind of armor or shield. The spire defender does not have the magus' ability to ignore arcane spell failure from armor; however, if the spire defender becomes prof icient in light armor, he automatically gains the magus's ability to ignore the arcane spell failure chance of light armor. If he becomes prof icient in medium armor, at 7th level he ignores medium armor's chance of arcane spell failure. If he becomes prof icient in heavy armor, at 13th level he ignores heavy armor's chance of arcane spell failure. This replaces the magus's normal armor prof iciencies.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Iron-Ring Striker""]]",Magus (Iron-Ring Striker),Iron-Ring Striker,<id-00017,5,Bonus Feat,"<p>At 5th level, and every six levels thereafter, a magus gains a bonus feat in addition to those gained from normal advancement. These bonus feats must be selected from those listed as combat, item creation, or metamagic feats. He must meet the prerequisites for these feats as normal.</p><p>At 5th level, an iron-ring striker must select his bonus feat from this list: Improved Bull Rush, Improved Disarm, Improved Sunder, or Improved Trip. He doesn't need to meet the prerequisites normally required for these feats.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Eldritch Scion""]]",Magus (Eldritch Scion),Eldritch Scion,<id-00018,7,Bonus Spells,"<p>At 7th level, an eldritch scion gains the bonus spell from his bloodrager bloodline that is normally gained at 10th level. He gains the next three bonus spells from his bloodline at 9th, 11th, and 13th levels, respectively. This ability replaces knowledge pool.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Deep Marshal""]]",Magus (Deep Marshal),Deep Marshal,<id-00029,1,Bound by Tradition,"<p>A deep marshal is limited in how she can use her arcane powers. Her arcane pool has a number of points equal to 1/3 her magus level (minimum 1) + her Intelligence modifier. Furthermore, she cannot use her arcane pool to grant an enhancement bonus or weapon special ability to a weapon she is holding unless it is a battleaxe, heavy pick, warhammer, or weapon with the word 'dwarven' in its name. She can use her spell combat or spellstrike abilities only with such weapons. This alters arcane pool, spell combat, and spellstrike.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Kapenia Dancer""]]",Magus (Kapenia Dancer),Kapenia Dancer,<id-00030,1,Canny Defense,"<p>At 1st level, when a kapenia dancer is wielding a bladed scarf, he gains the canny defense ability. This is identical to the duelist prestige class ability of the same name (Core Rulebook 382), save that his magus level (rather than his duelist level) affects his Armor Class.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Kensai""]]",Magus (Kensai),Kensai,<id-00029,1,Canny Defense,"<p>At 1st level, when a kensai is wielding his chosen weapon, he gains the canny defense ability. This is identical to the duelist prestige class ability of the same name (Core Rulebook 382), save that his chosen weapon may be of any type.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Puppetmaster""]]",Magus (Puppetmaster),Puppetmaster,<id-00007,2,Charmstrike,"<p>At 2nd level, as a swift action when a foe fails a saving throw against a spell (but not a spelllike or supernatural ability) cast by a puppetmaster, the puppetmaster can expend 1 point from his arcane pool to cast a prepared 1st-level enchantment on the foe. The foe must be one that the spell can target, and is the only creature affected (even if the spell can normally target multiple creatures). At 10th level, the puppetmaster can instead cast a 2nd-level enchantment spell on the foe, and at 16th level, a 3rd-level enchantment spell. The prepared spell is expended, as if cast normally. This ability replaces spellstrike, fighter training, and counterstrike.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Hexbreaker""]]",Magus (Hexbreaker),Hexbreaker,<id-00022,11,Counter Curse,"<p>At 11th level, whenever a hexbreaker successfully dispels a curse effect or spell with the curse descriptor using his repel curse ability, he can immediately spend 2 points from his arcane pool to reflect the spell back on the original caster. This otherwise functions as spell turning.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Kensai""]]",Magus (Kensai),Kensai,<id-00011,9,Critical Perfection,"<p>At 9th level, a kensai adds his Intelligence bonus (minimum 0) on critical hit confirmation rolls with his favored weapon. In addition, the kensai may use his magus levels in place of his base attack bonuses to qualify for Critical Focus and any feat for which it is a prerequisite; these feats apply only with a kensai's favored weapon. This ability replaces the magus arcana normally gained at 9th level.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Sorrowblade""]]",Magus (Sorrowblade),Sorrowblade,<id-00028,5,Cruel Weapon,"<p>At 5th level, the sorrowblade adds cruelto the list of magic weapon properties she can infuse with her arcane pool, but removes speed from that list.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Spell Dancer""]]",Magus (Spell Dancer),Spell Dancer,<id-00019,7,Dance of Avoidance,"<p>At 7th level, while wearing light armor or no armor, a spell dancer gains a +2 insight bonus to Armor Class. This ability replaces the medium armor class feature.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Card Caster""]]",Magus (Card Caster),Card Caster,<id-00028,1,Deadly Dealer,"<p>At 1st level, the card caster gains Deadly Dealer (see page 15) as a bonus feat, even if he does not meet the prerequisites. A card caster can invest cards with enough magic to deal lethal damage even without the Arcane Strike feat so long as he has at least 1 point in his arcane pool.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Deep Marshal""]]",Magus (Deep Marshal),Deep Marshal,<id-00028,1,Deep Spellcasting,"<p>A deep marshal learns numerous arcane secrets involving the shaping and warding of earth and stone. She adds the following sorcerer/wizard spells to her magus spell list as magus spells of the same level: crafter's curseAPG, crafter's fortuneAPG, erase, expeditious excavationAPG, fabricate, greater make whole (Technology Guide 10), knock, major creation, make whole, mending, minor creation, move earth, passwall, stone shape, transmute mud to rock, transmute rock to mud, and all 0- through 6th-level sorcerer/wizard spells of the abjuration school. She must still add such spells to her spellbook to prepare them. If a spell appears on both the magus and sorcerer/wizard spell lists, the magus uses the lower of the two spell levels listed for the spell. A deep marshal cannot cast spells from the enchantment, illusion, or necromancy school and she cannot activate spellcompletion or spell-trigger magic items that use spells from those schools (without making a successful Use Magic Device check). This alters the magus's spellcasting.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Sorrowblade""]]",Magus (Sorrowblade),Sorrowblade,<id-00013,3,Despairing Strike,"<p>At 3rd level, the sorrowblade can wield the power of despair. By spending 1 point from her arcane pool as a swift action, she can imbue the weapon she is wielding with pure anguish. The first creature she strikes with this weapon within the next minute must succeed at a Will saving throw (DC = 10 + 1/2 the sorrowblade's magus level + her intelligence modifier) or become shaken for 1 minute. Multiple despairing strikes can't make a creature frightened.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Soul Forger""]]",Magus (Soul Forger),Soul Forger,<id-00025,16,Destructive Counterstrike,"<p>At 16th level, an opponent who activates a magical item while threatened by a soul forger provokes an attack of opportunity, either against the target or to sunder the item. If the item is destroyed, its effects are negated. This ability replaces counterstrike.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Spell Trapper""]]",Magus (Spell Trapper),Spell Trapper,<id-00028,3,Diminished Arcana,<p>A spell trapper treats his effective magus level as 3 lower when determining which arcana he can select. A spell trapper can choose to learn a new trap (see Spell Traps below) in place of learning a new magus arcana.</p>,systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Kapenia Dancer""]]",Magus (Kapenia Dancer),Kapenia Dancer,<id-00031,1,Diminished Spellcasting,"<p>A kapenia dancer can cast one fewer spell of each level than normal. If this reduces the number to 0, he can cast spells of that level only if his Intelligence allows bonus spells of that level.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Kensai""]]",Magus (Kensai),Kensai,<id-00028,1,Diminished Spellcasting,"<p>A kensai may cast one fewer spell of each level than normal. If this reduces the number to 0, he may cast spells of that level only if his Intelligence allows bonus spells of that level.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Skirnir""]]",Magus (Skirnir),Skirnir,<id-00028,1,Diminished Spellcasting,"<p>A skirnir casts one fewer spell of each level than normal. If this reduces the number to 0, he may cast spells of that level only if his Intelligence allows bonus spells of that level.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Soul Forger""]]",Magus (Soul Forger),Soul Forger,<id-00030,1,Diminished Spellcasting,"<p>A soul forger casts one fewer spell of each level than normal. If this reduces the number to 0, he may cast spells of that level only if his Intelligence allows bonus spells of that level.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Esoteric""]]",Magus (Esoteric),Esoteric,<id-00028,1,Diminished Spellcasting,"<p>An esoteric has one fewer spell slot of each level than a regular magus. If this reduces his number of spell slots of a particular level to zero, he can cast spells of that level only if his Intelligence allows bonus spells of that level. This ability alters the magus's spellcasting.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Iron-Ring Striker""]]",Magus (Iron-Ring Striker),Iron-Ring Striker,<id-00028,1,Diminished Spellcasting,"<p>An iron-ring striker has one fewer spell slot of each level than a regular magus. If this reduces his number of spell slots of a particular level to 0, he can cast spells of that level only if his Intelligence allows bonus spells of that level.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Myrmidarch""]]",Magus (Myrmidarch),Myrmidarch,<id-00028,1,Diminished Spellcasting,"<p>Myrmidarchs cast one fewer spell of each level than normal. If this reduces the number to 0, he may cast spells of that level only if his Intelligence allows bonus spells of that level.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Spell Trapper""]]",Magus (Spell Trapper),Spell Trapper,<id-00021,10,Distant Trapping,"<p>At 10th level, a spell trapper can create spell traps at a distance. She can create her traps at close range (25 feet + 5 feet per 2 caster levels) as a full-round action that provokes attacks of opportunity.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Mindblade""]]",Magus (Mindblade),Mindblade,<id-00023,13,Dual Manifest,"<p>At 13th level, a mindblade can manifest two psychic weapons with the same action. She must pay the cost for both weapons. Also, when wielding a weapon two-handed, she can use her spell combat ability as though she had a hand free. This ability replaces heavy armor.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Mindblade""]]",Magus (Mindblade),Mindblade,<id-00019,7,Dual Weapons,"<p>At 7th level, a mindblade can maintain two psychic weapons at a time or a psychic double weapon, though each weapon (or each end of a double weapon) has an enhancement bonus 1 lower than normal. Starting at 12th level, each of the two psychic weapons (or each end of a double weapon) instead has an enhancement bonus 2 lower than normal. When using two-weapon fighting with two psychic weapons or a psychic double weapon, the mindblade can use her spell combat ability as though she had a hand free. This ability replaces medium armor.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Eldritch Scion""]]",Magus (Eldritch Scion),Eldritch Scion,<id-00004,1,Eldritch Pool,"<p>An eldritch scion gains an eldritch pool of personal magical energy, equal to 1/2 his magus level (minimum 1) + his Charisma modifier. As a swift action, he can spend a point of eldritch energy to enter a state of mystical focus for 2 rounds. This allows him to use abilities from his bloodrager bloodline as though he were in a bloodrage, though he gains none of the other benefits or drawbacks of bloodraging. At 4th level, an eldritch scion can also use his eldritch pool as an arcane pool, gaining all the benefits listed with the magus's arcane pool class feature.</p><p>Additionally, any magus's class feature or spell from the magus spell list that normally uses a calculation based on Intelligence is instead based on Charisma for an eldritch scion. For example, an eldritch scion with the arcane accuracy magus arcana grants himself an insight bonus on attacks equal to his Charisma bonus, not his Intelligence bonus. This has no effect on the eldritch scion's skills or skill points. This ability replaces arcane pool, and abilities that modify arcane pool also modify eldritch pool.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
,Magus,"[[""Magus""],[""Elemental Knight""]]",Magus (Elemental Knight),Elemental Knight,<id-00028,3,Elemental Arcana,"<p>At 3rd level, elemental knights may select the following magus arcana available only to them.</p><p>Assault Synergy (Su): As a swift action, the elemental knight can expend 1 round of duration from elemental assault to add +1d6 points of energy damage to an offensive spell he casts that round. The spell must have the acid, cold, electricity or fire descriptor. This extra energy damage matches the energy damage of the spell. At 10th level, he may expend 2 rounds instead of 1 to add +2d6 points of energy damage to the spell.</p><p>Energy Reflection (Su): This functions like the reflection magus arcana, except it only works on spells that deal acid, cold, electricity, or fire damage. As long as the elemental knight spends at least 1 point from her arcane pool to activate this arcana, he may expend rounds of elemental assault as if they were arcane pool points. For example, the knight could spend 1 arcane pool point and 3 rounds of elemental assault to reflect a spell of 4th-level or lower. The elemental knight must be at least 12th level before selecting this arcana.</p><p>Energy Resistance Boost (Su): As a swift action, the elemental knight can expend 1 point from his arcane pool or 1 round of elemental assault to increase all of his racial energy resistances by +5 for 1 round.</p>",systems/pf1/icons/spells/enchant-blue-3.jpg
