id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
1903,Alchemist,"[[""Alchemist""],[""Beastmorph""]]",Alchemist (Beastmorph),Beastmorph,alchemistswiftalchemy_3,3,Beastform Mutagen,"<p>At 3rd level, a beastmorph's mutagen causes him to take on animalistic features-whether those of an animal, a magical beast, an animal-like humanoid (such as a lizardfolk), or a monstrous humanoid. For example, when the beastmorph uses his mutagen, he may gain a furry muzzle and pointed ears like a werewolf, scaly skin like a lizardfolk or sahuagin, or compound eyes and mandibles like a giant insect. The beastmorph also gains his choice of one of the abilities listed in the alter selfspell, which persists as long as the mutagen. He may select a different ability each time he creates a mutagen. This ability replaces swift alchemy.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1904,Alchemist,"[[""Alchemist""],[""Beastmorph""]]",Alchemist (Beastmorph),Beastmorph,alchemistswiftpoisoning_6,6,Improved Beastform Mutagen,"<p>At 6th level, a beastmorph's mutagen grants him additional abilities and options. The alchemist gains his choice of two of the abilities listed in the beast shape I spell, which persist as long as the mutagen. He may select two different abilities each time he creates a mutagen. This ability replaces swift poisoning.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1853,Alchemist,"[[""Alchemist""],[""Blazing Torchbearer""]]",Alchemist (Blazing Torchbearer),Blazing Torchbearer,alchemistbrewpotion_1,1,Everburning Flame (Ex),"<p>Any torch held by a blazing torchbearer is considered to be an everburning torch, although it still sheds heat and can be used as a weapon. In addition, a blazing torchbearer can cast spark as a spell-like ability at will. This ability replaces Brew Potion.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1860,Alchemist,"[[""Alchemist""],[""Blazing Torchbearer""]]",Alchemist (Blazing Torchbearer),Blazing Torchbearer,alchemistdiscovery_4,4,Explosive Torch (Ex),"<p>At 4th level, as a standard action, a blazing torchbearer can drop a special blend of explosive powders onto his torch before using it as a weapon. His next successful melee attack with the torch deals an additional 2d6 points of fire damage and sets the target on fire. This attack must be made within 1d4 rounds or the torch prematurely explodes at the end of the blazing torchbearer's turn, dealing damage to the blazing torchbearer and setting him on fire. This ability replaces the alchemist's 4th-level discovery.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1871,Alchemist,"[[""Alchemist""],[""Blazing Torchbearer""]]",Alchemist (Blazing Torchbearer),Blazing Torchbearer,alchemistpoisonuse_2,2,Intense Light (Ex),"<p>At 2nd level, a blazing torchbearer has mastered lighting and holding a torch to the point that it sheds more light than those carried by his peers. The radius of normal and increased illumination of any torch held by a blazing torchbearer increases by 10 feet. Once per day as a standard action, the blazing torchbearer can create a brilliant flash of light that blinds everyone within 10 feet (including the torchbearer) for 1 round. This ability replaces poison use.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1809,Alchemist,"[[""Alchemist""],[""Blightseeker""]]",Alchemist (Blightseeker),Blightseeker,alchemistbomb_1,1,Spore Bomb,"<p>At 1st level, a blightseeker creates a special kind of alchemist bomb that delivers a payload of alchemically engineered fungal spores. These bombs infest their target with a virulent blight (see below). The blightseeker's bombs deal 1d4 points of damage (instead of 1d6), plus 1d4 points of damage for every 2 alchemist levels beyond 1st.</p><p>A creature that takes a direct hit from a spore bomb must succeed at a Fortitude save (DC = 10 + half the blightseeker's level + his Intelligence modifier) or suffer the associated blight effects. Creatures that take splash damage from the bomb are not affected by the blight.</p><p>This ability alters bombs.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1827,Alchemist,"[[""Alchemist""],[""Blightseeker""]]",Alchemist (Blightseeker),Blightseeker,alchemistdiscovery_6,1,Blights (Ex),"<p>At 1st level, a blightseeker gains the blights from the list below. When he prepares bombs at the start of the day, a blightseeker chooses which blight to apply to each bomb. If a blight has no duration listed, it lasts a number of rounds equal to the blightseeker's Intelligence modifier. At 1st level, a blightseeker gains the following blights.</p> <p>Impairing: The target's base land speed decreases by 10 feet, to a minimum of 10 feet. This effect doesn't stack with itself.</p>   <p>Minor Sickening: The target is sickened, but it takes only a -1 penalty on affected rolls.</p> <p>At 6th level, a blightseeker adds the following blights to the list of those that can be applied to his bombs.</p>  <p>Fatiguing: The target is fatigued</p><p>Fear-Inducing: The target is shaken.</p> <p>Sickening: The target is sickened.</p> <p></p><p>At 12th level, a blightseeker adds the following blights to the list of those blights that can be applied to his bombs.</p> <p>Confusing: The target is confused.</p>  <p>Exhausting: The target is exhausted.</p>  <p>Nauseating: The target is nauseated for 1 round.</p>  <p>Staggering: The target becomes staggered for 1 round.</p><p></p><p>At 18th level, a blightseeker adds the following blights to the list of those that can be selected.</p> <p>Blinding: The target is blinded.</p>  <p>Deafening: The target is deafened.</p>  <p>Stunning: The target is stunned for 1 round.</p><p></p>  <p>This ability replaces the discoveries gained at 6th, 12th, and 18th levels.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1832,Alchemist,"[[""Alchemist""],[""Blightseeker""]]",Alchemist (Blightseeker),Blightseeker,alchemistpersistentmutagen_14,14,Blight Engineering (Ex),"<p>At 14th level, a blightseeker can apply two blights that he knows to each spore bomb he creates.</p><p>This ability replaces persistent mutagen.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1806,Alchemist,"[[""Alchemist""],[""Bogborn Alchemist""]]",Alchemist (Bogborn Alchemist),Bogborn Alchemist,id-00001,1,Amphibious Mutagen (Ex),"<p>At 1st level, when a bogborn alchemist uses a mutagen, he may choose to have his mutagen form enhanced for aquatic movement. This gives him the amphibious special quality, his feet elongate, and the webbing between his fingers and toes expands, granting a swim speed of 15 feet. This replaces throw anything.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1757,Alchemist,"[[""Alchemist""],[""Bramble Brewer""]]",Alchemist (Bramble Brewer),Bramble Brewer,alchemistdiscovery_2,2,Briar Bombs (Su),"<p>At 2nd level, a bramble brewer gains the tanglefoot bomb discovery, but the entanglement's duration persists for a number of rounds equal to the bramble brewer's Intelligence modifier (minimum 1 round). Additionally, when a bramble brewer throws a tanglefoot bomb, it transforms all squares in its splash radius into difficult terrain that persists for as long as the bomb's entangling effect. Although these bombs deal no damage, for every 1d6 points of damage the bramble brewer's regular bombs deal, the briar bomb's splash radius increases by 5 feet. This ability replaces the 2nd-level discovery class feature.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1763,Alchemist,"[[""Alchemist""],[""Bramble Brewer""]]",Alchemist (Bramble Brewer),Bramble Brewer,alchemistmutagen_1,1,Dendrite Mutagen (Su),"<p>At 1st level, a bramble brewer's mutagen still contains transformative power, but grants a treelike sturdiness rather than the feral power of standard mutagens. When imbibed, dendrite mutagen grants a +4 natural armor bonus, a +2 alchemical bonus to one physical ability score, and a -2 penalty to the corresponding mental ability score. In addition, the alchemist gains fast healing 1 as long as he is in an area of bright light (such as sunlight or inside the area of a daylight spell). This otherwise works like the standard mutagen class feature and replaces that ability.</p><p>A bramble brewer who selects the greater mutagen discovery can create a dendrite mutagen that still grants a +4 natural armor bonus, and also grants a +4 alchemical bonus to one physical ability score and a +2 bonus to a second physical ability score. The bramble brewer takes a -2 penalty to both associated mental ability scores as long as the mutagen persists, but his fast healing increases to 3 as long as he is in an area of bright light. This otherwise works like the greater mutagen discovery and replaces that ability.</p><p>A bramble brewer who selects the grand mutagen discovery can brew a dendrite mutagen that now grants a +6 natural armor bonus, a +6 alchemical bonus to one physical ability score, a +4 alchemical bonus to a second physical ability score, and a +2 alchemical bonus to a third physical ability score. The bramble brewer takes a -2 penalty to his Intelligence, Wisdom, and Charisma scores as long as the mutagen persists. The bramble brewer's fast healing increases to 5 as long as he is within an area of bright light. This otherwise works like the grand mutagen discovery and replaces that ability.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1732,Alchemist,"[[""Alchemist""],[""Chirurgeon""]]",Alchemist (Chirurgeon),Chirurgeon,alchemistpoisonresistance_5,5,Anaesthetic,"<p>At 5th level, a chirurgeon learns how to supplement uses of the Heal skill with pain-killing drugs. He gains Skill Focus (Heal) as a bonus feat. Any use of the Heal skill that has a risk of harming the patient (such as extracting a barb) only deals the minimum damage when performed by a chirurgeon. This ability replaces poison resistance +4.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1734,Alchemist,"[[""Alchemist""],[""Chirurgeon""]]",Alchemist (Chirurgeon),Chirurgeon,alchemistpoisonuse_10,10,Power Over Death,"<p>At 10th level, a chirurgeon adds breath of life to his formula book as a 4th-level extract. His infused curative ability applies to this extract. This ability replaces poison immunity.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1735,Alchemist,"[[""Alchemist""],[""Chirurgeon""]]",Alchemist (Chirurgeon),Chirurgeon,alchemistpoisonuse_2,2,Infused Curative,"<p>At 2nd level, a chirurgeon's extracts of cure spells automatically act as infusions, and can be used by non-alchemists. When a chirurgeon prepares his extracts, he may choose to render any or all of his infused curatives inert and prepare other extracts to replace them (unlike infusions, which continue to occupy the alchemist's daily extract slots until consumed or used). This ability replaces poison use.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1674,Alchemist,"[[""Alchemist""],[""Clone Master""]]",Alchemist (Clone Master),Clone Master,alchemistbomb_1,1,Bomb,"<p>In addition to magical extracts, alchemists are adept at swiftly mixing various volatile chemicals and infusing them with their magical reserves to create powerful bombs that they can hurl at their enemies. An alchemist can use a number of bombs each day equal to his class level + his Intelligence modifier. Bombs are unstable, and if not used in the round they are created, they degrade and become inert-their method of creation prevents large volumes of explosive material from being created and stored. In order to create a bomb, the alchemist must use a small vial containing an ounce of liquid catalyst-the alchemist can create this liquid catalyst from small amounts of chemicals from an alchemy lab, and these supplies can be readily refilled in the same manner as a spellcaster's component pouch. Most alchemists create a number of catalyst vials at the start of the day equal to the total number of bombs they can create in that day-once created, a catalyst vial remains usable by the alchemist for years.Drawing the components of, creating, and throwing a bomb requires a standard action that provokes an attack of opportunity. Thrown bombs have a range of 20 feet and use the Throw Splash Weapon special attack. Bombs are considered weapons and can be selected using feats such as Point-Blank Shot and Weapon Focus. On a direct hit, an alchemist's bomb inflicts 1d6 points of fire damage + additional damage equal to the alchemist's Intelligence modifier. The damage of an alchemist's bomb increases by 1d6 points at every odd-numbered alchemist level (this bonus damage is not multiplied on a critical hit or by using feats such as Vital Strike). Splash damage from an alchemist bomb is always equal to the bomb's minimum damage (so if the bomb would deal 2d6+4 points of fire damage on a direct hit, its splash damage would be 6 points of fire damage). Those caught in the splash damage can attempt a Reflex save for half damage. The DC of this save is equal to 10 + 1/2 the alchemist's level + the alchemist's Intelligence modifier.</p><p>Alchemists can learn new types of bombs as discoveries (see the Discovery ability) as they level up. An alchemist's bomb, like an extract, becomes inert if used or carried by anyone else.</p><p>A clone master's bombs deal damage one die step lower than normal (regular bombs deal d4s, concussive bombs deal 1d3s, and so on). This otherwise functions as and replaces the standard alchemist bomb class feature.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1700,Alchemist,"[[""Alchemist""],[""Clone Master""]]",Alchemist (Clone Master),Clone Master,alchemistpoisonresistance_8,8,Rebirth,"<p>At 8th level, a clone master can prepare a clone of himself that awakens if he is slain. Creating the clone costs 5,000 gp, takes 1 week of work, and requires 3 additional weeks for the clone to grow to maturity. If he dies, the clone awakens as if the alchemist had used the clone spell on himself. He can have one inert of himself at a time. Unused clones created by a clone master do not rot. This ability replaces poison resistance +6 and poison immunity.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1657,Alchemist,"[[""Alchemist""],[""Concocter""]]",Alchemist (Concocter),Concocter,alchemistdiscovery_2,2,Mutagenic Mixology (Ex),"<p>At 2nd level, whenever a concocter brews a potion, he can mix in some of the chemicals he uses to create his mutagen, adding some of his mutagen's effects to this concoction.</p><p>When he drinks this concoction, he gains the benefit of the potion as normal. Additionally, he gains a +2 natural armor bonus and a +4 alchemical bonus to one of his physical ability scores (Strength, Dexterity, or Constitution), while suffering a -2 penalty to the corresponding mental ability score (Intelligence, Wisdom, or Charisma), just as though the concoction were a mutagen. The ability score that receives the bonus must be chosen when the concoction is made. These benefits and penalties last for the duration of the effects of the potion on which the concoction is based or for 1 minute per the concocter's alchemist level, whichever is shorter.</p><p>The effects of this concoction do not stack with another such concoction or a mutagen. If the concocter drinks another concoction or a mutagen while under the effects of this concoction, the effects of any previous concoction or mutagen immediately end. A concoction that is not in the concocter's possession becomes inert until the concocter picks it up again (even if the concocter has the infuse mutagen discovery). The process used to combine the mutagen with a potion make it particularly volatile, so anyone else who drinks the concoction (including other alchemists) does not gain its benefits and must succeed at a Fortitude saving throw or be nauseated for 1 minute. The DC of this saving throw is equal to 10 + the concocter's alchemist level + the concocter's Intelligence modifier.</p><p>Additional reagents and materials are required to brew a concoction in this way, doubling the cost in raw materials to create the potion on which the concoction is based. A mutagen brewed into a concoction in this way does not count against the number of mutagens the concocter can have active at a given time.</p><p>A concocter can make one such concoction per day at 2nd level and a second per day at 4th level. A concoction becomes inert 24 hours after it is created.</p><p>This replaces the discoveries gained at 2nd and 4th levels.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1670,Alchemist,"[[""Alchemist""],[""Concocter""]]",Alchemist (Concocter),Concocter,alchemistswiftpoisoning_6,6,Extracting Mixology (Ex),"<p>At 6th level, a concocter can combine an extract and a potion, allowing him to consume this mixture simultaneously, albeit with some potential side effects. As a full-round action, the concocter can combine an extract with a potion in his possession. The concocter can then drink the mixture as a standard action. If he does not consume the mixture within 2 rounds of creating it, the mixture grows inert and both the extract and the potion are ruined. This ability cannot be used with a potion into which he has fused his mutagen using his mutagenic mixology ability.The exact effects of drinking one of these mixtures are volatile and unpredictable. Each time the concocter drinks a mixture, roll on the following table to determine the result.</p><p>This replaces swift poisoning and the discovery gained at 6th level.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1623,Alchemist,"[[""Alchemist""],[""Crimson Chymist""]]",Alchemist (Crimson Chymist),Crimson Chymist,alchemistdiscovery_2,2,Discovery,"<p>Discovery (Su)</p><p>: At 2nd level, and then again every 2 levels thereafter (up to 18th level), an alchemist makes an incredible alchemical discovery. Unless otherwise noted, an alchemist cannot select an individual discovery more than once. Some discoveries can only be made if the alchemist has met certain prerequisites first, such as uncovering other discoveries. Discoveries that modify bombs that are marked with an asterisk (*) do not stack. Only one such discovery can be applied to an individual bomb. The DC of any saving throw called for by a discovery is equal to 10 + 1/2 the alchemist's level + the alchemist's Intelligence modifier.</p><p><b>Crimson Discoveries (Su): </b>A crimson chymist gains access to several additional unique discoveries, as detailed below.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1629,Alchemist,"[[""Alchemist""],[""Crimson Chymist""]]",Alchemist (Crimson Chymist),Crimson Chymist,alchemistmutagen_1,1,Mantis Mutagen (Su),"<p>At 1st level, a crimson chymist discovers how to create a specialized mutagen that grants her aspects of a praying mantis. A mantis mutagen functions as an alchemist mutagen, save that it always enhances Dexterity and applies a penalty to Charisma. When imbibed, the mutagen causes the crimson chymist's flesh to grow red chitinous plates on her body as natural armor and a row of small, cosmetic barbed hooks along her arms.</p><p>This alters mutagen.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1588,Alchemist,"[[""Alchemist""],[""Cruorchymist""]]",Alchemist (Cruorchymist),Cruorchymist,alchemistbrewpotion_1,1,Blood Treatment (Ex),"<p>A cruorchymist can give up some of his blood to restore his blood familiar. As a swift or immediate action, a cruorchymist can take a number of points of Constitution drain. His blood familiar heals 1d6 hit points for every 1 point of Constitution drain the cruorchymist inflicts upon himself in this way.</p><p>This replaces Brew Potion.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1600,Alchemist,"[[""Alchemist""],[""Cruorchymist""]]",Alchemist (Cruorchymist),Cruorchymist,alchemistmutagen_1,1,Blood Familiar (Ex),"<p>A cruorchymist has created a homunculus from basic materials and his own blood. The homunculus takes the shape of a Tiny humanoid. It functions in all ways as a familiar, treating the cruorchymist's alchemist level as his effective wizard level. If a cruorchymist wishes to replace his blood familiar, he can reduce the cost of the replacement ritual by taking 2 points of Constitution drain for every 100 gp he wishes to forgo. At 3rd level, if the cruorchymist has the infusion discovery, a blood familiar can deliver extracts that have a range of touch for its cruorchymist master.</p><p>This replaces mutagen. A cruorchymist can never gain the mutagen, cognatogen, or inspired cognatogen ability, even from a discovery or another class.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1604,Alchemist,"[[""Alchemist""],[""Cruorchymist""]]",Alchemist (Cruorchymist),Cruorchymist,id-00001,4,Blood Augmentation (Ex),"<p>At 4th level, a cruorchymist can provide more of his blood to further enhance his blood familiar. As a swift action, the cruorchymist can take 1 point of Constitution damage to provide his familiar with an animal aspect for 1 minute, treating his alchemist level as his hunter level. The cruorchymist takes 1 additional point of Constitution damage for every minute he maintains the animal aspect beyond the first. At 12th level, the cruorchymist can select two animal aspects for his blood familiar instead of one, taking 2 points of Constitution damage for every minute that he maintains both animal aspects.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
1544,Alchemist,"[[""Alchemist""],[""Crypt Breaker""]]",Alchemist (Crypt Breaker),Crypt Breaker,alchemistbomb_1,1,Alkahest Bombs (Su),"<p>A crypt breaker's bombs are specially designed to work best against constructs and corporeal undead-two foes commonly encountered in ancient tombs. Known as alkahest bombs, these bombs deal acid damage instead of fire damage. Alkahest is an alchemical fluid that eats away unliving flesh and animated constructs, but it doesn't work as well against other targets. Against constructs and corporeal undead, alkahest bombs deal 1d8 points of damage, plus 1d8 points of damage for every odd-numbered level instead of 1d6. Against all other creatures, alkahest bombs deal 1d4 points of damage, plus 1d4 points of force damage for every odd-numbered level. This ability otherwise functions as and replaces the standard alchemist bomb class feature.</p>",systems/pf1/icons/items/potions/grand-violet.jpg
