id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
,Occultist,"[[""Occultist""],[""Planar Harmonizer""]]",Occultist (Planar Harmonizer),Planar Harmonizer,<id-00033,1,Conductor,"<p>A planar harmonizer gains access to only the conjuration school of implements, gaining a common tuning fork as her implement. She must select conjuration for her implement mastery. Each time she gains an occultist level, a planar harmonizer can add one conjuration spell from the wizard spell list to her occultist spell list and her list of spells known. The planar harmonizer can't choose a spell of a higher level than she is able to cast, and she adds the spell at the same spell level it appears on the wizard spell list. Additionally, she adds plane shift to her list as a 5th-level occultist spell. At 14th level, she doesn't gain an additional school of implements. Instead, at 14th level, the DCs of saving throws to resist a planar harmonizer's conjuration spells and conjuration focus powers increase by 2. All future implements that a planar harmonizer gains are common tuning forks.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Construct Collector""]]",Occultist (Construct Collector),Construct Collector,<id-00003,3,Constructed Focus,"<p>At 3rd level, a construct collector can harvest components from destroyed constructs to fuel his implements. Harvesting a component takes 1 minute. A construct collector can harvest a number of active components equal to his Intelligence modifier per day. An active component is infused with 1 point of generic mental focus, which the construct collector can expend to activate any focus power at that power's normal cost, as opposed to the increased cost normally associated with generic mental focus. This otherwise functions as expending focus saved inside a construct collector's body. Once this mental focus is expended, the component becomes inactive and is useless. An unused component does not lose its mental focus, even after a construct collector refreshes his mental focus. A construct collector can initially have only one active component at a time. He can have two active components at a time at 9th level and three active components at a time at 15th level.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Ancestral Aspirant""]]",Occultist (Ancestral Aspirant),Ancestral Aspirant,<id-00026,8,Courtly Contacts,"<p>Ancestral aspirants have contacts among courtly circles rather than otherworldly circles. This works similarly to outside contact except for the following differences: First, he doesn't need to use a magic circle or make a payment (though he still expends 1 point of mental focus from his enchantment implement). Second, he can use those contacts to gather information for him (as per the Diplomacy skill to gather information) without spending the time himself, rather than asking a question and receiving a result similar to a divination. He can ask more questions over the same time period at 12th level and every 4 levels thereafter, as normal with outside contact. At 16th level, instead of delivering messages and objects, the courtly contacts can spread vicious rumors and gossip about a target throughout a settlement, causing any creatures in the settlement whose attitude toward the target wasn't helpful to have its attitude toward the target worsened by one step. These baseless rumors last 1 week or until the target spends 8 hours refuting them and succeeds at a Diplomacy check (DC = 10 + the ancestral aspirant's occultist level + his Intelligence modifier).</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Occult Historian""]]",Occultist (Occult Historian),Occult Historian,<id-00027,12,Crumbling Strike,"<p>At 12th level, an occult historian can channel the erosion of countless ages into a single melee strike. As a full-round action, the occult historian can make a melee attack against a single target at her highest base attack bonus. If she hits, she deals 2d6 points of damage per occultist level she has (maximum 40d6). If the target succeeds at a Fortitude save (the save DC is equal to 10 + half the occult historian's occultist level + her Intelligence modifier), it takes only 5d6 points of damage. A creature slain by this attack crumbles to dust. The occult historian can use this ability once per day, plus an additional time per day at 16th and 20th levels.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Necroccultist""]]",Occultist (Necroccultist),Necroccultist,<id-00022,2,Deadspeaker,"<p>At 2nd level, as a full-round action that provokes attacks of opportunity, a necroccultist can learn the answers to a specific set of questions concerning a dead or undead creature. The necroccultist must consume at least one drop of the creature's blood, a small portion of its flesh, or a fragment of one of its bones as a part of this action. This ability otherwise functions as blood biography (Advanced Player's Guide 206), using the necroccultist's occultist level as his caster level. The necroccultist can use this ability once per day at 2nd level, plus one additional time per day for every 2 occultist levels thereafter. This ability replaces object reading.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Silksworn""]]",Occultist (Silksworn),Silksworn,<id-00026,1,Devoted Mystic,"<p>A silksworn is proficient with only simple weapons and isn't proficient with any armor or shields. At 1st level, the silksworn gains access to four implement schools instead of two. At 2nd level and every 4 occultist levels thereafter, the silksworn gains access to an additional implement school, to a maximum of nine schools at 18th level. At 8th, 12th, and 16th levels, the silksworn increases the number of spells of each level he can cast each day by one. This does not allow the silksworn to cast spells of a level he does not yet have access to.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Tome Eater""]]",Occultist (Tome Eater),Tome Eater,<id-00018,4,Devour Books and Scrolls,"<p>A tome eater can devour books and scrolls in order to gain various benefits. Devouring a book or scroll is a full-round action that provokes attacks of opportunity. A devoured book or scroll is absorbed into the tome eater's body and completely destroyed.</p><p>At 4th level, once per day a tome eater can devour a spell scroll or a book to regain mental focus, which she can divide as she likes among her schools of magic, to a maximum of the amount of mental focus she assigned to that school at the beginning of the day. If she devours a scroll, a tome eater regains a number of points of mental focus equal to the spell level of the highest-level spell contained on the scroll. If she devours a nonmagical book that contains at least 100 pages of written text and is worth at least 25 gp, a tome eater regains 1 point of mental focus. If she devours a magical book, she regains a number of points of mental focus equal to half the caster level of the item. If the tome eater devours a spellbook with at least 50 pages of spells of 1st level or higher, she regains 4 points of mental focus.</p><p>At 6th level, a tome eater can ready an action to devour an enemy's spell when an enemy within 30 feet attempts to cast a spell from a scroll. This ability works as the counterspell action as if the tome eater were using dispel magic, though the tome eater doesn't need to cast a spell to counter the enemy's spell. A tome eater can use this ability once per day at 6th level, plus one additional time per day for every 4 occultist levels beyond 6th. If a tome eater readies an action to use this ability and the readied action never triggers, she doesn't expend a daily use of this ability. At 16th level, the tome eater can use this ability as an immediate action without readying an action.</p><p>At 8th level, a tome eater can devour a book or scroll as a standard action. Additionally, whenever a tome eater successfully uses this ability to counter a spell being cast from a scroll, she can devour the enemy's scroll without spending any additional actions if she hasn't devoured a scroll or book yet that day.</p><p>At 12th level, a tome eater can devour a book or scroll as a move action. Additionally, whenever a tome eater successfully uses this ability to counter a spell being cast from a scroll, she can choose to turn the spell back on its caster (as spell turning) instead of devouring the scroll. She can do this whether or not she has devoured a scroll or book yet that day.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Reliquarian""]]",Occultist (Reliquarian),Reliquarian,<id-00035,1,Diminished Focus Power,<p>A reliquarian learns only the base focus power from one implement school at 1st level. She gains additional focus powers as normal. This ability alters focus powers.</p>,icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Psychodermist""]]",Occultist (Psychodermist),Psychodermist,<id-00022,2,Discern Death,"<p>At 2nd level, as a full-round action that provokes attacks of opportunity, a psychodermist can glean information from a creature's corpse. The psychodermist must study at least one drop of the creature's blood, a small portion of its flesh, or a fragment of one of its bones as a part of this action. This ability otherwise functions as blood biographyAPG, using the psychodermist's occultist level as his caster level. The psychodermist can use this ability once per day at 2nd level, plus one additional time per day for every 3 levels beyond 2nd.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Reliquarian""]]",Occultist (Reliquarian),Reliquarian,<id-00033,1,Divine Focus,"<p>A reliquarian uses her Wisdom modifier, rather than her Intelligence modifier, to determine the amount of mental focus available to her each day. This ability modifies mental focus.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Reliquarian""]]",Occultist (Reliquarian),Reliquarian,<id-00036,1,Domain,"<p>A reliquarian gains access to one of her deity's domains. She treats her occultist level as her cleric level for the purposes of access to domain powers and their strength. Additionally, the reliquarian adds the domain's spells to her occultist spell list and her spells known.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Geomancer""]]",Occultist (Geomancer),Geomancer,<id-00005,7,Dominion,"<p>At 7th level, as a standard action, a geomancer can expend 1 or more points of mental focus invested in the terrain to infuse himself and each of his allies within 30 feet of him with the might of the land. Affected creatures gain a +1 morale bonus on attack rolls, damage rolls, and Fortitude saves for every point of mental focus expended. These bonuses last for 1 minute and can't exceed one-quarter the geomancer's occultist level.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Ancestral Aspirant""]]",Occultist (Ancestral Aspirant),Ancestral Aspirant,<id-00022,2,Emotional Reading,"<p>An ancestral aspirant doesn't care much about objects that didn't belong to his ancestors, but he is keenly attuned to his relatives and fellow nobles, allowing him to read the emotions of others. If he spends 1 minute examining a creature, he learns one fact, chosen by the GM, about the creature's current emotions. Since emotional auras are complex, this ability is unlikely to reveal the secret feelings of a professional spy; instead, it only touches upon surface emotions.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Secret Broker""]]",Occultist (Secret Broker),Secret Broker,<id-00030,12,Erase Secret,"<p>At 12th level, a secret broker can expend 1 point of mental focus from her divination implement in order to erase a fact from someone's mind by touch. This works similarly to modify memory to erase the memory of an event, except the effect is instantaneous and leaves no magical trace (it can still be removed by break enchantment, psychic surgeryOA, limited wish, miracle, or wish) and the secret broker can remove only one fact, such as 'The queen and the general are having an affair' rather than a 5-minute event. Erasing the memory of a fact does not prevent the target from learning the fact again, or even potentially from deducing the fact again from evidence, given time.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Curator""]]",Occultist (Curator),Curator,<id-00033,1,Extensive Collection,"<p>At 1st level, a curator acquires a collection of esoteric relics that function as occultist implements associated with two schools of magic; he must select these schools and their associated spells when he gains this feature. As a move action, the curator can empower a single piece of his collection, choosing one of the two selected schools, gaining that school's focus power, and accessing the selected spells for 10 minutes. The curator can empower only a single relic at a time in this way, and activating this ability a second time ends any other relic's ongoing benefits. A curator's relic collection has a number of points of mental focus equal to his Intelligence modifier. Empowered relics are automatically invested with these mental focus points; expending a relic's mental focus reduces this total for the day. A curator can use this ability once per day. He can use it an additional time per day at 2nd level and every 4 levels thereafter. At 6th level and again at 14th level, a curator chooses two additional schools of magic-in addition to their spells- and adds them to his collection.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Haunt Collector""]]",Occultist (Haunt Collector),Haunt Collector,<id-00025,8,Extricate Haunt,"<p>The haunt collector can temporarily exorcise his haunted implements' possessing entities to spontaneously create phenomena similar to haunts and imbue them with spells the occultist knows. As a full-round action that provokes attacks of opportunity, the haunt collector expends 1 point of mental focus to extricate an implement's spirit and infuse an adjacent square with its ghostly presence while granting it the power to deliver a spell from the implement's associated school (whose range is touch or greater) on the haunt collector's behalf. This action consumes the spell just as if it had been cast, but the energy is held in check by the created haunt until triggered by conditions set forth by the haunt collector. The conditions needed to trigger the haunt's spell effect must be clear, although they can be general, using the guidelines of the magic mouth spell. The haunt is stationary, and once the conditions for the trigger are met, the spell is discharged normally, though it now originates from the haunt's square.</p><p>The haunt itself is an invisible, incorporeal, spectral force, similar to a stationary unseen servant with an undead aura for the purposes of spells such as detect undead. It has a number of hit points equal to the double the level of the spell used to create it + the occultist's Intelligence modifier. If triggered during the same combat it is created, the haunt acts at initiative count 10; otherwise, when the trigger occurs, the haunt initiates combat and acts at initiative count 10 on the surprise round. Other creatures must succeed at a Perception check (DC = 10 + the haunt collector's occultist level) to act in the surprise round. The haunt can be damaged by positive energy and anything else that can harm haunts, and if destroyed before it is triggered, it dissipates harmlessly. If the haunt is destroyed, it does not reform in its haunted implement until the occultist next invests his implements with mental focus. If the haunt doesn't trigger before the occultist next invests his implements with mental focus, the haunt dissolves at that point and reforms in its haunted implement.</p><p>The haunt collector can use this ability a number of times per day equal to 1 + his Intelligence modifier. While a haunting presence is extricated from its implement, the haunt collector does not receive the benefit of the implement's seance boon, nor can he call upon the implement's spirit bonus or use its focus powers, though he can still cast spells associated with the implement without penalty. If the spell is discharged successfully (rather than the haunt being destroyed), the spirit's presence returns to the haunt collector's implement the following round, and the seance boon and spirit bonus abilities are again available to the haunt collector.</p><p>At 12th level, the haunt collector can create a free-roaming haunt by expending an additional point of mental focus, granting it a fly speed of 10 feet with good maneuverability, which allows it to change locations or seek targets, under the restrictions for trigger conditions as outlined above. If the haunt wanders beyond medium range (measured from the haunt collector's current position), it is instantly destroyed.</p><p>At 16th level, the haunt collector can extricate an implement's spirit as a standard action.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Reliquarian""]]",Occultist (Reliquarian),Reliquarian,<id-00037,1,Faithful,"<p>A reliquarian must worship a deity, and must be within one step of her deity's alignment, along either the law/chaos axis or the good/evil axis. A reliquarian is proficient with her deity's favored weapon in addition to her normal weapon and armor proficiencies.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Ancestral Aspirant""]]",Occultist (Ancestral Aspirant),Ancestral Aspirant,<id-00033,1,Family Jewels,<p>An ancestral aspirant's implements are always objects connected to his family history. One of his starting implements must be an implement from the enchantment school.</p>,icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Extemporaneous Channeler""]]",Occultist (Extemporaneous Channeler),Extemporaneous Channeler,<id-00034,1,Fleeting Focus,"<p>An extemporaneous channeler's studies of the changing nature of objects give her more mental focus, which she learns to quickly invest in her implements throughout the day, but which she struggles to maintain. When an extemporaneous channeler refreshes her mental focus, she must spend 1 hour preparing her implements for spellcasting but does not immediately invest them with her generic focus, which is equal to her occultist level + twice her Intelligence modifier. At any point during the day, she can shift any amount of her generic focus to any number of her implements by concentrating for 1 round while touching her implements. After every 10 minutes, her invested implements each lose 1 point of mental focus, as if it had been expended on a focus power. If the extemporaneous channeler uses her withdraw focus ability to remove focus before a full 10-minute increment has elapsed, each implement still loses 1 point of mental focus as if it had been invested for that entire increment.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Geomancer""]]",Occultist (Geomancer),Geomancer,<id-00034,1,Geomancy,"<p>A geomancer learns one fewer implement school at 1st level. Instead, the spells that he knows are partially determined by the type of terrain he is currently in (and the level of spells he can cast). When he leaves a type of terrain, he loses knowledge of the spells that terrain grants and instead knows the spells granted by the new type of terrain he has entered. If a specific terrain falls into more than one category, the geomancer chooses which list of spells he receives when he enters the terrain. The spells at each spell level for the various types of terrain are listed below.</p><p>Cold: 1st-frostbite, 2nd-frigid touch, 3rd-sleet storm, 4th-creeping ice, 5th-icy prison, 6th-freezing sphere.</p><p>Desert: 1st-sun metal, 2nd-shifting sand, 3rd-cup of dust, 4th-fire shield, 5th-flame strike, 6th-sirocco.</p><p>Forest: 1st-entangle, 2nd-tree shape, 3rd-speak with plants, 4th-arboreal hammer, 5th-tree stride, 6th-liveoak.</p><p>Jungle: 1st-nauseating dart, 2nd-sickening entanglement, 3rd-venomous bolt, 4th-poison, 5th-snake staff, 6th-swarm skin.</p><p>Mountain: 1st-stone fist, 2nd-stone call, 3rd-stone shape, 4th-obsidian flow, 5th-cave fangs, 6th-move earth.</p><p>Plains: 1st-mount, 2nd-gust of wind, 3rd-plant growth, 4th-aspect of the stag, 5th-control winds, 6th-whip of ants.</p><p>Planes (Other Than the Material Plane): 1st-endure elements, 2nd-rope trick, 3rd-blink, 4th-dimensional anchor, 5th-planar adaptation, 6th-plane shift.</p><p>Swamp: 1st-mudball, 2nd-burst of nettles, 3rd-lily pad stride, 4th-slowing mud, 5th-insect plague, 6th-mass fester.</p><p>Underground: 1st-expeditious excavation, 2nd-darkvision, 3rd-meld into stone, 4th-echolocation, 5th-suffocation, 6th-conjure black pudding.</p><p>Urban: 1st-urban grace, 2nd-share language, 3rd-urban step, 4th-zone of silence, 5th-telepathic bond, 6th-statue.</p><p>Water: 1st-air bubble, 2nd-slipstream, 3rd-water breathing, 4th-fluid form, 5th-geyser, 6th-control water.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Geomancer""]]",Occultist (Geomancer),Geomancer,<id-00033,1,Geomantic Focus,"<p>When a geomancer invests mental focus into his implements for the day, he can store some of it in the surrounding terrain. As long as he remains in physical contact with the terrain, he gains the survivalist resonant power and the ability to use the terrain stride, dominion, and wall of terrain focus powers as appropriate for his level.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Necroccultist""]]",Occultist (Necroccultist),Necroccultist,<id-00024,5,Ghostly Horde,"<p>At 5th level, a necroccultist can spend 1 point of mental focus from a necromancy implement to summon a mob of ghostly spirits to harass his enemies. Summoning the ghostly horde is a standard action that doesn't provoke attacks of opportunity. The ghostly horde appears within 60 feet of the necroccultist, fills an area 20 feet in diameter, and always hovers a few inches off the ground (thus ignoring any difficult terrain). The necroccultist can command the ghostly horde to move up to 30 feet each round as a move action, though the farthest edge of the ghostly horde can never be more than 60 feet from the necroccultist. Any creature caught inside the ghostly horde takes 1d6 points of damage per 2 occultist levels at the start of its turn (up to a maximum of 10d6 points of damage at 20th level). A successful Fortitude save (DC = 10 + 1/2 the necroccultist's occultist level + the necroccultist's Intelligence modifier) halves this damage. This damage is not negative energy-it manifests in the form of physical wounds and aches as if from supernatural aging. Nonliving creatures and creatures immune to magical aging are immune to this damage, but otherwise the damage bypasses all forms of damage reduction. The ghostly horde remains for 1 round, though at the beginning of his turn, the necroccultist can expend 1 point of mental focus as a swift action to extend the duration for 1 additional round. The necroccultist can use this ability once per day at 5th level, plus one additional time per day for every 5 occultist levels thereafter. This ability replaces aura sight.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Planar Harmonizer""]]",Occultist (Planar Harmonizer),Planar Harmonizer,<id-00023,4,Harmonic Shield,"<p>At 4th level, a planar harmonizer learns to cloak herself in the essence of her home plane. She doesn't take penalties on Intelligence-, Wisdom-, or Charisma-based checks for being on a plane whose alignment traits clash with her own alignment. At 7th level, she can expend 1 point of mental focus to gain the benefits of planar adaptation for 1 minute per occultist level. At 11th level, the duration of this protection extends to 1 hour per occultist level.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Haunt Collector""]]",Occultist (Haunt Collector),Haunt Collector,<id-00024,5,Hauntist,"<p>At 5th level, a haunt collector with at least one haunted implement gains the medium's haunt channeler class feature (Occult Adventures 31), with an effective medium level equal to his occultist level - 2.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Battle Host""]]",Occultist (Battle Host),Battle Host,<id-00026,6,Heroic Splendor,"<p>At 6th level, a battle host can draw power from his bonded item to imbue himself with superhuman strength, agility, or resilience. As a swift action, a battle host can grant himself a +4 insight bonus to Strength, Dexterity, or Constitution for 1 minute. The battle host can use this ability once per day at 6th level, plus one additional time per day for every 4 occultist levels he possesses beyond 6th. If he activates heroic splendor again before the duration expires, the new use of heroic splendor replaces the old use. This ability replaces outside contact.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Silksworn""]]",Occultist (Silksworn),Silksworn,<id-00032,20,Implement Mastery,"<p>At 20th level, a silksworn chooses two implement schools instead of one, and implement mastery's effects apply to both. The silksworn gains 4 additional points of mental focus for each school's implement.</p><p>At 20th level, an occultist learns to master one of his implements. He selects one implement school. Whenever he uses a focus power from an implement of that school, the DC to resist any of the effects increases by 4 and he treats his occultist level as 4 higher when determining the effects and duration of that power. In addition, the occultist gains 4 extra points of mental focus, but these points must always be invested in implements of the mastered school. He can't save these points or expend them for any ability other than the focus powers of those implements. The hardness of each of the occultist's implements of the mastered school increases by an additional 20 as long as the item has at least 1 point of mental focus stored within.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Panoply Savant""]]",Occultist (Panoply Savant),Panoply Savant,<id-00025,8,Implement Specialist,"<p>At 8th level, a panoply savant learns to use his mastery over the implements in his chosen panoply to unlock greater power from magic items associated with that panoply. For a number of times per day equal to 3 + his Intelligence modifier, when he uses a magic item that matches one of his chosen panoply's associated implements (crystal balls, robes, and wands for the mage's paraphernalia, for instance) and produces a spell effect, he can have the item use his caster level instead of its own. If the magic item doesn't produce a spell effect, the panoply savant can use his caster level against attempts to dispel that item. Additionally, if the item has any abilities that can be used at least three times per day or has three or more daily charges, the panoply savant can spend 1 minute quietly meditating on the item and expend 2 points of mental focus to restore one daily use or one charge to the item.</p>",icons/sundries/books/book-eye-purple.webp
,Occultist,"[[""Occultist""],[""Silksworn""]]",Occultist (Silksworn),Silksworn,<id-00013,1,Implements,"<p>When a silksworn chooses an implement school, he does not choose a specific object. Instead, a silksworn must be wearing an ostentatious garment or magic item worth 10 gp or more of the appropriate type and in the appropriate slot: abjuration (wrists), conjuration (shoulders), divination (eyes), enchantment (neck), evocation (hands), illusion (head), necromancy (chest), and transmutation (feet). A silksworn who does not meet this requirement is treated as lacking the appropriate implement for the purpose of his class features, including spellcasting.</p><p>At 1st level, an occultist learns to use two implement schools. At 2nd level and every 4 occultist levels thereafter, the occultist learns to use one additional implement school, to a maximum of seven schools at 18th level. Each implement school adds one spell per spell level of that school of magic to the occultist's spell list. No spells from any other school are considered to be on the occultist's spell list until he selects the associated implement school. He can't use spell trigger or spell completion magic items from unknown schools without succeeding at the appropriate Use Magic Device check. An occultist can select an implement school more than once in order to learn additional spells from the associated school.</p><p>Each implement school is represented by a small list of objects. Every day, the occultist selects one item from that school's list to be his implement for the day for each implement school he knows. The occultist needs only one such item to cast spells of the corresponding school, unless he selected that implement school multiple times, in which case he needs one item for each set of spells gained from that school. Implements don't need to be magic items, and nonmagical implements don't take up a magic item slot even if they're worn. Implements that are not magic items are often of some historical value or of personal significance to the occultist, such as the finger bone of a saint, the broken scepter of a long-dead king, the skull of a mentor's familiar, or the glass eye of an uncanny ancestor.</p><p>Whenever an occultist casts a spell, he must have the corresponding implement in his possession and present the implement to the target or toward the area of effect. This act is part of casting the spell and doesn't require any additional action. If the occultist lacks the corresponding implement, he can attempt to cast the spell, but must succeed at a concentration check (DC = 20 + the spell's level) to do so. Spells cast by an occultist without the appropriate implement are always treated as if they were cast at the minimum caster level for the spell in question (caster level 1st for a 1st-level spell, caster level 4th for a 2nd-level spell, and so on).</p><p>Each implement school also grants a base focus power. This power is added to the list of focus powers possessed by the occultist (see Mental Focus below). In addition, each implement school grants access to a number of other focus powers that the occultist can select from using his mental focus class feature.</p><p>See the Implement Schools section starting on page 50 for a complete list of implements associated with each school and their focus powers.</p>",icons/sundries/books/book-eye-purple.webp
