id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
,Bard,"[[""Bard""],[""Archivist""]]",Bard (Archivist),Archivist,<bardversatileperformance_2,2,Lore Master (1/day),"<p>At 2nd level, an archivist may take 20 on Knowledge checks once per day, plus once per six levels beyond 2nd. This ability replaces versatile performance.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Archivist""]]",Bard (Archivist),Archivist,<bardwellversed_2,2,Magic Lore,"<p>At 2nd level, an archivist gains a bonus on Spellcraft checks to identify magic items or decipher scrolls equal to half his bard level and may take 10 on such checks. An archivist can use Disable Device to disarm magical traps as per a rogue's trapfinding ability and gains a +4 bonus on saves against magical traps, language-dependent effects, and symbols, glyphs, and magical writings of any kind. This ability replaces well-versed.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Archivist""]]",Bard (Archivist),Archivist,<bardinspirecourage_1,1,Naturalist,"<p>An archivist who has identified a creature with a Knowledge check appropriate to its type can use performance to share strategies for defeating it with allies in combat. The archivist and any allies within 30 feet gain a +1 insight bonus to AC and on attack rolls and saving throws against exceptional, supernatural, and spell-like abilities used by creatures of that specific kind of monster (e.g., frost giants, not all giants or all humanoids). This bonus increases by +1 at 5th level and every six levels thereafter. This language-dependent ability requires visual and audible components. This ability replaces inspire courage.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Archivist""]]",Bard (Archivist),Archivist,<bardmasssuggestion_18,18,Pedantic Lecture,"<p>At 18th level, an archivist can affect as many creatures with lamentable belaborment as he currently has fascinated. In addition, he may choose to cause targets to fall asleep rather than be dazed or confused. This ability replaces mass suggestion.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Archivist""]]",Bard (Archivist),Archivist,<bardversatileperformance_10,10,Probable Path,"<p>At 2nd level, a bard can choose one type of Perform skill. He can use his bonus in that skill in place of his bonus in associated skills. When substituting in this way, the bard uses his total Perform skill bonus, including class skill bonus, in place of its associated skill's bonus, whether or not he has ranks in that skill or if it is a class skill. At 6th level, and every 4 levels thereafter, the bard can select an additional type of Perform to substitute.The types of Perform and their associated skills are - Act (Bluff, Disguise), Comedy (Bluff, Intimidate), Dance (Acrobatics, Fly), Keyboard Instruments (Diplomacy, Intimidate), Oratory (Diplomacy, Sense Motive), Percussion (Handle Animal, Intimidate), Sing (Bluff, Sense Motive), String (Bluff, Diplomacy), and Wind (Diplomacy, Handle Animal).</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Argent Voice""]]",Bard (Argent Voice),Argent Voice,<bardfrighteningtune_14,2,Dedicated Performance,"<p>An argent voice can call upon the training of the Chelish opera to influence and scrutinize his foes. At 2nd level, an argent voice must choose Perform (sing) as his versatile performance skill. At 6th level, the argent voice gains a bonus on Perform (sing) checks made as part of a versatile performance equal to the number of additional Perform skills in which he has the maximum number of ranks possible at his level. This bonus increases by 1 per maximized Perform skill at 10th level and every four levels thereafter, to a maximum of a +4 bonus per fully ranked Perform skill other than Perform (sing) at 18th level.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Argent Voice""]]",Bard (Argent Voice),Argent Voice,<barddirgeofdoom_8,8,Devilbane Refrain,"<p>At 8th level, the argent voice learns how to mimic aspects of the magical &#147;Song of Silver&#148; with his performance, enhancing his allies' ability to combat devils and similar fiends. To be affected, a creature must be able to hear the argent voice's singing and be within 30 feet of him. Natural and manufactured weapons wielded by affected allies are treated as though they were silver for the purpose of bypassing damage reduction. At 14th level, allies' natural and manufactured weapons also gain the benefit of the evil outsider bane weapon special ability.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Argent Voice""]]",Bard (Argent Voice),Argent Voice,<bardfascinate_1,1,Limning Verse,"<p>At 1st level, the argent voice can sing a song that causes fiends to glow with an aura of silvery light. Outsiders with the evil subtype within 10 feet of the argent voice are affected as per faerie fire. At 4th level and every 4 levels thereafter, the range of this ability increases by 10 feet, to a maximum of 60 feet at 20th level. Any defense that prevents the detection of alignment or evil also prevents limning verse from outlining a creature.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Argent Voice""]]",Bard (Argent Voice),Argent Voice,<bardsuggestion_6,6,Shattering Crescendo,"<p>At 6th level, the argent voice learns to sing at frequencies capable of shattering magical effects. As a full-round action, an argent voice can use 2 rounds of bardic performance to attempt to dispel a single evil spell or enchantment spell cast by an evil creature. This functions as per dispel magic, using the bard's level as his caster level. At 18th level, this ability can be used on effects that can be removed by the spell break enchantment.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Arrowsong Minstrel""]]",Bard (Arrowsong Minstrel),Arrowsong Minstrel,<barddistraction_1,1,Arcane Archery,"<p>An Arrowsong minstrel's skill at ranged martial arts allows her to learn to cast a number of powerful, offensive spells that would otherwise be unavailable to her. At 1st level, she selects a number of spells from the sorcerer/ wizard spell list equal to her Charisma modifier (minimum 1) and adds them to her bard spell list as bard spells of the same level. The spells selected must not already be on the bard spell list, and must be 6th level or lower. At 4th level and every 4 bard levels thereafter, she adds an additional sorcerer/wizard spell to her bard spell list. An Arrowsong minstrel is limited to the following spells when adding spells to her spell list in this manner: acid arrow, arrow eruption, flame arrow, gravity bow, greater magic weapon, longshot, magic weapon, protection from arrows, spectral hand, true strike, and sorcerer/wizard spells of the evocation school. An Arrowsong minstrel must still select these spells as spells known before she can cast them.</p><p>In addition, for the purpose of meeting the requirements of combat feats and prestige classes, an Arrowsong minstrel treats her bard level as her base attack bonus (in addition to base attack bonuses gained from other classes and Hit Dice). Her skilled blending of archery and arcane magic also allows an Arrowsong minstrel to fulfill a spell's somatic components even when using a bow in both hands (though not other ranged weapons).</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Arrowsong Minstrel""]]",Bard (Arrowsong Minstrel),Arrowsong Minstrel,<bardsuggestion_6,6,Arrowsong Strike,"<p>At 6th level, an Arrowsong minstrel can use spellstrike (as per the magus class feature) to cast a single-target ranged touch attack spell and deliver it through a ranged weapon attack. Even if the spell can normally affect multiple targets, only a single missile, ray, or effect accompanies the attack. She cannot use spellstrike with normal touch attacks or melee attacks.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Arrowsong Minstrel""]]",Bard (Arrowsong Minstrel),Arrowsong Minstrel,<bardbardicknowledge_1,1,Diminished Spellcasting,"<p>An Arrowsong minstrel casts one fewer spell of each level than normal. If this reduces the number to 0, she can cast spells of that level only if her Charisma score allows bonus spells of that level. This alters the bard's spellcasting.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Arrowsong Minstrel""]]",Bard (Arrowsong Minstrel),Arrowsong Minstrel,<bardversatileperformance_2,2,Precise Minstrel,"<p>At 2nd level, an Arrowsong minstrel gains Precise Shot as a bonus feat. In addition, any creature that is affected by any of the Arrowsong minstrel's bardic performance does not provide soft cover to enemies against her ranged attacks with a bow. This ability replaces the versatile performance gained at 2nd level and well-versed.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Arrowsong Minstrel""]]",Bard (Arrowsong Minstrel),Arrowsong Minstrel,<bardbardweaponandarmorproficiency_1,1,Weapon and Armor Proficiency,"<p>A bard is proficient with all simple weapons, plus the sap, short sword, and shortbow. Bards are also proficient with light armor and shields (except tower shields). A bard can cast bard spells while wearing light armor and use a shield without incurring the normal arcane spell failure chance. Like any other arcane spellcaster, a bard wearing medium or heavy armor incurs a chance of arcane spell failure if the spell in question has a somatic component. A multiclass bard still incurs the normal arcane spell failure chance for arcane spells received from other classes.</p><p>An Arrowsong minstrel is proficient with longbows, but not the longsword, rapier, or whip. This alters the bard's weapon proficiencies.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Averaka Arbiter""]]",Bard (Averaka Arbiter),Averaka Arbiter,<bardinspirecompetence_3,3,Inspire Teamwork,<p>A 3rd-level Averaka arbiter can use his performance to treat his allies as if they possessed the same teamwork feats as the bard for the purpose of determining whether the bard receives a bonus from his teamwork feats. His allies do not receive any bonuses from these feats unless they actually possess the feats themselves. The allies' positioning and actions must still meet the prerequisites listed in the teamwork feat for the bard to receive the listed bonus. This performance replaces inspire competence.</p>,icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Averaka Arbiter""]]",Bard (Averaka Arbiter),Averaka Arbiter,<barddirgeofdoom_8,8,Ritual of Reconciliation,"<p>An Averaka arbiter of 8th level or higher can use his performance to improve the attitudes of nearby creatures by two steps. To be affected, a creature must be within 30 feet and able to hear the bard. Creatures whose attitude toward the bard becomes indifferent or better immediately cease attacking the bard and his allies, but may otherwise act as they please. The effect persists for as long as the creature is within 30 feet and the bard continues his performance. The effect ends if one of the bard's allies attacks the creature. A successful Will saving throw (DC 10 + 1/2 the bard's level + the bard's Charisma modifier) negates the effect. Ritual of reconciliation relies on audible components. This performance replaces dirge of doom.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Averaka Arbiter""]]",Bard (Averaka Arbiter),Averaka Arbiter,<bardversatileperformance_2,2,Versatile Teamwork,"<p>At 2nd level, an Averaka arbiter gains a bonus teamwork feat. He gains an additional bonus teamwork feat at 6th level and every 4 levels thereafter. This ability replaces versatile performance and well-versed.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Brazen Deceiver""]]",Bard (Brazen Deceiver),Brazen Deceiver,<bardwellversed_2,2,Blatant Subtlety,"<p>At 2nd level, a brazen deceiver has mastered the art of using magic without being detected. The brazen deceiver gains Spellsong as a bonus feat. Observers do not automatically recognize his bardic performances as anything other than ordinary speech or performance. Those specifically looking for abnormal effects must succeed at a Sense Motive check (DC = 10 + half the brazen deceiver's bard level + the brazen deceiver's Charisma modifier) to detect his performances.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Brazen Deceiver""]]",Bard (Brazen Deceiver),Brazen Deceiver,<bardcountersong_1,1,Deceptive Tale,"<p>A brazen deceiver learns the deceptive tale bardic performance, allowing him to weave magic into his lies and imbue the most fantastic claims with the appearance of truth. While the brazen deceiver maintains this performance, he takes half the normal penalty on Bluff checks for unlikely lies (rounding down to -2). At 5th level, this effect also applies to Bluff checks for far-fetched lies, and at 11th level, it applies to Bluff checks for impossible lies. Deceptive tale relies on audible components.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Brazen Deceiver""]]",Bard (Brazen Deceiver),Brazen Deceiver,<bardloremaster_11,11,Devil's Tongue,"<p>At 5th level, a brazen deceiver beguiles others with astonishing skill. This functions as the lore master ability, but its effects apply to Bluff checks instead of Knowledge skill checks.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Brazen Deceiver""]]",Bard (Brazen Deceiver),Brazen Deceiver,<bardversatileperformance_2,2,Invoke Vyriavaxus,"<p>Westcrown suffered under the shadow curse for many years, and a brazen deceiver has a tiny piece of that darkness lodged in his soul; as his skills increase, he learns to command this shadowy power. A brazen deceiver adds the following spells to his bard spells known at the listed class levels. At 2nd level, the brazen deceiver adds bleed and touch of fatigue to his 0-level bard spells known. At 6th level, the brazen deceiver adds darkness and darkvision to his 2nd-level bard spells known. At 10th level, he adds shadow conjuration and shadow step to his 4th-level bard spells known. At 14th level, he adds shadow evocation and shadow walk to his 5th-level bard spells known. At 18th level, he adds shadow conjuration, greater and greater shadow evocation to his 6th-level bard spells known.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Brazen Deceiver""]]",Bard (Brazen Deceiver),Brazen Deceiver,<bardbardicknowledge_1,1,Shameless Scoundrel,"<p>A brazen deceiver adds half his level (minimum +1) on Bluff, Disguise, and Stealth checks.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Buccaneer""]]",Bard (Buccaneer),Buccaneer,<bardbardicknowledge_1,1,Hilt Bash,"<p>A buccaneer develops the ability to fight with the hilts and flats of his weapons, aiming to leave his victims alive. He can use a weapon that normally deals lethal damage to deal nonlethal damage with no penalty on his attack roll. This ability replaces bardic knowledge.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Buccaneer""]]",Bard (Buccaneer),Buccaneer,<bardloremaster_5,5,Knock Out,"<p>At 5th level, a buccaneer may focus his blows in an attempt to knock out an opponent. Once per day as a swift action, the buccaneer can choose one target to attempt to knock out. The buccaneer adds his Charisma bonus (if any) on his attack roll and adds his buccaneer level on any nonlethal damage rolls made against the target. The bonus lasts until the buccaneer deals nonlethal damage to his target or until the buccaneer chooses a new target to attempt to knock out. He can use this ability one additional time per day for every six levels he possesses beyond 5th, to a maximum of three times per day at 17th level. This ability replaces lore master.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Buccaneer""]]",Bard (Buccaneer),Buccaneer,<bardmasssuggestion_18,18,Mass Song of Surrender,"<p>This ability functions just like song of surrender but allows a buccaneer of 16th level or higher to affect all enemies within 30 feet. Enemies within range of this effect still receive a saving throw. Mass song of surrender is an enchantment (compulsion), mind-affecting, language-dependent ability that relies on audible components. This ability replaces mass suggestion.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Buccaneer""]]",Bard (Buccaneer),Buccaneer,<bardsuggestion_6,4,Song of Surrender,"<p>A buccaneer of 4th level or higher can use his performance to encourage an enemy to surrender. To be affected, an enemy must be within 30 feet and be able to see and hear the buccaneer's performance. An affected enemy feels the irresistible urge to drop any held weapons and fall prone. This effect lasts for 1 round-essentially, the affected enemy takes no actions on its next turn other than to lie prone, although it is not considered flat-footed or helpless.</p><p>A Will saving throw (DC 10 + 1/2 the buccaneer's level + the buccaneer's Charisma modifier) negates the effect. This ability affects only a single creature. Song of surrender is an enchantment (compulsion), mindaffecting, language-dependent ability and relies on audible components. This ability replaces suggestion.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Busker""]]",Bard (Busker),Busker,<bardbardicperformance_1,1,Busker Stunts,"<p>A busker knows how to magically enhance the effectiveness of his physical stunts. He can use this ability for a number of rounds per day equal to 4 + his Charisma modifier. Maintaining a stunt is a free action, but it ends immediately if the busker is killed, paralyzed, stunned, knocked unconscious, or otherwise prevented from taking a free action to maintain it each round. This ability is treated as bardic performance for the purposes of feats, abilities, and other effects that affect bardic performance. Like a bardic performance, a busker stunt cannot be maintained at the same time as other performance abilities.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Busker""]]",Bard (Busker),Busker,<bardmasssuggestion_18,1,Flexible Performer,"<p>A busker can attempt Acrobatics, Disguise, Sleight of Hand, and Stealth checks to earn money instead of Perform checks. He can use his Bluff modifier in place of his Diplomacy modifier on Diplomacy checks.</p>",icons/tools/instruments/harp-lap-brown.webp
,Bard,"[[""Bard""],[""Busker""]]",Bard (Busker),Busker,<bardinspireheroics_15,15,Impossible Sleight of Hand,"<p>At 15th level, a busker can store items in or retrieve them from a personal extradimensional space with a maximum capacity of 8,000 cubic feet and 8,000 pounds as a busker stunt. The item may be sent from or called to his hand or any place it fits on his person. He can access the extradimensional space only to store or retrieve a single object at a time; to retrieve or store an object larger than Fine size, the busker must expend 1 additional round of busker stunts for each size category larger than Fine. This stunt is instantaneous and must be activated again each time the busker wishes to use it. The extradimensional space empties its contents within the busker's space if he dies.</p>",icons/tools/instruments/harp-lap-brown.webp
