id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
,Ranger,"[[""Ranger""],[""Wave Warden""]]",Ranger (Wave Warden),Wave Warden,<id-00009,2,Aquatic Prowess Feat,"<p>At 2nd level and every four levels thereafter, a wave warden selects a bonus feat that improves his prowess in aquatic environments. He can choose these feats even if he does not meet the prerequisites. Initially, he may choose from the following feats: Dodge, Mobility, Net Adept, Net and Trident, Net Maneuvering, Precise Shot, Rapid Reload, Sea Hunter, and Two-Weapon Fighting. At 6th level, he adds Improved Two-Weapon Fighting, Net Trickery, and Spring Attack to the list. At 10th level, he adds Greater Two-Weapon Fighting and Improved Precise Shot to the list. This ability otherwise functions like and replaces the standard ranger's combat style bonus feats, including the limitations on armor worn.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Abendego Diver""]]",Ranger (Abendego Diver),Abendego Diver,<id-00015,3,Aquatic Terrain,"<p>At 3rd level, an Abendego diver gains a +2 bonus on initiative checks and Knowledge (geography), Perception, Stealth, and Survival skill checks while underwater. Every 5 levels thereafter, the bonus on each of those checks increases by 2 while the Abendego diver is underwater (to a maximum of +8 at 18th level).</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Raven Master""]]",Ranger (Raven Master),Raven Master,<id-00032,4,Argent Magic,"<p>A raven master casts spells as do most rangers, but her spell list is somewhat expanded from the normal options most rangers can choose from, for her association with the bards and other talented performers among the Silver Ravens allows her to add a limited number of bard spells to her spell list. These spells function as divine spells, and are cast and prepared in the same manner as her other ranger spells.</p><p>At 6th level, the raven master selects one 1st-level bard spell of her choice and adds it to her spell list as a 1st-level ranger spell. At 9th level she does the same but for a 2ndlevel bard spell. She adds a 3rd-level bard spell at 12th level, and adds a 4th-level bard spell at 15th level.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Toxophilite""]]",Ranger (Toxophilite),Toxophilite,<id-00008,1,Arrow-Splitter,<p>A toxophilite gains a +1 bonus on ranged attack rolls against creatures or objects two or more size categories smaller than her. The toxophilite's ranged attacks also deal full damage to objects instead of half damage. This ability replaces wild empathy.</p>,systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Sword-Devil""]]",Ranger (Sword-Devil),Sword-Devil,<id-00029,20,Avatar of Vengeance,"<p>A sword-devil of 20th level becomes a living avatar of vengeance, infused with supernatural powers that push her beyond the mortal. Recognized for her battle prowess and unparalleled skill at killing by a potent otherworldly entity. The sword-devil becomes the living vessel of an immortal, intangible, and inscrutable being obsessed only with slaying her foes, meting out violent retribution to those who have wronged her, or simply dispatching her enemies in dazzling display of wanton destruction. As a standard action, the sword-devil allows herself to be infused with this killing spirit. She gains a fly speed of 60-feet (perfect), a +6 morale bonus to AC, and ?re resistance 30- This ability can be used for 10 minutes per day. but it must be used in 1-minute increments.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Raven Master""]]",Ranger (Raven Master),Raven Master,<id-00030,1,Avian Empathy,<p>A raven master's wild empathy affects only birds.</p>,systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Urban Ranger""]]",Ranger (Urban Ranger),Urban Ranger,<id-00025,12,Blend In,"<p>An urban ranger of 12th level or higher can use his Stealth bonus in place of a Disguise skill check in any of his favored communities. This disguise does not take an action to don. He must make a check whenever someone attempts to pick him out from the local citizens. If his check is successful, he blends into the crowd. While not invisible, enemies do not notice his presence and take no actions against him unless they are taking actions against the local citizens in general. This replaces camouflage.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Divine Tracker""]]",Ranger (Divine Tracker),Divine Tracker,<id-00019,4,Blessings,"<p>At 4th level, a divine tracker forms a close bond with his deity's ethos. He selects two warpriest domains from among the domains granted by his deity, and gains the minor blessings of those domains. A divine tracker can select an alignment domain (Chaos, Evil, Good, or Law) only if his alignment matches that domain. If a divine tracker isn't devoted to a particular deity, he still selects two blessings to represent his spiritual inclinations and abilities, subject to GM approval. The restriction on alignment domains still applies. A divine tracker uses his ranger level as his warpriest level to determine the effect of the blessing. At 13th level, a divine tracker gains the major blessing from both of his domains. This ability replaces hunter's bond.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Blightwarden""]]",Ranger (Blightwarden),Blightwarden,<id-00030,3,Blightwalker,"<p>At 3rd level, a blightwarden gains a +2 bonus on initiative checks and Knowledge (geography), Perception, Stealth, and Survival checks when in areas afflicted by a natural or supernatural blight. Blighted areas include cursed lands (Pathfinder RPG Horror Adventures 143), domains of evil (Horror Adventures 159), regions negatively affected by a spell or ability that affects at least a 300-square-foot area, or regions where a specific affliction is prevalent. In addition, the blightwarden adds this bonus to ability checks, saving throws, and skill checks to avoid natural and supernatural hazards in blighted areas. He can choose to improve this bonus in place of improving a favored terrain bonus. A blightwarden traveling through blighted areas leaves no trail and cannot be tracked (though he can leave a trail if he chooses).</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Witchguard""]]",Ranger (Witchguard),Witchguard,<id-00014,3,Bodyguard,"<p>At 3rd level, a witchguard gains BodyguardAPG as a bonus feat, even if he doesn't meet the prerequisite. This ability replaces endurance.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Jungle Lord""]]",Ranger (Jungle Lord),Jungle Lord,<id-00030,1,Bonus Language,"<p>A jungle lord's language options include Sylvan, the language of woodland creatures.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Cinderwalker""]]",Ranger (Cinderwalker),Cinderwalker,<id-00016,3,Born to the Fire,"<p>At 3rd level, a cinderwalker gains a +2 bonus on initiative checks and Knowledge (geography), Perception, Stealth, and Survival checks when in volcanic or geothermally active areas. Such areas include calderas, hot springs, lava plains, and volcanically formed hills or mountains. In addition, the cinderwalker adds this bonus on any ability checks, saving throws, or skill checks to avoid geothermal or volcanic hazards. The cinderwalker can choose to improve this bonus in place of improving a favored terrain bonus. A cinderwalker traveling through volcanic or geothermally active areas leaves no trail and cannot be tracked (though he can leave a trail if he chooses). This ability replaces the cinderwalker's first favored terrain and wild empathy.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Jungle Lord""]]",Ranger (Jungle Lord),Jungle Lord,<id-00016,5,Brachiation,"<p>At 5th level, as a free action for a number of rounds per day equal to his ranger level, a jungle lord can climb with a climb speed equal to his land speed, and gains a bonus on Acrobatics checks equal to his ranger level. These rounds do not have to be consecutive.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Wild Soul""]]",Ranger (Wild Soul),Wild Soul,<id-00024,11,Break the Interloper,"<p>At 11th level, when a wild soul hits an arcane spellcaster, a creature with extract slots, or a creature with grit (but not grit-like pools such as panache) with a weapon attack, the target either loses its highest-level available spell or extract slot or loses 1 point of grit, and the wild soul gains 5 temporary hit points. A target of this ability can negate this effect with a successful Fortitude save (DC = 10 + half the ranger's level + his Wisdom modifier). Regardless of the outcome of the saving throw, the target is immune to this ability for 24 hours.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Ilsurian Archer""]]",Ranger (Ilsurian Archer),Ilsurian Archer,<id-00008,1,Bullseye Shot,"<p>At 1st level, an Ilsurian archer gains the Bullseye ShotISG feat as a bonus feat. He need not meet its prerequisites. This ability replaces track and wild empathy.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Flamewarden""]]",Ranger (Flamewarden),Flamewarden,<id-00025,12,Burning Renewal,"<p>At 12th level, a flamewarden can use the cleansing power of fire to remove afflictions from his body, mind, and soul. When the flamewarden takes 5 or more points of fire damage, he can remove one of the following conditions: fatigued, shaken, or sickened. Alternatively, he can remove 1 point of ability damage or drain from an ability score of his choice.</p><p>If the flamewarden takes 10 or more points of fire damage, he can remove one of the following conditions: exhausted, frightened, or nauseated. Alternatively, he can remove 1d6 points of ability damage or drain from an ability score of his choice.</p><p>The ranger can use this ability only once each time he takes fire damage, regardless of how much damage it deals over the required amount. He can use this ability a number of times per day equal to 3 + her Wisdom modifier.</p><p>If the flamewarden has fire resistance or immunity to fire, fire damage he would have otherwise taken still counts toward activating burning renewal.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Lantern Lighter""]]",Ranger (Lantern Lighter),Lantern Lighter,<id-00027,17,Camouflage,"<p>At 17th level, a lantern lighter gains camouflage, as the ranger class feature.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Lantern Lighter""]]",Ranger (Lantern Lighter),Lantern Lighter,<id-00021,7,Cavern Stride,"<p>At 7th level, a lantern lighter's movement is unimpeded by nonmagical difficult terrain underground and nonmagical webs.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Raven Master""]]",Ranger (Raven Master),Raven Master,<id-00025,12,Cheat Death,"<p>At 12th level, once per week, when a raven companion would otherwise be slain by an attack, spell, or effect, it can turn into a figurine of wondrous power as per its mimic figurine ability as an immediate action. Once transformed this way, the raven companion cannot transform back into a raven until the raven master next prepares spells.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Cinderwalker""]]",Ranger (Cinderwalker),Cinderwalker,<id-00021,7,Cinderwalk,"<p>At 7th level, a cinderwalker can move through any sort of solid volcanic terrain (such as ash, cooled lava, or volcanic rock) at his normal speed and without taking damage or suffering any other impairment. The cinderwalker ignores fire damage from being near heat sources and touching heated surfaces (but not from immersion). This ability replaces woodland stride.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Bow Nomad""]]",Ranger (Bow Nomad),Bow Nomad,<id-00009,2,Combat Style Feat,"<p>At 2nd level, a bow nomad must select archery as her combat style. The ranger's expertise manifests in the form of bonus feats at 2nd, 6th, 10th, 14th, and 18th level. He can choose feats from his selected combat style, even if he does not have the normal prerequisites.</p><p>The benefits of the ranger's chosen style feats apply only when he wears light, medium, or no armor. He loses all benefits of his combat style feats when wearing heavy armor. Once a ranger selects a combat style, it cannot be changed.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Horse Lord""]]",Ranger (Horse Lord),Horse Lord,<id-00009,2,Combat Style Feat,"<p>At 2nd level, a horse lord must choose the mounted combat style. The ranger's expertise manifests in the form of bonus feats at 2nd, 6th, 10th, 14th, and 18th level. He can choose feats from his selected combat style, even if he does not have the normal prerequisites.</p><p>The benefits of the ranger's chosen style feats apply only when he wears light, medium, or no armor. He loses all benefits of his combat style feats when wearing heavy armor. Once a ranger selects a combat style, it cannot be changed.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Shapeshifter""]]",Ranger (Shapeshifter),Shapeshifter,<id-00009,2,Combat Style Feat,"<p>At 2nd level, a shapeshifter ranger must choose the natural weapon combat style. The ranger's expertise manifests in the form of bonus feats at 2nd, 6th, 10th, 14th, and 18th level. He can choose feats from his selected combat style, even if he does not have the normal prerequisites.</p><p>The benefits of the ranger's chosen style feats apply only when he wears light, medium, or no armor. He loses all benefits of his combat style feats when wearing heavy armor. Once a ranger selects a combat style, it cannot be changed.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Stormwalker""]]",Ranger (Stormwalker),Stormwalker,<id-00009,2,Combat Style Feat,"<p>At 2nd level, a stormwalker must choose archery style. The ranger's expertise manifests in the form of bonus feats at 2nd, 6th, 10th, 14th, and 18th level. He can choose feats from his selected combat style, even if he does not have the normal prerequisites.</p><p>The benefits of the ranger's chosen style feats apply only when he wears light, medium, or no armor. He loses all benefits of his combat style feats when wearing heavy armor. Once a ranger selects a combat style, it cannot be changed.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Toxophilite""]]",Ranger (Toxophilite),Toxophilite,<id-00009,2,Combat Style Feat,"<p>At 2nd level, a toxophilite must select one of two ranged combat styles to pursue: archery or crossbow. The ranger's expertise manifests in the form of bonus feats at 2nd, 6th, 10th, 14th, and 18th level. He can choose feats from his selected combat style, even if he does not have the normal prerequisites.</p><p>The benefits of the ranger's chosen style feats apply only when he wears light, medium, or no armor. He loses all benefits of his combat style feats when wearing heavy armor. Once a ranger selects a combat style, it cannot be changed.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Elemental Envoy""]]",Ranger (Elemental Envoy),Elemental Envoy,<id-00009,2,Combat Style Feat,"<p>At 2nd level, an elemental envoy must choose the elemental combat style on this page, choosing his combat style feats from that list.</p><p>The benefits of the ranger's chosen style feats apply only when he wears light, medium, or no armor. He loses all benefits of his combat style feats when wearing heavy armor. Once a ranger selects a combat style, it cannot be changed.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Ilsurian Archer""]]",Ranger (Ilsurian Archer),Ilsurian Archer,<id-00009,2,Combat Style Feat,"<p>At 2nd level, an Ilsurian archer must select the archery combat style. This modifies the ranger's combat style feat class feature. The ranger's expertise manifests in the form of bonus feats at 2nd, 6th, 10th, 14th, and 18th level. He can choose feats from his selected combat style, even if he does not have the normal prerequisites.</p><p>The benefits of the ranger's chosen style feats apply only when he wears light, medium, or no armor. He loses all benefits of his combat style feats when wearing heavy armor. Once a ranger selects a combat style, it cannot be changed.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Hooded Champion""]]",Ranger (Hooded Champion),Hooded Champion,<id-00009,2,Combat Style Feat,"<p>At 2nd level, the hooded champion must select the archery combat style. At 9th level, the hooded champion gains the swashbuckler's grace and evasive deeds. At 16th level, the hooded champion gains the swashbuckler's edge and cheat death deeds. This ability replaces wild empathy, endurance, evasion, and improved evasion.</p><p>The benefits of the ranger's chosen style feats apply only when he wears light, medium, or no armor. He loses all benefits of his combat style feats when wearing heavy armor. Once a ranger selects a combat style, it cannot be changed.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Stormwalker""]]",Ranger (Stormwalker),Stormwalker,<id-00026,16,Control Weather,"<p>At 16th level, a stormwalker can cast control weather as a spell-like ability once per day.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Guildbreaker""]]",Ranger (Guildbreaker),Guildbreaker,<id-00021,7,Crowd Stride,"<p>At 7th level, a guildbreaker can slip through crowded streets with ease. His movement speed is not reduced when moving through a crowd.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Wilderness Explorer""]]",Ranger (Wilderness Explorer),Wilderness Explorer,<id-00008,1,Cultural Contact,"<p>A wilderness explorer gains the ability to communicate with creatures with which he doesn't share a common language. Only basic concepts can be conveyed or understood, such as 'I need help,' 'I come in peace,' 'Come over here,' 'Go over there,' and the like. This allows the wilderness explorer to ignore the common language requirement of social interaction and language-dependent spells and effects, but he can do so only when the information being shared is relatively simple. The creature with which the wilderness explorer communicates must understand at least one language for this ability to function.</p><p>Additionally, a wilderness explorer can peacefully influence the initial attitude of humanoids that have Intelligence scores of 2 or lower. This ability functions just like wild empathy, but it works on humanoids instead of on animals. The wilderness explorer can also use this ability to influence a monstrous humanoid with 2 or lower Intelligence, but the wilderness explorer takes a -4 penalty on the check.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Dandy""]]",Ranger (Dandy),Dandy,<id-00017,4,Dandy Spells,"<p>At 4th level, the dandy gains a different sort of spellcasting than most rangers. A dandy uses his Charisma instead of his Wisdom to determine spells per day, DCs, and other factors related to spellcasting. He casts spells spontaneously from the bard spell list (rather than the ranger spell list) with the same number of spells known and spells per day as a medium (Pathfinder RPG Occult Adventures 30) of his ranger level.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Dusk Stalker""]]",Ranger (Dusk Stalker),Dusk Stalker,<id-00025,12,Dark Sight,"<p>At 12th level, a dusk stalker gains the see in darkness ability. This ability replaces camouflage.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Lantern Lighter""]]",Ranger (Lantern Lighter),Lantern Lighter,<id-00018,8,Darkvision,"<p>At 8th level, a lantern lighter's senses fully attune to the darkness, granting him darkvision to a distance of 60 feet. If the lantern lighter already has darkvision, its range increases by 30 feet.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Lantern Lighter""]]",Ranger (Lantern Lighter),Lantern Lighter,<id-00030,1,Daylight,<p>A lantern lighter treats daylight as a 3rd-level ranger spell.</p>,systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Sword-Devil""]]",Ranger (Sword-Devil),Sword-Devil,<id-00002,1,Death Vow,"<p>At 1st level, a ranger selects a creature type from the ranger favored enemies table. He gains a +2 bonus on Bluff, Knowledge, Perception, Sense Motive, and Survival checks against creatures of his selected type. Likewise, he gets a +2 bonus on weapon attack and damage rolls against them. A ranger may make Knowledge skill checks untrained when attempting to identify these creatures.</p><p>At 5th level and every five levels thereafter (10th, 15th, and 20th level), the ranger may select an additional favored enemy. In addition, at each such interval, the bonus against any one favored enemy (including the one just selected, if so desired) increases by +2.</p><p>If the ranger chooses humanoids or outsiders as a favored enemy, he must also choose an associated subtype, as indicated on the table below. (Note that there are other types of humanoid to choose from-those called out specifically on the table below are merely the most common.) If a specific creature falls into more than one category of favored enemy, the ranger's bonuses do not stack; he simply uses whichever bonus is higher.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Poison Darter""]]",Ranger (Poison Darter),Poison Darter,<id-00002,1,Debilitating Venom,"<p>A poison darter can concoct potent toxins that he can apply to his weapons. He can use this ability a number of times per day equal to 1/2 his ranger level + his Wisdom modifier; if he has the toxic skin alternate racial trait (Pathfinder RPG Advanced Race Guide 190), he can expend a daily use of that poison to employ his debilitating venom ability an additional time. The debilitating venom functions only for the poison darter and becomes inert if not used within 1 hour. Creating a debilitating venom is a standard action, and it can be applied to a weapon as a move action.</p><p>Debilitating Venom-injury; save Fortitude DC = 10 + 1/2 the poison darter's level + his Wisdom modifier; frequency 1/ round for 4 rounds; effect 1d3 Dexterity damage; cure 1 save.</p><p>At 5th level, the frequency increases to 6 rounds, and the toxin sickens a creature for 1 round every time it fails its saving throw to resist the poison. At 10th level, the poison's Dexterity damage increases to 1d4, and two successful saving throws are needed to cure the poison. At 15th level, the poison dart can choose to deal Strength, Dexterity, or Constitution damage with the debilitating venom, selected when he creates the toxin. At 20th level, the poison's damage die increases to 1d6.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Realm Wanderer""]]",Ranger (Realm Wanderer),Realm Wanderer,<id-00007,1,Deceptive Subtlety,"<p>A realm wanderer adds half his level (minimum 1) to Diplomacy checks to influence a creature's attitude, to make requests of creatures, and for similar uses of the skill. He also adds half his level (minimum 1) to Bluff checks to deceive, lie, or convey secret messages.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Hooded Champion""]]",Ranger (Hooded Champion),Hooded Champion,<id-00030,1,Deeds,"<p>At 1st level, the hooded champion gains the swashbuckler's derring-do and dodging panache deeds, as well as the following deeds. For all deeds, treat the hooded champion's ranger level as his swashbuckler level.</p><p><i>Dead Aim (Ex): </i>At 1st level, the hooded champion's can spend 1 panache point when making a single ranged attack (not a full attack) with a bow to make a ranged touch attack instead. The target must be in the bow's first range increment.</p><p>At 3rd level, the hooded champion gains the swashbuckler's kip-up deed as well as the following deed.</p><p><i>Hooded Champion's Initiative (Ex): </i>At 3rd level, while the hooded champion has at least 1 panache point, he gains a +2 bonus on initiative checks. In addition, if he has the Quick Draw feat, his hands are free and unrestrained, and his weapon isn't hidden, he can draw a single bow as part of the initiative check.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
,Ranger,"[[""Ranger""],[""Guildbreaker""]]",Ranger (Guildbreaker),Guildbreaker,<id-00019,4,Deep Cover,"<p>Guildbreakers may work to dismantle their enemies' power structures from within, and they know how to gather resources and the necessary trappings in order to masquerade as a member of those organizations. At 4th level, a guildbreaker adds a circumstance bonus equal to twice his favored organization bonus to all Bluff and Disguise checks to appear to be a member of the organization (this does not apply on Disguise checks to change his appearance and replace a specific member, but rather to checks related to appear to be a general member of the organization).</p><p>The bonus on Bluff checks from deep cover stacks with the guildbreaker's overall bonus from favored organization if the person he is attempting to deceive is also a member of that organization.</p><p>A guildbreaker posing as a member of one of his favored enemy organizations automatically defeats truth-telling magic (as if under the effects of glibness), but only for the purpose of claiming to be a member of the organization. Truth-telling magic can still expose him with a more indirect question, such as a member of a non-religious evil organization asking the guildbreaker for the identity of his patron deity.</p>",systems/pf1/icons/items/weapons/orc-hornbow.png
