<<<<<<< HEAD
id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
,Sorcerer,"[[""Sorcerer""],[""Tattooed Sorcerer""]]",Sorcerer (Tattooed Sorcerer),Tattooed Sorcerer,<id-00001,9,Enhanced Varisian Tattoo,"<p>At 9th level, the tattooed sorcerer can pick any one spell she knows for which she has a Varisian Tattoo feat. This spell must be one that lacks focus components and costly material components. She can now use that spell as a spell-like ability once per day. This spell-like ability is not enhanced by her Varisian Tattoo, but it functions at +2 caster levels above her sorcerer caster level. Whenever she gains a bloodline power at a later date, she may change this spell-like ability to another qualifying spell. This ability replaces the 9th-level bloodline power.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Wishcrafter""]]",Sorcerer (Wishcrafter),Wishcrafter,<sorcererbloodline_3,3,Expanded Wishcraft,"<p>At 3rd level and every 2 levels thereafter, the wishcrafter grows more adept at altering reality to fit the whims of others. She may add an additional spell selected from the sorcerer/wizard spell list to her list of spells known. This spell must be one level lower than the highest-level spell she can cast. A wishcrafter can only use these spells in conjunction with her wishbound arcana ability. For example, if she used this ability to learn cat's grace, she can only cast it when another creature wishes for it, and can't cast it on herself because it is a targeted spell. She cannot use these spells to craft or recharge magic items. These bonus spells replace the bloodline spells gained by the sorcerer's bloodline.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Razmiran Priest""]]",Sorcerer (Razmiran Priest),Razmiran Priest,<sorcerereschewmaterials_1,1,False Piety,"<p>At 1st level, a Razmiran priest gains Knowledge (religion) and Perform as class skills, but loses Appraise and Fly as class skills. He adds half his sorcerer level to Use Magic Device checks to activate spell trigger and spell completion items that use divine spells. He gains False Focus as a bonus feat (see page 10). In addition to replacing Appraise and Fly as class skills, this ability replaces the priest's Eschew Materials bonus feat.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Tattooed Sorcerer""]]",Sorcerer (Tattooed Sorcerer),Tattooed Sorcerer,<sorcererbloodline_1,1,Familiar Tattoo,"<p>A tattooed sorcerer gains a familiar as an arcane bond, as a wizard equal to her sorcerer level. Her sorcerer levels stack with any wizard or witch levels she possesses when determining the powers of her familiar-this ability does not allow her to have both a familiar and a bonded item.</p><p>Unlike most familiars, her familiar can transform itself into a tattoo that she carries in her flesh. Transforming into a tattoo or back to normal familiar form is a move action for her familiar. In tattoo form, the familiar looks like a stylized version of itself, but does not count as a creature separate from the tattooed sorcerer. In tattoo form it continues to grant its special familiar ability (Core Rulebook 82), but otherwise has no abilities and can take no actions except to transform from tattoo into creature. A familiar tattoo cannot be erased or dispelled. This ability replaces her 1st-level bloodline power.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Wishcrafter""]]",Sorcerer (Wishcrafter),Wishcrafter,<id-00002,7,Heart's Desire,"<p>At 7th level, as a swift action, a wishcrafter can force a single creature within 30 feet to confess its deepest desire. The target receives a Will save to negate this effect (DC 10 + 1/2 the wishcrafter's level + the wishcrafter's Charisma modifier). On a failed save, the creature must immediately wish aloud in a clear voice for something it truly desires, allowing the wishcrafter to activate her wishbound arcana ability if she knows a spell that can fulfill that wish. This is a mind-affecting effect. Regardless of whether the save is successful, a creature cannot be the target of the same wishcrafter's heart's desire ability again for 24 hours. The wishcrafter can use this ability a number of times per day equal to her Charisma bonus. This ability replaces the bloodline bonus feat gained at 7th level.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Razmiran Priest""]]",Sorcerer (Razmiran Priest),Razmiran Priest,<sorcererbloodline_3,3,Lay Healer,"<p>At 3rd level, the Razmiran priest adds aid to his list of spells known as a 2nd-level spell. At 5th level, he adds remove disease to his list of spells known as a 3rd-level spell. This ability replaces the bloodline spells gained at 3rd level and 5th level respectively.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Nine-Tailed Heir""]]",Sorcerer (Nine-Tailed Heir),Nine-Tailed Heir,<sorcererbloodline_3,3,Magical Tail,"<p>Each sorcerer has a source of magic somewhere in her heritage that grants her spells, bonus feats, an additional class skill, and other special abilities. This source can represent a blood relation or an extreme event involving a creature somewhere in the family's past. For example, a sorcerer might have a dragon as a distant relative or her grandfather might have signed a terrible contract with a devil. Regardless of the source, this influence manifests in a number of ways as the sorcerer gains levels. A sorcerer must pick one bloodline upon taking her first level of sorcerer. Once made, this choice cannot be changed.At 3rd level, and every two levels thereafter, a sorcerer learns an additional spell, derived from her bloodline. These spells are in addition to the number of spells given on the Sorcerer Spells Known Table. These spells cannot be exchanged for different spells at higher levels.At 7th level, and every six levels thereafter, a sorcerer receives one bonus feat, chosen from a list specific to each bloodline. The sorcerer must meet the prerequisites for these bonus feats.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Eldritch Scrapper""]]",Sorcerer (Eldritch Scrapper),Eldritch Scrapper,<sorcererbloodline_1,1,Martial Flexibility,"<p>At 1st level, an eldritch scrapper gains the brawler's martial flexibility class feature, using her sorcerer level as her brawler level for the purposes of uses per day. The scrapper treats Arcane Strike and Combat Casting as combat feats for the purpose of this ability.</p><p>At 9th level, an eldritch scrapper can use this ability to gain the benefit of two combat feats at the same time. She can select one feat as a move action or two feats as a standard action. She can use one of these feats to meet a prerequisite of the second feat; doing so means she cannot replace the feat that is currently fulfilling another feat's prerequisites without also replacing all feats that require it. Each individual feat selected counts toward her daily uses of this ability.</p><p>At 15th level, an eldritch scrapper can use this ability to gain the benefit of three combat feats at the same time. She can select one feat as a swift action, two feats as a move action, or three feats as a standard action. She can use one of the feats to meet a prerequisite of the second and third feats, and use the second feat to meet a prerequisite of the third feat. Each individual feat selected counts toward her daily uses of this ability.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Mongrel Mage""]]",Sorcerer (Mongrel Mage),Mongrel Mage,<id-00007,1,Mongrel Reservoir,"<p>At 1st level, a mongrel mage has an innate pool of magical energy, known as her mongrel reservoir, that she can draw upon to activate her weakened bloodline. Her mongrel reservoir can hold an amount of magical energy equal to 3 + her sorcerer level. Each day when refreshing her spell slots, her mongrel reservoir is restored to full. The mongrel reservoir can never hold more points that the total mentioned above; points gained in excess of this maximum are lost.</p><p>Each day when she refreshes her spell slots, the mongrel mage selects one sorcerer bloodline. She must select an ordinary bloodline with this ability, not one altered by the wildblooded archetype or any other archetype. She gains this bloodline's 1st-level bloodline power for that day, using it as if she were only a 1st-level sorcerer. (If this ability is used to gain an arcane bond and the bonded item is selected, she can use the item only to cast a 1st-level spell known, as she counts as only a 1st-level sorcerer.) A mongrel mage can have only one bloodline selected at a time.</p><p>As a swift action, she can expend 1 point from her mongrel reservoir to activate that bloodline, allowing her to use its 1st-level bloodline powers as well as its bloodline arcana at her full sorcerer level, including using a bonded item from an arcane bond. This lasts for a number of rounds equal to her Charisma modifier (minimum 1).</p><p>At 3rd level, when activating her selected bloodline, a mongrel mage can instead spend 2 points from her mongrel reservoir to allow her to use the bloodline's 1st- and 3rd-level powers as well as its bloodline arcana at her full sorcerer level for a number of rounds equal to her Charisma modifier (minimum 1).</p><p>At 7th level, when a mongrel mage is activating her selected bloodline, the mongrel mage can instead spend 3 points from her mongrel reservoir, allowing her to use the bloodline's 1st-, 3rd-, and 7th-level powers as well as its bloodline arcana at her full sorcerer level for a number of rounds equal to her Charisma bonus.</p><p>At 20th level, when activating her selected bloodline, a mongrel mage can instead spend 5 points from her mongrel reservoir, allowing her to use all of the bloodline's powers as well as its bloodline arcana at her full sorcerer level for a number of rounds equal to her Charisma modifier (minimum 1).</p><p>This ability alters the bloodline class feature, bloodline powers, and bloodline spells.</p><p>Bloodline Spells: At 7th level, each day when she selects her bloodline, a mongrel mage adds the 1st-, 2nd-, and 3rdlevel spells from her selected bloodline to her current list of spells known.</p><p>At 13th level, each day when she selects her bloodline, a mongrel mage adds the 4th-, 5th-, and 6th-level spells from her selected bloodline to her current list of spells known.</p><p>At 19th level, each day when she selects her bloodline, a mongrel mage adds the 7th-, 8th-, and 9th-level spells from her selected bloodline to her current list of spells known.</p><p>This ability replaces the bloodline feats gained at 7th, 13th, and 19th level.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Wishcrafter""]]",Sorcerer (Wishcrafter),Wishcrafter,<id-00004,19,Perfect Wishcraft,"<p>At 19th level, the wishcrafter perfects her ability to manipulate reality. Once per day, she may cast any spell on the sorcerer/wizard spell list as if it were on her list of spells known. Using this ability otherwise has all of the benefits and limitations of the wishbound arcana ability. This ability replaces the bloodline bonus feat gained at 19th level.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Sorcerer of Sleep""]]",Sorcerer (Sorcerer of Sleep),Sorcerer of Sleep,<id-00007,1,Pesh Expert,"<p>A sorcerer of sleep adds 1/2 her sorcerer level (minimum 1) on Appraise, Craft (alchemy), Heal, and Knowledge (local) checks related to pesh and other drugs. This ability replaces bloodline arcana.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Sorcerer of Sleep""]]",Sorcerer (Sorcerer of Sleep),Sorcerer of Sleep,<sorcererbloodline_1,1,Pesh Touch,"<p>As a standard action, a sorcerer of sleep can make a melee touch attack against a living creature to cause one of the following effects (sorcerer's choice): the target gains a +2 enhancement bonus to Strength, the target is fatigued, or the target takes a -2 penalty on saving throws against illusion and mind-affecting effects. The effects of pesh touch last a number of rounds equal to 1/2 the sorcerer of sleep's sorcerer level. The effects of pesh touch are not cumulative, and cannot make the target exhausted. A sorcerer of sleep can use pesh touch a number of times per day equal to 3 + her Charisma modifier. This ability replaces the 1st-level bloodline power.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Umbral Scion""]]",Sorcerer (Umbral Scion),Umbral Scion,<id-00004,7,Potent Shadows,"<p>At 7th level, when an umbral scion casts a spell of the shadow subschool or a spell with the darkness or shadowUM descriptor within an area of dim light or darkness, she treats her caster level as 1 higher. Only the sorcerer herself needs to be in dim light or darkness. This bonus increases by 1 every 4 sorcerer levels beyond 7th she has to a maximum of +4 at 19th level.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Stone Warder""]]",Sorcerer (Stone Warder),Stone Warder,<id-00008,1,Power of Stone,"<p>A stone warder draws power from natural rock, and gains a +1 bonus to her caster level when in hills, mountains, or underground terrain. This bonus increases to +2 at 5th level, and by an additional 1 every 5 sorcerer levels thereafter. However, this strong elemental tie prevents a stone warder from casting spells that have the air, cold, electricity, fire, or water descriptor.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Razmiran Priest""]]",Sorcerer (Razmiran Priest),Razmiran Priest,<id-00001,9,Razmiran Channel,"<p>At 9th level, the Razmiran priest can use his own magic to power spell completion and spell trigger items that use divine spells. He expends a sorcerer spell slot that is at least 1 level higher than the level of the spell he's trying to activate, then makes a Use Magic Device check. If he succeeds, the item's spell occurs and the item or charge is not expended. If he fails, nothing happens. Whether he succeeds or fail, his spell slot is expended. This ability replaces the bloodline power gained at 9th level.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Stone Warder""]]",Sorcerer (Stone Warder),Stone Warder,<id-00007,1,Rune of Warding,"<p>As a standard action, a stone warder can create a warding rune in any adjacent square. The stone warder selects a sorcerer spell known that is at least 1 level lower than the highest-level spell she can cast, and casts it as part of creating the rune of warding. The spell must have a casting time of 1 standard action or less, and it must target one or more creatures. Rather than have its normal effect, the spell is stored in the rune. The first creature to enter the square triggers the rune of warding, and becomes the target of the selected spell. Regardless of the number of targets the spell can normally affect, it affects only the creature that triggers the rune.</p><p>The rune is invisible and lasts a number of rounds equal to the stone warder's level or until discharged. If placed on a solid rock or stone surface, it instead lasts 1 minute per sorcerer level the stone warder has or until discharged. The stone warder cannot create a rune of warding in a square occupied by an existing rune of warding or another creature. The rune counts as a spell of the same level as the spell stored within it for the purposes of dispelling. It is considered a magic trap and can be discovered with a successful Perception check (DC = 25 + the level of the stored spell) and disarmed with a successful Disable Device check (DC = 25 + the level of the stored spell). The stone warder can use this ability a number of times per day equal to 3 + her Charisma modifier.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Sorcerer of Sleep""]]",Sorcerer (Sorcerer of Sleep),Sorcerer of Sleep,<sorcerereschewmaterials_1,1,Sahir-Afiyun,"<p>A sorcerer of sleep gains Sahir-Afiyun (see page 18) as a bonus feat at 1st level, even if she does not meet the prerequisites. A sorcerer of sleep adds Pesh Euphoria, Pesh Healing, Pesh Rejuvenation, and Sahir- Afiyun (see page 18 for these feats) to her list of bloodline feats. This ability replaces eschew materials.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Seeker""]]",Sorcerer (Seeker),Seeker,<id-00002,3,Seeker Lore,"<p>By 3rd level, a seeker has already learned much about his mystery or bloodline, and is more comfortable using the bonus spells gained by that mystery or bloodline. He gains a +4 bonus on all concentration checks, on caster level checks made to overcome spell resistance, and on all Knowledge (arcana) and Spellcraft checks made on topics associated with his bonus spells. For an oracle, this ability replaces the revelation gained at 3rd level. For a sorcerer, this ability replaces the bloodline power gained at 3rd level.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Seeker""]]",Sorcerer (Seeker),Seeker,<id-00003,15,Seeker Magic,"<p>At 15th level, a seeker becomes skilled at modifying his mystery or bloodline spells with metamagic. When a seeker applies a metamagic feat to any bonus spells granted by his mystery or his bloodline, he reduces the metamagic feat's spell level adjustment by 1. Thus, applying a Metamagic feat like Still Spell to a spell does not change its effective spell level at all, while applying Quicken Spell only increases the spell's effective spell level by 3 instead of by 4. This reduction to the spell level adjustment for Metamagic feats does not stack with similar reductions from other abilities. For an oracle, this ability replaces the revelation gained at 15th level. For a sorcerer, this ability replaces the bloodline power gained at 15th level.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Umbral Scion""]]",Sorcerer (Umbral Scion),Umbral Scion,<id-00008,1,Shrouded Spells,"<p>An umbral scion is enveloped by wisps of shadow whenever she casts a spell. The DC to identify spells cast by an umbral scion increases by 2. If the spell is being cast within an area of dim light or darkness, the DC increases by 5 instead.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Seeker""]]",Sorcerer (Seeker),Seeker,<sorcerereschewmaterials_1,1,Tinkering,"<p>Seekers often look to ancient devices, old tomes, and strange magical items in order to learn more about their oracle mysteries or sorcerous bloodlines. As a result of this curiosity and thanks to an innate knack at deciphering the strange and weird, a seeker gains Disable Device as a class skill. In addition, at 1st level, a seeker adds half his oracle or sorcerer level on Perception checks made to locate traps and on all Disable Device skill checks (minimum +1). A seeker can use Disable Device to disarm magical traps. If the seeker also possesses levels in rogue or another class that provides the trapfinding ability, those levels stack with his oracle or sorcerer levels for determining his overall bonus on these skill checks. For an oracle, this ability replaces all of the bonus class skills he would otherwise normally gain from his mystery. For a sorcerer, this ability replaces his bonus Eschew Materials feat.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Wishcrafter""]]",Sorcerer (Wishcrafter),Wishcrafter,<id-00003,13,Twisted Wish,"<p>At 13th level, a wishcrafter becomes adept at corrupting wishes to negatively affect the creature that wished them. When a wishcrafter affects a creature with a spell using its wish as a spell component, she may twist the wish, applying a -4 penalty to the creature's saving throws against the spell. The effects of wishes twisted this way are difficult to remove; the DC of caster level checks to dispel them increases by 5. This ability replaces the bloodline bonus feat gained at 13th level.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Tattooed Sorcerer""]]",Sorcerer (Tattooed Sorcerer),Tattooed Sorcerer,<sorcerereschewmaterials_1,1,Varisian Tattoo,"<p>At 1st level, the tattooed sorcerer gains Varisian Tattoo (see the Inner Sea World Guide) as a bonus feat. If she doesn't have Spell Focus, she may choose which school of magic her Varisian Tattoo enhances. This ability replaces her Eschew Materials bonus feat.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Wishcrafter""]]",Sorcerer (Wishcrafter),Wishcrafter,<id-00001,1,Wishbound Arcana,"<p>At 1st level, the wishcrafter can use the wishes of non-genie creatures other than herself in place of the normal verbal components of her spells. A creature can make a wish as a free action at any time, even during the wishcrafter's turn. The wishcrafter must be able to hear and understand a wish in order to use it as a spell component. A spell that doesn't normally have a verbal component gains one when cast using this ability. A wish doesn't need to mention the name of a specific spell, but must describe an outcome that can be accomplished by casting a spell the wishcrafter knows (for example, wishing to be bigger could supply the verbal component for enlarge person). A wishcrafter gains a +1 bonus to her caster level when using a creature's wish as a verbal component in this manner, but cannot include herself as a target of such spells. She can be affected by such a spell if it affects an area rather than a target or targets. A wishcrafter is under no compulsion to grant a creature's wish. Once the wishcrafter grants a creature's wish using this ability, she cannot use this ability to grant that creature any further wishes for 24 hours. This ability replaces bloodline arcana.</p>",systems/pf1/icons/skills/red_14.jpg
=======
id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
,Sorcerer,"[[""Sorcerer""],[""Dragon Drinker""]]",Sorcerer (Dragon Drinker),Dragon Drinker,<id-00007,1,Bleeding Spells,"<p>Whenever a dragon drinker casts a spell that deals damage, the spell deals 1 point of bleed damage per spell level to any creatures of the dragon type damaged. This ability replaces the bloodline arcana ability.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Dragon Drinker""]]",Sorcerer (Dragon Drinker),Dragon Drinker,<sorcererbloodline_1,1,Blood Drinking,"<p>Starting at first level, a dragon drinker gains the ability to drink dragon blood to alter or augment her spellcasting abilities. See page 18 for information on dragon's blood. For the purposes of harvesting dragon's blood, treat the dragon drinker as though she has Dragoncrafting feat. At 5th level, drinking a vial of dragon's blood is a standard action that provides the dragon drinker with the normal benef its of the item, as well as a +1 bonus to her caster level for purposes of level-dependent spell effects on a single spell cast within 1 minute. At 7th level, a consumed vial of dragon blood also heals 1d8 points of damage instead of the standard 1d4. At 11th level, the alchemical bonus on Fortitude and Ref lex saves granted by the blood increases to +2.</p><p>In the absence of true dragon's blood, the dragon drinker may tap into the draconic blood flowing through her veins to gain the temporary effects of having consumed dragon's blood. As a free action, she can activate this ability, healing 1d4 points of damage and gaining a +1 resistance bonus on Will and Fortitude saves for 1 round. This action may only be performed once per round, and can be performed a number of times per day equal to 3 + her Charisma modifier. This ability replaces the claws bloodline power.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Stone Warder""]]",Sorcerer (Stone Warder),Stone Warder,<id-00009,1,Blood of the Earth,"<p>Stone warders must have a bloodline with strong ties to earth and rock. A stone warder must select the deep earthAPG, draconic (copper dragon only), elemental (earth only), orc (Pathfinder Player Companion: Orcs of Golarion 14), or shaitanUM bloodline.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Dragon Drinker""]]",Sorcerer (Dragon Drinker),Dragon Drinker,<id-00006,19,Blood Siphon,"<p>At 19th level, when the dragon drinker is within 60 feet of a creature of the dragon type that is suffering bleed damage, she can, as a swift action, draw a dose of its blood into herself as though she had consumed it from a vial. Additionally, when she consumes dragon's blood, it heals 3d8 points of damage and provides a +3 resistance bonus on Fortitude and Will saves for 1 minute in place of its normal effects. This ability replaces the 19th-level bloodline feat.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Tattooed Sorcerer""]]",Sorcerer (Tattooed Sorcerer),Tattooed Sorcerer,<id-00007,1,Bloodline Tattoos,"<p>Whenever a tattooed sorcerer gains a bloodline spell, a new tattoo manifests on her body to represent this spell. Her bloodline spells are always enhanced by her Varisian Tattoo feat, even if they don't match the school to which her Varisian Tattoo belongs.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Eldritch Scrapper""]]",Sorcerer (Eldritch Scrapper),Eldritch Scrapper,<id-00007,4,Bloodline Weapons,"<p>If an eldritch scrapper's 1st-level bloodline power would normally grant her natural attacks (such as bite or claws), at 3rd level she can select that 1st-level bloodline power in place of her 3rd-level bloodline power.</p>",systems/pf1/icons/skills/red_14.jpg
,Sorcerer,"[[""Sorcerer""],[""Dragon Drinker""]]",Sorcerer (Dragon Drinker),Dragon Drinker,<id-00005,13,Breath Mimicry,"<p>At 13th level, when the dragon drinker drinks true dragon's blood from a dragon with a breath weapon of a shape or energy type different from her own, she may use the shape and energy type of the blood's source dragon when she next uses her breath weapon. This ability replaces the 13th-level bloodline feat.</p>",systems/pf1/icons/skills/red_14.jpg
