id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
,Mesmerist,"[[""Mesmerist""],[""Vexing Trickster""]]",Mesmerist (Vexing Trickster),Vexing Trickster,<id-00003,1,Consummate Trickster,"<p>A vexing trickster gains a +1 bonus on Bluff, Disguise, Sleight of Hand, and Stealth checks. This bonus increases by 1 at 4th level and every 3 mesmerist levels thereafter (maximum +6).</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Spirit Walker""]]",Mesmerist (Spirit Walker),Spirit Walker,<id-00024,3,Continued Animation,"<p>At 3rd level, when a spirit walker is using hypnotic stare on a humanoid target and the target dies, as an immediate action the spirit walker can force the target's soul to remain in the body. The spirit walker can then control the target as if using dominate person for a number of rounds equal to 1/2 the spirit walker's class level. The creature gains a number of temporary hit points equal to 2 x the spirit walker's class level and continues acting as though it were alive and conscious until it loses those temporary hit points or the duration expires. During this time, the creature counts as undead, but it can't be healed by negative energy. The spirit walker can use this ability once per day for every 3 mesmerist levels he possesses. The target receives a Will saving throw (DC = 10 + 1/2 the spirit walker's class level + his Charisma modifier) to avoid this effect and die normally. This ability ends immediately if at any point the target's body is completely destroyed (such as by disintegrate) or restored to life. At 14th level, the spirit walker can apply this ability to any type of target as if using dominate monster. This ability replaces the 3rd- and 14th-level touch treatments.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Gaslighter""]]",Mesmerist (Gaslighter),Gaslighter,<id-00027,14,Corosion of Sanity,"<p>At 14th level, whenever a creature fails its initial saving throw against a gaslighter's singletarget mind-affecting effect, the target also takes 1 point of Wisdom damage. This has no effect on abilities that don't allow a saving throw or affect multiple targets or an area. If using the sanity system (see page 12), the target takes 2 points of sanity damage instead.</p><p>This ability replaces touch treatment (break enchantment).</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Cult Master""]]",Mesmerist (Cult Master),Cult Master,<id-00032,1,Cult Tricks,"<p>The following new tricks can be selected by a cult master. These tricks can be implanted only in a cohort or follower of the cult master.</p><p>Double: An illusion makes either the cult master's cohort or one of his followers appear to be him. The cult master can trigger this trick when he is targeted by an attack, provided he is adjacent to the subject, to give the attack a 50% miss chance. If the attack misses the cult master, it targets the subject instead. This is an illusion (glamer) effect.</p><p>Extol: A mental compulsion causes a cohort or follower to extol the virtues of the cult master. The cult master can trigger this trick whenever he attempts a Diplomacy check, as long as he is within 60 feet of the subject. The subject takes the aid another action on the cult master's Diplomacy check. If the subject is successful, the cult master gains a +4 bonus on his check. This is an enchantment (compulsion) effect.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Vexing Daredevil""]]",Mesmerist (Vexing Daredevil),Vexing Daredevil,<id-00019,3,Dazzling Feint,"<p>At 3rd level, each time a vexing daredevil successfully feints against a creature under the effect of her hypnotic stare, she also chooses one of her dazzling feint benefits to activate. Unless otherwise stated, a dazzling feint's benefit applies only on the vexing daredevil's next attack this round. She selects one dazzling feint at 3rd level and another every 4 levels thereafter. The DC for any saving throw against a dazzling feint's effect is equal to 10 + 1/2 the vexing daredevil's class level + her Charisma modifier. The vexing daredevil can't choose the same dazzling feint more than once.</p><p>Blinding Strike: The vexing daredevil's weapon emits a bright flash of light into the opponent's eyes. If the vexing daredevil's next attack hits, the target must succeed at a Fortitude saving throw or be blinded for 1 round.</p><p>Combat Maneuver: The vexing daredevil's attack patterns become more difficult to discern. The vexing daredevil chooses one combat maneuver when making this dazzling feint. For the rest of the round, she doesn't provoke an attack of opportunity when performing that combat maneuver against the target of her dazzling feint. This dazzling feint benefit applies on combat maneuvers instead of on the vexing daredevil's next attack.</p><p>Critical Strike: Ever alert, the vexing daredevil hones in on the target's weak points. If her next attack is a critical threat against the target of this dazzling feint, the vexing daredevil gains a circumstance bonus on the roll to confirm that critical hit equal to +1 for every 3 mesmerist levels she possesses.</p><p>Outmanuever: The vexing daredevil's darting movements foil the target's attempts to box her in. If her next attack hits, the vexing daredevil gains a +4 circumstance bonus on Acrobatics checks to move through the target's space or threatened area for 1 round. She can also move up to half her speed after the attack hits as a free action. If she wants to use Acrobatics to move through the target's threatened area or an enemy's space during this movement, she must reduce her speed or the DC of the Acrobatics check increases by 10, as normal.</p><p>Piercing Strike: By psychically amplifying the target's pain, the vexing daredevil causes more damage. If she hits with her next attack and deals damage with her painful stare, she increases the damage dice from d6s to d8s.</p><p>Sloppy Defense: The vexing daredevil's attacks effortlessly penetrate the target's defenses; she gains a +1 circumstance bonus on her next attack roll for every 5 mesmerist levels she possesses.</p><p>Surprise Strike: The vexing daredevil creates an opening so she can squeeze in another strike. If her next attack hits, she can make another attack at her highest attack bonus - 5 as a free action. The vexing daredevil must be at least 7th level to select this dazzling feint. This ability replaces bold stare.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Aromaphile""]]",Mesmerist (Aromaphile),Aromaphile,<id-00019,3,Debilitating Aroma,"<p>At 3rd level and every 4 levels thereafter, an aromaphile can imbue his hypnotic aroma with other effects. These effects are the same as those listed within the bold stare mesmerist class feature, but they affect creatures affected by his hypnotic aroma for as long as they are affected by that ability. The aromaphile chooses one option each time he gains a new debilitating aroma improvement, and the choice can't be changed later. The aromaphile can't choose the same debilitating aroma more than once unless otherwise noted.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Toxitician""]]",Mesmerist (Toxitician),Toxitician,<id-00003,1,Deft Fingers,<p>A toxitician adds 1/2 his class level (minimum 1) as a bonus on all Sleight of Hands checks. This ability replaces consummate liar.</p>,systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Enigma""]]",Mesmerist (Enigma),Enigma,<id-00034,11,Detection Void,"<p>At 11th level, an enigma can elude detection spells (spells with 'detect' in their name). A creature using this sort of magic against the enigma must succeed at a caster level check against a DC equal to 15 + the enigma's class level to succeed (as if the enigma was under the effect of a nondetection spell); failure means the magic fails to detect the enigma, as if he did not exist.</p><p>This ability replaces glib lie.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Umbral Mesmerist""]]",Mesmerist (Umbral Mesmerist),Umbral Mesmerist,<id-00032,1,Diminished Spellcasting,"<p>An umbral mesmerist can cast one fewer spell of each level than normal. If this reduces the number of spells for a level to 0, he can cast spells of that level only if his Charisma score allows bonus spells of that level. This ability alters the mesmerist's spellcasting.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Mindwyrm Mesmer""]]",Mesmerist (Mindwyrm Mesmer),Mindwyrm Mesmer,<id-00037,1,Draconic Trick,<p>The following new trick can be selected by a mindwyrm mesmer.</p><p>Threatening Mien: The subject's actions appear to be lethal in the extreme. A mindwyrm mesmer can trigger this trick when the subject moves adjacent to an enemy. Enemies adjacent to the subject take a -4 penalty on attacks against targets other than the subject. This trick lasts for 1 round per mindwyrm mesmer's mesmerist level.</p>,systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Dreamstalker""]]",Mesmerist (Dreamstalker),Dreamstalker,<id-00032,1,Dreams of Pain,<p>A dreamstalker's painful stare deals nonlethal damage. This ability alters painful stare.</p>,systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Dreamstalker""]]",Mesmerist (Dreamstalker),Dreamstalker,<id-00028,5,Dreamwalker,"<p>At 5th level, a dreamstalker treats dreamscapes as a favored terrain, as per the ranger ability, gaining a +2 bonus that increases by 2 every 4 mesmerist levels after 5th. While in a dreamscape, she also treats any creature from the Dimension of Dreams (including dreamed figments) as her favored enemy, with a bonus equal to 1/2 her favored terrain bonus.</p><p>This ability replaces manifold tricks.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Enigma""]]",Mesmerist (Enigma),Enigma,<id-00017,1,Enigmatic Stare,"<p>The target of an enigma's hypnotic stare takes a -4 penalty on Perception checks to notice the enigma. At 8th level, this penalty increases to - 6.</p><p>This ability replaces painful stare.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Umbral Mesmerist""]]",Mesmerist (Umbral Mesmerist),Umbral Mesmerist,<id-00033,5,Ephemeral Stare,"<p>At 5th level, the umbral mesmerist is treated as if he were invisible by the target of his hypnotic stare (as per the invisibility spell), provided neither he nor any creatures conjured by shadow summoning take hostile actions against the target. Once the umbral mesmerist or any creature conjured by his shadow summoning ability takes a hostile action against the target, the mesmerist becomes visible to the target and the target cannot be affected again by that umbral mesmerist's ephemeral stare ability for 24 hours (although it can be affected by other effects of his hypnotic stare). This ability replaces mental potency.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Cult Master""]]",Mesmerist (Cult Master),Cult Master,<id-00020,7,Faithful Followers,"<p>At 7th level, a cult master begins to attract followers to his espoused beliefs, thanks to his magnetic personality. The cult master gains Leadership as a bonus feat. This ability replaces the 7th-level bold stare.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Cult Master""]]",Mesmerist (Cult Master),Cult Master,<id-00024,3,False Healing,"<p>At 3rd level, a cult master can provide temporary healing by using his psychic powers to trick the mind a number of times per day equal to 3 + his Charisma modifier. Using the ability is a standard action (or a swift action if the cult master uses it on himself ), and the cult master must be able to touch his target. The cult master grants a number of temporary hit points equal to 1d8 + his Charisma modifier to the target. At 6th level, the cult master can either grant a number of temporary hit points equal to 2d8 + his Charisma modifier to the target or temporarily remove 1d4 points of ability damage. A creature can receive the effect of the false healing only once per day. The temporary hit points or reduction in ability damage lasts a number of hours equal to the cult master's class level. This ability replaces the 3rd- and 6th-level touch treatments.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Cult Master""]]",Mesmerist (Cult Master),Cult Master,<id-00026,10,Fanatical Devotion,"<p>At 10th level, a cult master has manipulated his cohort and followers into becoming utterly devoted to him. The cult master no longer takes a penalty to his Leadership score for being aloof or cruel. Additionally, the DCs of all enchantment spells the cult master casts on his cohort and followers increase by 4. At 14th level, the cult master no longer takes a penalty to his Leadership score for any cohorts or followers he has killed or caused to be killed. This ability replaces the 10th- and 14th-level touch treatments.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Cult Master""]]",Mesmerist (Cult Master),Cult Master,<id-00017,1,Fanatical Stare,"<p>At 1st level, a cult master can turn his gaze on a creature to fill it with fervent belief in the cult master. The target of the gaze gains a +1 competence bonus on attack rolls and weapon damage rolls. This bonus increases by 1 for every 6 mesmerist levels the cult master possesses, to a maximum of +4 at 18th level. Instead of taking the hypnotic stare's penalty on Will saves, the target gains a bonus of an equal amount on Will saves. The bonuses don't apply to attacks against the cult master or on saves against the cult master's spells or abilities. The cult master can also suppress any penalties inflicted by his stare for the target. This ability replaces painful stare.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Chart Caster""]]",Mesmerist (Chart Caster),Chart Caster,<id-00024,3,Feign Destiny,"<p>At 3rd level, as an immediate action, a chart caster can grant an ally a +1 competence bonus on a failed attack roll, saving throw, or skill check by reminding his ally of their destined success. The chart caster must use his ability within 1 round of the failed check, and his ally must be within 30 feet of him when he does. If the bonus is enough to turn the failure into a success, the ally succeeds at the check. At 6th level, the bonus increases to +2. At 10th level, it increases to +5. A chart caster can use this ability a number of times per day equal to his Charisma modifier.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Fey Trickster""]]",Mesmerist (Fey Trickster),Fey Trickster,<id-00024,3,Fey Veil,"<p>At 3rd level, a fey trickster's physical form begins to shift, as she gains some of the impossible allure of the fey. At the same time, she begins able to use fey veils to assist herself and her allies in befuddling and bewitching their opponents. She can use her fey veils a number of times per day equal to 3 + her Charisma modifier. Using the ability is a standard action (or a swift action if the fey trickster calls up a veil over herself ). If she targets another ally, the fey trickster must be able to contact the ally bodily, usually with a kiss. When she uses her fey veil, the fey trickster subtly alters the appearance and aura of her target, granting one of the powers allowed by her mesmerist level. t 3rd level, she can grant the ally a +2 circumstance bonus on her choice of Diplomacy, Intimidate, or Handle Animal checks for 1 minute. At 6th level, she can change the ally's form so thoroughly that the ally gains a +10 bonus on Disguise checks until the next sunrise (similar to the bonus from disguise self, but it also disguises touch and sound, and it doesn't allow a saving throw to disbelieve).</p><p>At 10th level, the fey trickster can make the ally and her aura so attractive or repulsive for 10 minutes that the veil automatically adjusts the moods of those who see the ally and fail their saving throw, as telempathic projectionOA. At 14th level, a fey trickster can create a veil so powerful that it fools even reality, granting the full effects of both the 6th-level fey veil and alter self to the target for 1 hour. Each of these abilities, even the 14th-level ability, is an illusion and glamer effect, though the last ability counts as a size-changing polymorph effect for the limit of only one polymorph or size-changing effect on a creature.</p><p>This ability replaces touch treatment.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Fey Trickster""]]",Mesmerist (Fey Trickster),Fey Trickster,<id-00018,2,Feytouched,"<p>At 2nd level, a fey trickster's time with the fey has granted her strange powers, as well as resistance to further fey mischief. The fey trickster gains the druid's resist nature's lure and woodland stride abilities, and she counts as both fey and her original creature type for the purpose of spells and effects.</p><p>This ability replaces towering ego.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Projectionist""]]",Mesmerist (Projectionist),Projectionist,<id-00033,5,Hidden Presence,"<p>At 5th level, a projectionist gains Hidden PresenceOA as a bonus feat. He doesn't need to meet the feat's prerequisites. He benefits from Hidden Presence and feats that list Hidden Presence as a prerequisite while possessing objects (as with object possessionOA) or while filling an object with his consciousness (as described in the enter imageAPG spell), as well as when he possesses creatures, provided the feat is applicable. For instance, Intrusive PresenceOA cannot be used to read the mind of an inanimate object possessed via enter image or object possession, as objects possess no minds to be read.</p><p>This ability replaces the mesmerist's mental potency.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Gaslighter""]]",Mesmerist (Gaslighter),Gaslighter,<id-00024,3,Horrid Mask,"<p>At 3rd level, as a standard action, a gaslighter can implant a maddening phantasm in the mind of the target of his hypnotic stare, causing the target to perceive its own reflection as corrupted in some disturbing way. This is a mind-affecting fear effect, and there is no saving throw. The target is simultaneously captivated and horrified by the sight of its own reflection, and in any round in which the target can see itself in a mirror within 30 feet, the gaslighter can trigger his painful stare against the target without dealing damage. This is a gaze attack, and the creature can avert its eyes to attempt to avoid it. Any creature holding a visible mirror that attempts to demoralize the target can choose to add the gaslighter's Charisma modifier to its Intimidate check instead of its own. Horrid mask lasts until that particular hypnotic stare ends (often when the target moves away from a mirror). The gaslighter can use this ability a number of times per day equal to 3 + his Charisma modifier.</p><p>This ability replaces touch treatment (minor) and alters painful stare.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Aromaphile""]]",Mesmerist (Aromaphile),Aromaphile,<id-00004,1,Hypnotic Aroma,"<p>As a swift action, an aromaphile can use unique aspects of ghoran biology to release intoxicating aromas in a 10-foot-radius burst centered on him. All creatures within this area, as well as creatures with scent within 30 feet, take a -2 penalty on Will saving throws. This penalty becomes -3 at 8th level. The aroma hovers around the aromaphile, moving with him, and lasts for 1 minute. The hypnotic aroma must be inhaled to be effective, and creatures that choose to hold their breath, do not breathe, or are immune to inhaled poisons are immune to its effect.</p><p>This replaces hypnotic stare, painful stare, and towering ego.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Projectionist""]]",Mesmerist (Projectionist),Projectionist,<id-00008,4,Implant Consciousness,"<p>At 4th level, a projectionist can spend one use of his mesmerist trick ability to create a psychic link between himself and one object that bears his likeness, such as a painting or a statue. This functions in all ways like implanting a mesmerist trick in a creature, except the target is an object. The projectionist can trigger the trick as a standard action at any time-upon doing so, his consciousness leaves his body and fills the target object, functioning as described by the 'filling an image with your consciousness' use of the enter image spell (Pathfinder RPG Advanced Player's Guide 219). Use the projectionist's mesmerist level as the spell's caster level. While filling an image with his consciousness, the projectionist can use and maintain his hypnotic stare on opponents, and can also trigger his painful stare. At 8th level, he can also use any purely mental action (including casting psychic spells) while filling an object with his consciousness.</p><p>Once he implants this trick in an object, the projectionist can fill the target with his consciousness whenever he pleases, regardless of distance or whether he is on the same plane as his target. Once he stops concentrating on maintaining the enter image effect, his consciousness returns to his body and he cannot fill the target with his consciousness again until he implants another mesmerist trick in that object.</p><p>This ability replaces the mesmerist tricks gained at 4th and 8th levels.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Toxitician""]]",Mesmerist (Toxitician),Toxitician,<id-00034,11,Improved Injections,"<p>At 11th level, the toxitician can add two different improvements to an injection. The injection still requires only one save. This ability replaces glib lie</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Toxitician""]]",Mesmerist (Toxitician),Toxitician,<id-00019,3,Injection Improvement,"<p>At 3rd level and every 4 levels thereafter, a toxitician can select one improvement to add to his injections. The toxitician can't choose the same improvement more than once. The toxitician doesn't have to select the improvements when he prepares his injections at the start of the day; the choice is made as part of the swift action to activate the injection. The target can attempt a Fortitude saving throw to resist an injection with an improvement added to it. The DC is 10 + 1/2 the toxitician's class level + the toxitician's Charisma modifier. On a successful save, the target still takes the penalty on its Will saving throws, but not the effects of the improvement. A toxitician can, as a free action, sacrifice one use of his injections to increase the DC of another injection by 2.</p><p>Ability Decrease: The target takes a -2 penalty to one ability score of the toxitician's choosing. At 11th level, the penalty becomes -4.</p><p>Excruciating: The extra damage from painful injection increases by an amount equal to 2 points + 1 point per 3 mesmerist levels the toxitician possesses.</p><p>Fortitude Decrease: The target's immune system weakens, imposing a -2 penalty on Fortitude saving throws. At 11th level, the penalty becomes -4.</p><p>Natural Armor Decrease: The target's skin becomes looser, decreasing its natural armor (if any) by 2. At 11th level, its natural armor bonus instead decreases by 4.</p><p>Reflex Decrease: The target's body becomes stiffer, imposing a -2 penalty on the target's Reflex saving throws. At 11th level, the penalty becomes -4.</p><p>Slow: The target's actions become sluggish, reducing its base movement by 10 feet and imposing a -1 penalty on attack rolls. At 11th level, the penalty on attack rolls becomes -2.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Toxitician""]]",Mesmerist (Toxitician),Toxitician,<id-00004,1,Injections,"<p>At 1st level, the toxitician uses his skill with alchemy and his own psychic powers to create injections. The toxitician can create a number of injections per day equal to his mesmerist level + his Charisma modifier. It takes 1 hour to create the injections. An injection is inert until the toxitician attempts to use it, taking a swift action to infuse it with his psychic power to activate it.</p><p>Using an injection requires taking a standard action to attempt a melee touch attack. If the attack hits, the target of an injection takes a -2 penalty on its Will saving throws for a number of minutes equal to 1/2 the toxitican's class level (minimum 1). The penalty becomes -3 at 8th level. The toxitician can simultaneously attempt a DC 20 Sleight of Hand check to inject the target surreptitiously. If the toxitician uses Sleight of Hand, the target can attempt a Perception check to detect the attempt, opposed by the Sleight of Hand check result, but detecting the attempt doesn't prevent the creature from being injected. Whenever the toxitician uses Sleight of Hand to administer one of his injections, he can implant it rather than injecting it and then trigger the effect of the injection at a later time. At any point before he regains his injections, the toxitician can trigger an implanted injection as a free action. The toxitician must be within medium range (100 feet + 10 feet per mesmerist level) of the target of the implanted injection.</p><p>If either the melee touch attack or the Sleight of Hand check (if attempted) fails, the injection isn't delivered but can still be used again-once activated, it remains potent for 1 day. An injection that hasn't been administered becomes inert if it leaves the toxitician's possession, reactivating as soon as it returns to his keeping.</p><p>The penalties from multiple injections don't stack, nor do the penalties from injections stack with penalties from mesmerist stares or witches' evil eye hexes. Injections are mind-affecting effects.</p><p>This ability replaces hypnotic stare.</p>",systems/pf1/icons/skills/violet_10.jpg
,Mesmerist,"[[""Mesmerist""],[""Mindwyrm Mesmer""]]",Mesmerist (Mindwyrm Mesmer),Mindwyrm Mesmer,<id-00003,1,Innate Coercion,"<p>At 1st level, a mindwyrm mesmer gains a bonus equal to 1/2 his mesmerist level (minimum 1) on Intimidate checks. In addition, a mindwyrm mesmer never takes penalties on Intimidate checks for being smaller than his target.</p><p>This ability replaces consummate liar.</p>",systems/pf1/icons/skills/violet_10.jpg
