id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
,Witch,"[[""Witch""],[""Ashiftah""]]",Witch (Ashiftah),Ashiftah,<id-00019,3,Deliver Touch Spells,"<p>Starting at 3rd level, an ashiftah can use her veil to deliver touch spells. After casting a touch spell, as a full-round action, she can tear a strip from her veil and whisper to it, designating a target. She then releases the scrap of fabric, which drifts on the wind to the target and delivers the spell as a ranged touch attack. The target must be within 20 feet of the witch. The veil mends itself after the spell is delivered.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Demon-Sworn""]]",Witch (Demon-Sworn),Demon-Sworn,<id-00019,1,Demonic Pact,"<p>A demon-sworn makes a pact with a demonic entity, forever binding her to the forces of the Abyss and corrupting her connection with her patron. At the indicated levels, she gains the spells below in place of her normal patron spells: 2nd-protection from good, 6th-unholy blight, 10th-dispel good, 14th-blasphemy, 18th-unholy aura. Casting spells with the evil descriptor from this replacement list has no effect on the demonsworn's alignment.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Dimensional Occultist""]]",Witch (Dimensional Occultist),Dimensional Occultist,<id-00008,2,Dimensional Augmentation,"<p>At 2nd level, a dimensional occultist can augment her spells by incorporating complex mathematical equations and formulae into the casting, typically by inscribing these equations with chalk or charcoal onto a solid surface (although scribing them on paper or into wet sand works fine as well). Augmenting a spell in this way adds both a somatic component (the actual scribing of the equations) and a material component (the writing stylus and ink, chalk, charcoal, or other medium) to the spell, and increases its casting time to a number of rounds equal to the spell's level (if the spell's casting time is already 1 minute or more, the casting time is not altered). As a result, using dimensional augmentation to cast a spell isn't a good option in the heat of combat. Augmenting a spell in this manner increases its effective caster level by +1. A dimensional occultist can augment her spells in this manner once per day at 2nd level, plus one additional time per day for every even-numbered witch level she gains. This ability replaces the witch's hex gained at 2nd level.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Dimensional Occultist""]]",Witch (Dimensional Occultist),Dimensional Occultist,<id-00013,12,Dimensional Waypoints,"<p>At 12th level, a dimensional occultist can create a dimensional waypoint by spending 2d4 minutes inscribing a number of equations on a solid surface (such as a wall, tree, stone floor, or structure) with a writing instrument. The exact configuration of these equations is unique to each witch. From that point on, when she uses dimensional travel to travel to that location, she does so without any chance of mishap. Teleport always sends the witch to this spot, and even plane shift, if used to travel to that site, is precisely accurate. Once a dimensional waypoint is set, it remains active for that witch despite the condition of the inscription or even that of the surface upon which it was inscribed-it is the act of inscribing the waypoint, not the waypoint itself, that matters. At 12th level, and then again every two witch levels thereafter, the dimensional occultist can maintain an additional waypoint. She can replace a waypoint she's already set by simply using that waypoint's unique equation at a new site. This ability replaces the witch's hex gained at 12th level.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Witch-Watcher""]]",Witch (Witch-Watcher),Witch-Watcher,<id-00019,1,Diminished Spellcasting,"<p>A witch-watcher gains one fewer spell of each level than normal. If this reduces the number to zero, she can cast spells of that level only if her Intelligence score is high enough to grant bonus spells of that level.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Putrefactor""]]",Witch (Putrefactor),Putrefactor,<id-00004,1,Disgorge Familiar,"<p>As a standard action, a putrefactor can cough up her familiar, allowing it to act as a separate entity. She can also devour it again as a standard action when the familiar is within reach. While within her, the familiar cannot be targeted for effects or take any action, but effects affecting it persist, and their duration continues until the next time she disgorges it.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Putrefactor""]]",Witch (Putrefactor),Putrefactor,<id-00010,6,Disgorge Swarm,"<p>At 6th level, while her familiar is inside her, the putrefactor can disgorge all the crawling creatures within her at once as a standard action, retaining only her familiar. When she does, she loses 2 hit points per class level and forms a spider swarm as per the spell vomit swarm. The swarm gains the Armor Class and saving throw bonuses of her familiar. The swarm deals her verminous blood damage instead of its normal damage; while the swarm lasts, the putrefactor loses access to her verminous blood ability. The witch can target creatures with her hexes as if she occupied both the swarm's space and her own. When the duration ends, the swarm tries its best to return to her and crawl back into her body, restoring hit points equal to its current hit points, up to her maximum hit points. If the swarm dies or cannot return to her once the spell's duration ends, the witch does not regain any of her spent hit points. Once she reabsorbs the swarm, she can't disgorge it again for 1 hour.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Wyrm Witch""]]",Witch (Wyrm Witch),Wyrm Witch,<id-00018,1,Draconic Patronage,"<p>A wyrmwitch must select one of the following patrons when he gains this archetype. Only witches with the wyrmwitch archetype can select these patrons</p><p>Chromatic: 2nd - cause fear, 4th - hold person, 6th - suggestion, 8th - aura of doomUM, 10th - dominate person, 12th - geas/quest, 14th - mass hold person, 16th - frightful aspectUC, 18th - overwhelming presence</p><p>Esoteric: 2nd - memory lapseAPG, 4th - psychic readingOA, 6th - nondetection, 8th - hypercognitionOA, 10th - mind probeOA, 12th - telepathy, 14th - insanity, 16th - screen, 18th - bilocationOA</p><p>Imperial: 2nd - endure elements, 4th - gust of wind, 6th - hyraulic torrentAPG, 8th - obsidian flowUC, 10th - fickle windsUM, 12th - move earth, 14th - reverse gravity, 16th - wall of laveAPG, 18th - world waveAPG</p><p>Metallic: 2nd - protection from evil, 4th - weapon of aweAPG, 6th - heroism, 8th - dispel evil, 10th - commune, 12th - greater herosim, 14th - limited wish, 16th - holy aura, 18th - miracle</p><p>Outer: 2nd - deja vuOA, 4th - darkness, 6th - blink, 8th - black tentacles, 10th - mindwipeOA, 12th - shadow walk, 14th - lunar veilUM, 16th - orb of the voidUM, 18th - weird</p><p>Primal: 2nd - burning hands, 4th - elemental touchAPG, 6th - elemental auraAPG, 8th - planar adaptationAPG, 10th - elemental body II, 12th - chain lightning, 14th - vortexAPG, 16th - polar ray, 18th - fiery body</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Dreamweaver""]]",Witch (Dreamweaver),Dreamweaver,<id-00012,10,Dream Possession,"<p>At 10th level, a dreamweaver can take control of any creature that is sleeping because of her slumber hex or a spell she cast. This effect functions as magic jar, using the witch's familiar acting as the soul receptacle. A Will save negates either effect (DC equal to that of the witch's hex). Whether or not the save is successful, a creature cannot be the target of this hex again for 1 day. This ability replaces the witch's hex gained at 10th level.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Dreamweaver""]]",Witch (Dreamweaver),Dreamweaver,<id-00008,2,Dream Spinner,"<p>At 2nd level, when a dreamweaver casts a mind-affecting spell on a target that is sleeping because of her slumber hex or a spell she cast, she adds +1 to the mind-affecting spell's DC. If the target succeeds at the saving throw against the spell, it does not wake up, nor does it have any recollection of having resisted a spell. If appropriate, the dreamweaver may incorporate elements of a mind-affecting spell (i.e., sow thought, suggestion, and so on) into the target's subconscious so it believes the spell's effects originated in its dreams (the details of how these elements fit into the dream is up to the GM). This ability replaces the witch's hex gained at 2nd level.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Dreamweaver""]]",Witch (Dreamweaver),Dreamweaver,<id-00010,6,Dream Thief,"<p>At 6th level, a dreamweaver can alter the sleeping mind of any creature that is sleeping because of her slumber hex or a spell she cast. She can reshape one of the target's memories as if using modify memory. Alternatively, she may insert herself into the dreaming memories of the target, prompting the target's mind to show her some specific information; the dreamer's subconscious may resist, or try to deceive her with out-of-context memories, similar to the way a corpse can resist when questioned with speak with dead. A Will save negates either effect (DC equal to that of the witch's hex). Whether or not the save is successful, a creature cannot be the target of this hex again for 1 day. This ability replaces the witch's hex gained at 6th level.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Medium""]]",Witch (Medium),Medium,<id-00019,2,Ectoplasmic Aptitude,"<p>At 2nd level, the medium can sling spells at ghosts and spirits as surely as at corporeal foes. She gains the Ectoplasmic SpellAPG metamagic feat as a bonus feat. In addition, as an immediate action a number of times per day equal to her Intelligence modifier, the medium can apply the Ectoplasmic SpellAPG feat to any spell she is casting without increasing its spell level. This ability replaces the witch's hex gained at 2nd level.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Rhetorician""]]",Witch (Rhetorician),Rhetorician,<id-00018,2,Eldritch Glibness,"<p>At 2nd level and every two witch levels thereafter, a rhetorician gains the following spells as spells known at the spell levels listed in parentheses. These spells are automatically added to the list of spells stored by her familiar. She treats these as being on the witch class spell list: 2nd-confusion, lesser (1st), 4th-detect thoughts (2nd), 6th-glibness (3rd), 8th-sculpt sound (4th), 10th-modify memory (5th), 12th-symbol of persuasion (6th), 14th-song of discord (7th), 16th-greater shout (8th), 18th- weird (9th). This ability replaces all the spells the witch gains from her patron.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Hedge Witch""]]",Witch (Hedge Witch),Hedge Witch,<id-00011,8,Empathic Healing,"<p>A hedge witch can minister to a diseased or poisoned target, redirecting the affliction into herself. For a poisoned target, the witch must tend to him as a standard action; he makes his next saving throw against the poison as normal, but the witch suffers the effects of the failed save instead of the poisoned creature. For a diseased target, the witch must tend to the sick person for an hour; he makes his next saving throw against the disease as normal, but the witch suffers the effects of the failed save instead of the diseased creature. The witch does not actually become poisoned or diseased (and is not contagious and does not need to be cured), but suffers the effects of the affliction as if she had been. The witch normally uses this ability to extend the life of someone near death, giving him time to recover. This ability has no effect if the witch is immune to disease or poison. This replaces the witch's hex gained at 8th level.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Beast-Bonded""]]",Witch (Beast-Bonded),Beast-Bonded,<id-00009,4,Enhanced Familiar,"<p>At 4th level, the beast-bonded witch's connection with her familiar strengthens. For the purposes of determining her familiar's powers and abilities, she treats her familiar as if she were one level higher than her actual witch level. This ability replaces the witch's 4th-level hex.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Vellemancer""]]",Witch (Vellemancer),Vellemancer,<id-00011,8,Expanded Wishgranter,"<p>At 8th level, the vellemancer adds the following spells to her familiar for free: bear's endurance, bull's strength, cat's grace, eagle's splendor, fox's cunning, and owl's wisdom. The vellemancer can cast these spells only as part of her wishgranter ability, but she can sacrifice any prepared spell of 2nd level or lower to spontaneously cast one of these spells.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Beast-Bonded""]]",Witch (Beast-Bonded),Beast-Bonded,<id-00011,8,Familiar Form,"<p>At 8th level, a beast-bonded witch may take the shape of her familiar (or a giant version of her familiar or a similar kind of animal) as if using beast shape II. For example, a witch with a rat familiar can turn into a Tiny rat, Small dire rat, or a larger rodent; one with a cat familiar can turn into a Tiny cat or a Large feline such as a tiger or lion; one with a monkey familiar can turn into a Tiny monkey or a Large gorilla, and so on. The witch can remain in animal form for a number of minutes per day equal to her level. This ability replaces the witch's 8th-level hex.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Bouda""]]",Witch (Bouda),Bouda,<id-00005,1,Fetish,"<p>A bouda keeps a small fetish: sometimes a carved idol, other times a necklace adorned with teeth or bones. A bouda's spells come from the will of evil spirits residing in the fetish, and its ability to hold spells functions in a manner identical to the way a witch's spells are granted by her familiar. The bouda must commune with her fetish each day to prepare her spells and can only prepare spells stored in the fetish.</p><p>At 3rd level, a bouda can use her fetish to deliver touch spells a number of times per day equal to 1/4 her witch level (minimum 1). When casting a touch spell, as a free action she can use this ability. When she does, she can deliver her spell as a ranged touch spell within a range of 30 feet. At 10th level, she can deliver these spells within a range of 60 feet. At 15th level and higher, she can deliver these spells within a range of 90 feet.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Scarred Witch Doctor""]]",Witch (Scarred Witch Doctor),Scarred Witch Doctor,<id-00005,1,Fetish Mask,"<p>At 1st level, a scarred witch doctor forms a bond with a wooden mask. As she gains power, her connection to this mask causes it to grow ever more hideous and grotesque as it absorbs the weight of the self-induced pain that underlies her magic. Her spells derive from the insights her patron grants her while she's enduring the cuts, burns, and other sorts of mutilations she inflicts upon herself. Her fetish mask acts in all ways like a witch's familiar for the purpose of preparing and gaining spells. Rather than communing with a familiar to prepare spells each day, a scarred witch doctor hangs her mask on a wall, tree branch, or something similar and contemplates the agony it represents.</p><p>When wearing her fetish mask, a scarred witch doctor gains a +2 circumstance bonus on Heal and Intimidate checks and gains a +2 bonus on saving throws against effects that specifically cause pain or have the pain descriptor. If the mask is destroyed, the witch doctor can create another fetish mask (which almost immediately adopts the shocking appearance of the original) for the same price and time it takes a witch to replace a dead familiar.</p><p>At 5th level, the scarred witch doctor gains the ability to add magical abilities to her mask as if she had the Craft Wondrous Item feat.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Seducer""]]",Witch (Seducer),Seducer,<id-00019,1,Fey Charm,"<p>A seducer gains the charm hex at 1st level. The save DC of this hex is increased by 1. If the target is (or could be) sexually attracted to the seducer, the save DC is instead increased by 2. If she and the target have had willing sexual relations in the past 24 hours, the save DC is instead increased by 3.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Scarred Witch Doctor""]]",Witch (Scarred Witch Doctor),Scarred Witch Doctor,<id-00018,1,Fierce Intelligence,"<p>A scarred witch doctor treats her Intelligence score as 2 points higher when determining the highest level of spells she can cast, the number of spells she can cast per day, her spell save DCs, her number of spells known at 1st level, and any effects of her hexes determined by her Intelligence.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Ashiftah""]]",Witch (Ashiftah),Ashiftah,<id-00010,6,Fog of War,"<p>At 6th level, as a standard action, an ashiftah can blanket a 20-foot-radius area of the battlefield in a clammy mist that functions as per barrow hazeACG, allowing her to treat any area within the mist as within 30 feet for purposes of her hexes, as long as some part of that area is within 30 feet of her.</p>",systems/pf1/icons/skills/blood_10.jpg
,Witch,"[[""Witch""],[""Seducer""]]",Witch (Seducer),Seducer,<id-00011,8,Garden of Delight,"<p>At 8th level, the seducer can create a magical bower once per day. This functions as tiny hut with a caster level equal to the seducer's witch level, but the interior is a lush garden. Those who rest for 8 hours within the garden heal at twice the usual rate. In addition, any creature engaging in willing sexual relations with the seducer in this garden gains a +2 morale bonus on saving throws for the next 24 hours. This bonus does not apply on saving throws against the seducer's spells or abilities.</p>",systems/pf1/icons/skills/blood_10.jpg
