<<<<<<< HEAD
id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
,Medium,"[[""Medium""],[""Medium of the Master""]]",Medium (Medium of the Master),Medium of the Master,<id-00027,1,Dedicated Surge,"<p>A medium of the master can use her spirit surge ability twice per day without incurring any influence (this stacks with any additional uses she gains from accepting a taboo, starting at 2nd level). In addition, when she uses spirit surge, the die she rolls is one step larger (1d8 at 1st level, 1d10 at 10th level, and 2d6 at 20th level).</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Storyteller""]]",Medium (Storyteller),Storyteller,<id-00016,1,Diminished Spirits,"<p>A storyteller does not receive his spirit's seance boon. He can't choose to channel a weaker spirit to reduce his influence from spirit surge. Because of his obsession with legends, he begins with 2 points of influence after a seance rather than 1.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Storm Dreamer""]]",Medium (Storm Dreamer),Storm Dreamer,<id-00017,5,Dream Storm,"<p>At 5th level, a storm dreamer's thoughts can cause magical weather effects to manifest. While in a storm trance, she can cast call lightning, sleet storm, and wind wall as spell-like abilities (CL = her character level). Each time she casts one of these spell-like abilities, she reduces the number of remaining minutes for her storm trance by 1 minute; she can't use these spell-like abilities if she has less than 1 minute remaining for the day to use her storm trance.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Reanimated Medium""]]",Medium (Reanimated Medium),Reanimated Medium,<id-00016,3,Ease Passage,"<p>At 3rd level, as long as a reanimated medium's body is intact, it's easy for him to return to it. He takes only 1 negative level instead of 2 from raise dead. This ability replaces haunt channeler.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Spirit Eater""]]",Medium (Spirit Eater),Spirit Eater,<id-00016,3,Ectoplasmic Strikes,"<p>At 3rd level, a spirit eater medium treats his attacks as if they had the ghost touch weapon property.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Voice of the Void""]]",Medium (Voice of the Void),Voice of the Void,<id-00026,1,Emissary,"<p>A voice of the void channels entities called emissaries, which emulate the six legends but possess a different kind of inscrutable, alien power. They originate in a place that no mortal mind can comprehend, and their power merely passes through the astral realm to reach the medium. For each point of influence an emissary gains over a medium, the medium takes a -1 penalty on Will saves, Wisdom checks, and Wisdombased skill checks, in addition to the other penalties imposed by the emissary's influence. If an emissary gains enough influence to take control of him, when the medium awakens, in addition to performing the bidding of the alien entity, he retains faint memories of horrible things in dark places and takes 2d4 points of Wisdom damage.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Fiend Keeper""]]",Medium (Fiend Keeper),Fiend Keeper,<id-00026,1,Evil Spirit,"<p>A fiend keeper serves as the vessel for a powerful evil spirit that fights and bargains for dominance. The legends a fiend keeper channels are all aspects of this evil presence. Willingly performing an evil act automatically grants the evil spirit 1 point of influence over him. Protection from evil temporarily suppresses all the spirit's benefits while the fiend keeper is under the spell's effects. When the spirit gains at least 3 points of influence over the fiend keeper, in addition to the penalties associated with each legend, he gains an evil aura as per a cleric of his level and treats his alignment as evil for the purposes of resisting or being vulnerable to spells and abilities (such as unholy blight or a paladin's smite evil class ability).</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Storm Dreamer""]]",Medium (Storm Dreamer),Storm Dreamer,<id-00011,1,Gozreh's Domain,"<p>All storm dreamers are deeply religious and select one of the domains granted by Gozreh: Air, Animal, Plant, Water, or Weather. The storm dreamer gains the 1st-level granted power from her chosen domain, but never gains the second power at higher level. When determining the effect of the granted power, the storm dreamer's effective cleric level is equal to her storm dreamer level. The 1st- through 6th-level bonus spells from this domain are added to her spell list. Despite her faith, these spells are cast normally, as psychic spells, by the medium.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Rivethun Spirit Channeler""]]",Medium (Rivethun Spirit Channeler),Rivethun Spirit Channeler,<id-00016,7,Haunt Channeler,"<p>At 3rd level, a medium can use his familiarity with spirits to assist him when dealing with haunts. He can always act on the surprise round against a haunt, and his touch funnels a portion of the haunt into himself, dealing 1d6 points of damage to the haunt per 2 medium levels he possesses as if via positive energy and allowing the medium to ask the haunt a single question. The haunt can answer the question however it chooses. Additionally, the medium can forgo his saving throw against a haunt's effects to funnel the haunt entirely into himself. If he does so, the medium suffers the haunt's full effect, but the haunt doesn't affect anyone else (even if it normally would). The haunt then gains control of the medium's body for 24 hours. Once per minute, the medium can attempt to end this possession early by succeeding at a Will save (DC = 20 + 1/2 the medium's class level).</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Vessel of the Failed""]]",Medium (Vessel of the Failed),Vessel of the Failed,<id-00028,2,Heroic Exceptions,"<p>Each time a vessel of the failed breaks a taboo he has accepted, he can allow his spirit to gain 1 additional point of influence over him. When he does so, the penalty he takes on attack rolls, damage rolls, ability checks, skill checks, and saving throws changes from -2 to -1. This influence is in addition to the influence the spirit normally gains for breaking the taboo in the first place. If the vessel continues violating the taboo while taking a reduced penalty, the duration of the reduced penalty extends, but the spirit doesn't gain additional influence over the vessel.</p><p>This alters taboo.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Nexian Channeler""]]",Medium (Nexian Channeler),Nexian Channeler,<id-00016,3,Impossible Eye,"<p>Starting at 3rd level, a Nexian channeler gains additional powers from his third eye. At 3rd level, while his third eye is open, his caster level for divination spells increases by 1 and he gains darkvision with a range of 60 feet. At 5th level, while his third eye is open, he gains constant detect magic. At 7th level, while his third eye is open, he gains constant arcane sight instead of detect magic. At 9th level, while his third eye is open, his bonus on Perception checks against invisible creatures improves to see invisibility. At 13th level, he can concentrate for 1 minute to send his third eye from his body, as per arcane eye (this duration counts against the daily duration for which he can open his third eye, and if the arcane eye is destroyed, he loses all remaining minutes of his third eye ability for that day). At 14th level, as a standard action while his third eye is open, he can spend 1 minute of the duration he can open his third eye to use analyze dweomer on a single target. At 15th level, while his third eye is open, he gains true seeing. At 18th level, while his third eye is open, his arcane sight improves to greater arcane sight. This ability replaces haunt channeler, location channel, connection channel, propitiation, ask the spirits, astral journey, trance of three, and spacious soul.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Kami Medium""]]",Medium (Kami Medium),Kami Medium,<id-00026,1,Kami Channeler,"<p>A kami medium channels the kami at locations different from where a normal medium channels his spirits. The kami medium channels the dosojin (which acts as the trickster) at crossroads and other major roadway milestones; the fukujin (which acts as the marshal) at ornamental shrubs and bonsai trees; the kaminari (which acts as the champion) in the midst of storms; the suijin (which acts as the hierophant) at pure lakes, ponds, springs, and wells; and the zuishin (which acts as the guardian) at significant gates, doorways, and torii. The kami medium does not have access to the archmage legend. This ability alters spirit.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Medium of the Master""]]",Medium (Medium of the Master),Medium of the Master,<id-00022,15,Ki Contact,"<p>At 15th level, as a swift action, a medium of the master can allow her spirit to gain 1 point of influence over her in order to gain a ki power and a number of ki points equal to her Charisma modifier (minimum 1) until the spirit leaves her body. She uses her medium levels as monk levels for the purposes of meeting the ki power's prerequisites and any level-dependent benefits of the power. Multiple uses of this ability stack, allowing her to select one power to serve as a prerequisite for another.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Storyteller""]]",Medium (Storyteller),Storyteller,<id-00005,1,Knowledge of Tales,<p>A storyteller gains a +1 bonus on all Knowledge skill checks with Knowledge skills in which he's trained. This bonus increases by 1 for every 4 medium levels that he possesses.</p>,systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Storyteller""]]",Medium (Storyteller),Storyteller,<id-00018,7,Learn the Story,"<p>At 7th level, a storyteller becomes a master at learning a place's tales. He can perform for a full minute, spending 10 rounds of storyteller's performance, to gain the effects of retrocognition. At 10th level, he can spend 1d4 x 10 minutes and 10 rounds of storyteller's performance to gain the effects of legend lore. The subject must be at hand for the legend lore to function. At 19th level, the storyteller can spend a standard action and 1 round of storyteller's performance to gain the effects of vision on any subject. This ability replaces connection channel and spirit mastery.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Nexian Channeler""]]",Medium (Nexian Channeler),Nexian Channeler,<id-00026,1,Legend of Nex,<p>A Nexian channeler gains access to the Nex legendary spirit instead of an archmage spirit. This ability alters the spirit ability.</p>,systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Reanimated Medium""]]",Medium (Reanimated Medium),Reanimated Medium,<id-00017,5,Lingering Spirit,"<p>At 5th level, a reanimated medium's spirit lingers for up to 1 round after death before departing if the medium spends 1 point of influence. If the reanimated medium died of hit point damage, healing works on his body during the intervening round and can bring him back to life. Once the spirit departs, the breath of life spell continues to work for 1 additional round, even though the reanimated medium has been dead for more than 1 round. This ability replaces location channel.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Reanimated Medium""]]",Medium (Reanimated Medium),Reanimated Medium,<id-00025,20,Living Legend,"<p>At 20th level, the reanimated medium reaches the legendary potential from which he borrowed so long ago and becomes a living embodiment of his legend. Any ally in the reanimated medium's presence can perform a seance to channel the reanimated medium (the seance takes 1 hour and is subject to the other rules for a medium's seance). Each ally can do this only once per day. At the end of the seance, the reanimated medium can choose to reduce his influence by 1 point. If the reanimated medium does so, some of his spirit seeps into that ally, which can then spend that 1 point of influence to use any of the reanimated medium's abilities that decrease influence. This ability replaces astral beacon.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Storyteller""]]",Medium (Storyteller),Storyteller,<id-00025,20,Living Story,"<p>At 20th level, a storyteller gains the ability to sweep others away into a story of his own making. He must perform for 1 full round, telling a tale to set the snare for his living story and spending 1 round of his storyteller's performance. At the end of that round, he can affect up to 30 Hit Dice of listeners within range with microcosm. Unlike with a normal microcosm, this is also a sonic and language-dependent ability, and a creature with 16 or more Hit Dice that succeeds at its save is immune to the storyteller's living story ability for 24 hours.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Nexian Channeler""]]",Medium (Nexian Channeler),Nexian Channeler,<id-00025,20,Living Third Eye,"<p>At 20th level, a Nexian channeler is as one with his third eye. It is open at all times, he can use analyze dweomer and the read aura occult skill unlock at will, and the destruction of his arcane eye does not adversely affect him. This ability replaces astral beacon.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Medium of the Master""]]",Medium (Medium of the Master),Medium of the Master,<id-00029,1,Master's Power,"<p>When a medium of the master channels a champion spirit, she treats her unarmed strike damage as that of a monk of her level. For the purpose of determining damage, these levels stack with levels from any other class that grants increased damage to unarmed strikes.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Medium of the Master""]]",Medium (Medium of the Master),Medium of the Master,<id-00030,6,Master's Strike,"<p>At 6th level, when a medium of the master gains the intermediate power granted by her champion spirit, she also learns one type of style strike. Whenever she gains an additional attack from sudden attack, she can designate one of the blows as a style strike as long as she makes it with an unarmed strike. She can select a different style strike each time she channels a champion spirit.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Medium of the Master""]]",Medium (Medium of the Master),Medium of the Master,<id-00031,17,Master's Style,"<p>At 17th level, when a medium of the master channels a champion spirit, she gains a bonus style feat and the two feats in that style's feat path. She does not have to meet the prerequisites for these feats.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Rivethun Spirit Channeler""]]",Medium (Rivethun Spirit Channeler),Rivethun Spirit Channeler,<id-00026,1,Mind and Soul,"<p>A rivethun spirit channeler chooses whether she uses her Wisdom or Charisma score to determine the effects of her medium class abilities (including this archetype's abilities). This includes (but is not limited to) the minimum ability score needed to learn or cast a medium spell, the save DC of her medium spells, the number of bonus spells (if any) she receives for having a high ability score, the number of times per day she can use her medium abilities, and the effects of her spirit's abilities. This choice is made at 1st level, and once made, it can't be changed.</p><p>A rivethun spirit channeler knows one fewer spell of each spell level that she can cast than is indicated on Table 1-3: Medium Spells Known (Pathfinder RPG Occult Adventures 33).</p><p>This alters the medium's spellcasting.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Kami Medium""]]",Medium (Kami Medium),Kami Medium,<id-00027,1,Natural Taboo,"<p>A kami medium gains the taboo ability at 1st level. Regardless of which kami he channels, each day he must accept the hierophant taboo to strongly revere nature and avoid metal armor. The kami medium gains two free uses of spirit surge from accepting this taboo, as normal. This ability alters taboo.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Reanimated Medium""]]",Medium (Reanimated Medium),Reanimated Medium,<id-00015,2,Nothing Is Taboo,<p>A reanimated medium doesn't gain the taboo class feature.</p>,systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Spirit Dancer""]]",Medium (Spirit Dancer),Spirit Dancer,<id-00015,2,Nothing Is Taboo,<p>A spirit dancer doesn't gain the taboo class feature.</p>,systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Relic Channeler""]]",Medium (Relic Channeler),Relic Channeler,<id-00016,3,Object Reading,"<p>At 3rd level, a relic channeler gains the occultist's object reading ability, substituting her medium level for her occultist level for this ability. This ability replaces haunt channeler.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Kami Medium""]]",Medium (Kami Medium),Kami Medium,<id-00028,1,Ofuda,"<p>A kami medium uses ofudas-psychically charged prayer scrolls-to focus his spells. Each of his spells gains an ofuda as an additional inexpensive material component, and the ofuda replaces the divine focus for spells the kami medium gains via the divine surge spirit power. Unless the spell involves a touch attack or ranged touch attack, the kami medium doesn't need to attempt an attack roll to place an ofuda on an unwilling target; the ofuda simply appears on affected targets. For instantaneous spells, the ofuda is consumed during the casting, but for spells with any other duration, the ofuda remains on the target or targets throughout the duration and then disintegrates when the duration expires.</p><p>A kami medium's spells can't be dispelled by dispel magic or greater dispel magic, but removing or destroying the ofuda ends the duration immediately. An ofuda must be displayed prominently and can't be hidden (though a creature bearing an ofuda can hide normally). A successful steal or grapple combat maneuver check to remove an item is sufficient to remove an ofuda from an unwilling target, and a standard action automatically removes it from a willing target. An ofuda counts as an object made of paper with 5 hit points per medium level. The target of the spell can't see, harm, or remove the ofuda attached to her, though her allies can do so. If the spell is harmless, the target can see her ofuda.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Outer Channeler""]]",Medium (Outer Channeler),Outer Channeler,<id-00026,1,Outsider Invocation,"<p>At 1st level, an outer channeler chooses one outsider subtype from among those listed in the Outsider Spirits section on pages 13-15. His alignment must be within one step of the outsider's alignment in order to choose it, and once chosen it cannot be changed. Instead of channeling spirits, an outer channeler invokes outsiders of his chosen subtype during his seance.</p><p>Each subtype lists six outsiders that, when invoked, provide the outer channeler with the same benefits as the outsider's associated spirit. For example, an outer channeler with angel as his chosen subtype can invoke the astral deva, balisse, empyrean, movanic deva, planetar, and solar outsiders, which function like the trickster, hierophant, archmage, champion, marshal, and guardian spirits, respectively.</p><p>An outer channeler doesn't gain the intermediate power normally granted by his invoked outsider's associated spirit. Instead, he gains the intermediate power noted in his invoked outsider's subtype, regardless of which spirit that invoked outsider is associated with. Furthermore, the outer channeler gains a gift at 13th level, as noted in his invoked outsider subtype.</p><p>An invoked outsider acts as a spirit for all other effects, including the trance of three and astral beacon class features.</p><p>This ability alters spirit and spirit power (intermediate).</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Relic Channeler""]]",Medium (Relic Channeler),Relic Channeler,<id-00027,1,Powerful Bond,"<p>Because of habitually channeling the same spirits and possessing physical links to the spirits' former lives and legends, a relic channeler possesses a strong bond with her spirits. She receives the benefit of the Alertness feat whenever she is suffering a spirit's influence penalty. She chooses two spells of each level with the archmage arcana and divine surge spirit powers instead of one, two exotic weapon proficiencies with champion's prowess instead of one, three combat feats with legendary champion instead of two, and three skills with trickster's edge instead of two. This ability alters spirit.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Vessel of the Failed""]]",Medium (Vessel of the Failed),Vessel of the Failed,<id-00027,1,Reckless Surge,"<p>A vessel of the failed can attempt to tap into his spirit's bravado-though harnessing such moxie is never guaranteed. If the vessel allows his spirit to gain 2 additional points of influence over him after failing a d20 roll that was modified by his spirit bonus, there is a 75% chance (1-75 on a d%) that he can add 3d6 to the check's result without taking an action. (At 10th level, these dice increase to 3d8, and at 20th level, they increase to 3d10.) However, there is a 25% chance (76-100 on a d%) that the vessel instead gains no bonus from this ability. The vessel of the failed must allow his spirit to gain the 2 points of influence over him before determining whether he receives any bonus.</p><p>The vessel of the failed can use the spirit surge ability as normal. However, using reckless surge in the way described above always requires the vessel to allow his spirit to gain 2 additional points of influence over him, regardless of abilities that allow him to otherwise use spirit surge without incurring influence (such as taboo or spirit mastery).</p><p>This alters spirit surge.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Relic Channeler""]]",Medium (Relic Channeler),Relic Channeler,<id-00026,1,Relics,"<p>A relic channeler begins with one relic for each of the six spirit legends. Each relic corresponds to a specific spirit, and could be any type of psychically resonant item-from a runestone with a symbol related to that spirit to a bone remnant from a legendary hero. Once a relic channeler selects a choice for taboos and spirit powers (such as archmage arcana and legendary champion), those choices remain in effect every time she channels that legend; unlike normal mediums, she can't select a different option each time. A relic channeler can't choose to channel a weaker spirit to reduce her influence from spirit surge. She doesn't need to find an appropriate location to channel her spirits, since she can simply use her relics. If she loses one of her relics, she is incapable of channeling that legend until she recovers the relic. If the relic is destroyed, the relic channeler can use her strong bond with the spirit of that relic to forge a new relic for that spirit from her own essence. The process takes 1 week of intense seances and 500 gp per medium level she possesses. This ability alters spirit.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Outer Channeler""]]",Medium (Outer Channeler),Outer Channeler,<id-00016,3,Servitor,"<p>At 3rd level, an outer channeler can summon the spirit of an outsider of his chosen subtype and house it within the body of an ordinary animal. Initially, the outsider takes the form of this animal and acts in all ways as an ordinary familiar of that type. At 7th level, the animal transforms into an outsider, taking the form of an improved familiar with the outer channeler's chosen outsider subtype (such as a cassisian for an angel-invoking medium). The outer channeler doesn't need to meet the prerequisites to gain this improved familiar, and the improved familiar gains the ability to change shape between its outsider form and its animal form at will (as per beast shape II).</p><p>This ability replaces a medium's haunt channeler and connection channel.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Medium of the Master""]]",Medium (Medium of the Master),Medium of the Master,<id-00014,2,Shared Prowess,"<p>At 2nd level, a medium of the master's spirit endows her with greater martial expertise. She gains a dodge bonus to AC equal to her spirit bonus as long as she is wearing light or no armor.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Outer Channeler""]]",Medium (Outer Channeler),Outer Channeler,<id-00014,2,Shared Seance,"<p>At 2nd level, a medium can share his channeled spirit's aid with his allies. All allies who participate in the medium's seance gain the channeled spirit's seance boon for 24 hours.</p><p>An outer channeler's ally cannot gain the seance boon from an outer channeler's outsider spirit if that ally's alignment is more than one step away from the outsider's alignment.</p>",systems/pf1/icons/skills/blue_35.jpg
,Medium,"[[""Medium""],[""Kami Medium""]]",Medium (Kami Medium),Kami Medium,<id-00016,3,Shikigami,"<p>At 3rd level, a kami medium learns to fold an origami animal to serve as a temporary ward for a minor shikigami. Initially, the merged minor shikigami can't leave the paper body and acts in all ways as an ordinary animal familiar of the origami animal's type, although it still appears to be made of paper. At 5th level, it gains the abilities of a shikigami improved familiar (Bestiary 3 163), even if the kami medium doesn't meet the prerequisites for having a shikigami as a familiar. The shikigami treats the kami medium as its ward. Additionally, it gains the ability to use change shape to change between its full shikigami form and its origami form at will (as beast shape II).</p>",systems/pf1/icons/skills/blue_35.jpg
