id,Class,Tags,Combined,Archetype,Base Feature,Level,Class Ability,Description,Img
,Investigator,"[[""Investigator""],[""Majordomo""]]",Investigator (Majordomo),Majordomo,<id-00002,1,Delegate,"<p>In order to perform all the necessary tasks of her household, a majordomo quickly learns how to delegate. At 1st level and every 3 investigator levels thereafter, a majordomo gains a bonus teamwork feat. As a standard action, she can grant all allies within 30 feet who can see or hear her one of these teamwork feats (even if they don't meet the prerequisites) for a number of rounds equal to 3 + her investigator level. She can use this ability once per day at 1st level, plus an additional time at 4th level and every 3 levels thereafter.</p><p>At 4th level, a majordomo can use her delegate ability and designate a single noncombat task that could make use of the teamwork feat (for instance, designating the Cooperative CraftingAPG feat and a session of crafting). As long as the allies pursue the task uninterrupted, instead of experiencing the benefits for a number of rounds equal to 3 + the majordomo's investigator level, her allies retain the benefits until the task is complete, to a maximum of 8 hours. Additionally, the majordomo can use her delegate ability as a move action instead of a standard action.</p><p>At 7th level, a majordomo can use her delegate ability to grant two teamwork feats to her allies, instead of one feat. At 10th level, she can also use her delegate ability as a swift action. At 13th level, she can grant up to three teamwork feats to her allies when she uses delegate.</p><p>At 16th level, she can spend 1 minute and use her delegate ability to grant a single teamwork feat to all of her allies until the next time she recovers uses of her delegate ability. As usual for multiple uses of the same ability, if she later uses delegate to grant three teamwork feats, the two uses don't stack to grant four bonus teamwork feats, but the longer-duration teamwork feat returns after the three shorter-duration feats expire.</p><p>This ability replaces the alchemy and swift alchemy abilities. Additionally, a majordomo can't take the alchemist discovery investigator talent or any discovery that affects or involves alchemy.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Gravedigger""]]",Investigator (Gravedigger),Gravedigger,<id-00006,2,Deny Death,"<p>At 2nd level, a gravedigger gains a +2 bonus on all saving throws against death effects and energy drain. This increases to +4 at 5th level, to +6 at 8th level, and to +8 at 11th level.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Guardian of Immortality""]]",Investigator (Guardian of Immortality),Guardian of Immortality,<id-00006,2,Desert Survivor,"<p>At 2nd level, a guardian of immortality is trained by the druids of Duwwor to survive the hazards of the desert. He gains Endurance as a bonus feat and does not treat sand as difficult terrain. At 5th level, he gains resist fire 10. At 8th level, he can see twice as far in sandstorms, clouds, and fog, and whenever he gains an advantage in a desert tile during a pursuit (Ultimate Intrigue 142), he gains an additional advantage.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Forensic Physician""]]",Investigator (Forensic Physician),Forensic Physician,<id-00018,3,Disease Lore,"<p>At 3rd level, a forensic physician can use Heal to identify a disease after only 1 minute of examining the symptoms (DC = the disease's saving throw DC), and he can spend 1 minute and attempt a Heal check at the same DC to disinfect an infected object or corpse. At 3rd level, he receives a +2 bonus on saving throws against diseases. This bonus increases by 2 at 6th level and every 3 investigator levels thereafter.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Profiler""]]",Investigator (Profiler),Profiler,<id-00006,2,Divination Analysis,"<p>At 2nd level, a profiler has analyzed the workings of the mind. His caster level to determine the duration of his divination extracts increases by 1, and he gains a +1 bonus on saving throws against divinations. The increases to caster level and bonus on saving throws increase by 1 at 5th level and by another 1 at 8th level. At 11th level, a profiler can expend one use of inspiration to add 1d6 to the result of a concentration check when using a divination extract or investigator spell-like ability.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Jinyiwei""]]",Investigator (Jinyiwei),Jinyiwei,<id-00038,1,Divine Inspiration,"<p>A jinyiwei follows a mandate from Heaven to combat corruption in the mortal world. A jinyiwei adds her Wisdom modifier to her inspiration pool, rather than her Intelligence modifier. Additionally, rather than dabbling in the arcane arts of alchemy, a jinyiwei is empowered by the forces of celestial bureaucracy. She casts spells as an inquisitor of the same level.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Hallucinist""]]",Investigator (Hallucinist),Hallucinist,<id-00007,11,Drug Immunity,"<p>At 2nd level, a hallucinist gains a +2 bonus on all saving throws against drug addiction. This bonus increases to +4 at 5th level, and to +6 at 8th level. At 11th level, a hallucinist becomes completely immune to drug addiction, but he can choose to lower this immunity for any particular drug. If he becomes addicted to a drug, he must fully recover from the addiction before he can resume his immunity to addiction to that drug.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Hallucinist""]]",Investigator (Hallucinist),Hallucinist,<id-00005,2,Drug Lore,"<p>At 2nd level, a hallucinist has a deep understanding and appreciation of drugs. If the hallucinist spends 1 minute physically examining a drug, he can attempt a Knowledge (nature) check to identify any natural drug or a Knowledge (arcana) check to identify any magical drug (DC = the drug's addiction saving throw DC). Once he identifies a drug, he can spend 1 minute and attempt a Craft (alchemy) check (DC = the drug's addiction saving throw DC) to neutralize 1 dose of the drug. Success renders the dose harmless. The hallucinist has no chance of accidentally drugging herself when examining or attempting to neutralize a drug.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Hallucinist""]]",Investigator (Hallucinist),Hallucinist,<id-00006,2,Drug Resistance,"<p>At 2nd level, a hallucinist gains a +2 bonus on all saving throws against drug addiction. This bonus increases to +4 at 5th level, and to +6 at 8th level. At 11th level, a hallucinist becomes completely immune to drug addiction, but he can choose to lower this immunity for any particular drug. If he becomes addicted to a drug, he must fully recover from the addiction before he can resume his immunity to addiction to that drug.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Ruthless Agent""]]",Investigator (Ruthless Agent),Ruthless Agent,<id-00004,1,Enhanced Intimidation,"<p>A ruthless agent adds half her investigator level (minimum +1) as a bonus on Intimidate checks. When the ruthless agent uses Intimidate to influence an opponent's attitude, the duration of the attitude shift is 1d6x10 minutes per investigator level (rather than the normal 1d6x10 minutes).</p><p>Additionally, the ruthless agent is an expert in blending coercion and fear. The first time the ruthless agent attempts to use Intimidate to influence an opponent's attitude and fails, she can retry it against that same opponent with no increase to the DC. Subsequent attempts to influence the same opponent are subject to increased DCs as normal.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Cipher""]]",Investigator (Cipher),Cipher,<id-00018,3,Evasive (Evasion),"<p>At 3rd level, a cipher can avoid unusual attacks. He gains the evasion ability, and at 11th level, he gains the improved evasion ability.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Cipher""]]",Investigator (Cipher),Cipher,<id-00014,11,Evasive (Improved Evasion),"<p>At 3rd level, a cipher can avoid unusual attacks. He gains the evasion ability, and at 11th level, he gains the improved evasion ability.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Skeptic""]]",Investigator (Skeptic),Skeptic,<id-00016,7,Exorcising Touch,"<p>At 7th level, a skeptic can damage a creature currently possessing another without lethally harming the possessed creature. To make an exorcising strike, the skeptic must make a touch attack against the possessed creature. On a hit, she damages the possessing creature or entity, dealing an amount of lethal damage equal to her studied strike bonus damage. The possessed creature takes this amount of damage as nonlethal damage at the same time.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Reckless Epicurean""]]",Investigator (Reckless Epicurean),Reckless Epicurean,<id-00017,5,Experimental Potable,"<p>At 5th level, once per day, a reckless epicurean can prepare one experimental potable using a formula that she does not know from the alchemist formulae list into an extract slot of the appropriate level. These experimental potables often have side effects. When a creature consumes one of these potables, the investigator must succeed at a Spellcraft check (DC = 15 + the formula's level). On a failure, she must roll on the Wild Magic Surge table (Pathfinder RPG Pathfinder Unchained 147) to determine the extra effects. If the wild magic surge effect isn't possible due to the nature of the spell or effect, roll instead on the Universal Surge Effects table (Pathfinder Unchained 148). Results concerning the caster affect the drinker of the experimental potable instead.</p><p>At 8th level, and every 3 levels thereafter, the reckless epicurean can prepare one additional experimental potable per day.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Tekritanin Arbiter""]]",Investigator (Tekritanin Arbiter),Tekritanin Arbiter,<id-00005,2,Expert Mediator,"<p>A Tekritanin arbiter learns to forge lasting harmony between enemies. At 2nd level, whenever the arbiter uses the Diplomacy skill to improve the starting attitude of a creature, that attitude shift lasts for 24 hours instead of 1d4 hours, barring any circumstance or event that causes it to be decreased. If the arbiter spends 1 minute continuously interacting with a creature, he can attempt a Sense Motive check (DC = 10 + the creature's Bluff skill bonus) to identify the creature's starting attitude (per the Diplomacy skill) in regard to all other creatures present (including himself ). With this understanding, the arbiter can use the Diplomacy skill to improve a target's attitude toward any other creature present. This functions as if using the Diplomacy skill to improve the target's attitude toward the arbiter, but instead uses the Diplomacy DC determined by the target's starting attitude toward the creature of the arbiter's choosing.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Profiler""]]",Investigator (Profiler),Profiler,<id-00004,1,Expert Profiler,"<p>A profiler gains a bonus equal to 1/2 his class level (minimum +1) on Sense Motive checks. At 2nd level, he can use inspiration on any Sense Motive check without expending a use of inspiration, provided he is trained in the skill.</p><p>At 3rd level, he can attempt to predict a creature's movements using his knowledge of the creature's psychology. He can use this ability only on a creature familiar to him (for example, a serial killer whose crimes the profiler has studied will suffice, even if the profiler hasn't yet identified the serial killer's true identity). To do so, he starts from a place where he knows that the creature has been and why (most often the scene of a crime) and attempts a Sense Motive check against a DC equal to 40 or to 20 + the creature's Bluff modifier, whichever is higher, which the GM rolls in secret. On a failure, the profiler's guess about the creatures movements is inaccurate. On a success, the profiler is able to track the creature's general movements as if using Survival to track (though the usual modifiers on Survival checks to track don't apply, and this ability allows her to track a creature using pass without trace or otherwise leaving no trail). After at most 1 hour (or sooner if there are many possible options for the creature to take, at the GM's discretion), if the profiler has not yet found further evidence of the creature's passing (such as footprints, fingerprints, or any other indication that the creature came this way), he loses track of the creature's movements; if he does, he can try to guess where the creature went next by attempting another check.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Portal Seeker""]]",Investigator (Portal Seeker),Portal Seeker,<id-00007,11,Extended Portals,"<p>At 11th level, a portal seeker can spend 2 Portal Points to create two portals as a standard action, one in an adjacent square and one within 5 feet per investigator level she has in a visible location. These portals persist until the end of her next turn, and creatures of any size can step move through either, using 5 feet of movement to exit from the other portal. At the end of her next turn, she can spend an additional 2 Portal Points as a free action to extend the portals' duration by 1 round.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Cult Hunter""]]",Investigator (Cult Hunter),Cult Hunter,<id-00013,13,Extraplanar Expulsion,"<p>At 13th level, a cult hunter can grant himself the ability to use dispel chaos, dispel evil, dispel good, or dispel law as a spell-like ability (using his investigator level as his caster level and his Intelligence to determine the DCs) by sacrificing an unused 5th- or 6th-level extract for the day. He is able to use this ability as many times as he likes, but only so long as he continues to have unused 5thor 6th-level extract slots to expend.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Bonded Investigator""]]",Investigator (Bonded Investigator),Bonded Investigator,<id-00005,2,Familiar,"<p>At 2nd level, a bonded investigator gains a familiar to aid him. This familiar functions as the wizard arcane bond class feature, using the bonded investigator's class level to determine the familiar's special abilities. The bonded investigator's extracts are considered spells for the purposes of familiar abilities like share spell and deliver touch spells.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Skeptic""]]",Investigator (Skeptic),Skeptic,<id-00007,11,Fear Immunity,"<p>Regardless of the actual situation at hand, a skeptic naturally suspects that trickery or hoaxing is at hand. This mindset helps to set the skeptic at ease even when confronted by the most terrifying of situations, be the source of that fear mundane or legitimately supernatural. At 2nd level, a skeptic gains a +1 insight bonus on saving throws against spells and spell-like abilities used to falsely create the impression of a supernatural presence, as well as a +1 insight bonus on saving throws caused by the effects of actual haunts or incorporeal undead. This bonus increases to +2 at 5th level, and to +3 at 8th level. At 11th level, a skeptic is immune to fear effects.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Malice Binder""]]",Investigator (Malice Binder),Malice Binder,<id-00002,1,Fettering,"<p>A malice binder forgoes alchemy for the study of sympathetic magic that allows him to hinder foes. Fetters rely on the magical resonance of creatures capable of casting spells (spellcasters and creatures with spell-like abilities) which saturates even their hair and clothing. Fetters cannot target a creature with no magical ability. The malice binder knows one fetter at 1st level and gains another at 4th level and every 2 levels thereafter.</p><p>Every fetter requires a token taken from his desired target: a few hairs, a lost tooth, nail clippings, a scrap of clothing, or a small treasured possession with some significance. An investigator can obtain a single token in any of the following ways: a successful Sleight of Hand check against an unsuspecting target, a successful steal combat maneuver, or a successful Perception check (DC = 15 + the creature's CR) to search an area his target occupied for at least 2 hours. Malice binders can search such a location for additional tokens, but each subsequent Perception check increases the DC by 5, regardless of success or failure. Tokens rely on the magic that clings to spellcasters and creatures with spell-like abilities; they must be carefully preserved as soon as they are recovered and before they can be used. Preparing a token requires a move action, and a malice binder can maintain one prepared token per class level. Each token can be used only to power a fetter targeting the creature it came from, and it is consumed in the process. At 7th level, the malice binder can instead prepare a token as a swift action.</p><p>The DC to resist a fetter is equal to 10 + half the investigator's class level + the investigator's Charisma bonus. Activating a fetter is a standard action that provokes attacks of opportunity, and unless otherwise stated the target must be within 30 feet, plus 5 feet per 2 levels. Once a creature has been the target of a specific fetter, it is immune to that effect for 24 hours.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Tekritanin Arbiter""]]",Investigator (Tekritanin Arbiter),Tekritanin Arbiter,<id-00025,3,Fluent Speaker,"<p>At 3rd level, a Tekritanin arbiter learns to speak one language with the skill of a native speaker. He chooses one language he knows and gains a +1 bonus on Disguise checks to appear as an individual native to any region where the language is primarily spoken. In addition, he gains a +1 bonus on both Diplomacy checks to change initial attitudes and Sense Motive checks to detect falsehoods when dealing with individuals with the selected language as their native language. At 6th level and every 3 levels thereafter, these bonuses increase by 1 and the Tekritanin arbiter can select one additional language that his bonuses apply to, up to a maximum of +6 each for six languages at 18th level.</p>",icons/tools/scribal/magnifying-glass.webp
,Investigator,"[[""Investigator""],[""Gravedigger""]]",Investigator (Gravedigger),Gravedigger,<id-00039,3,Focus Talent,<p>A gravedigger can select a focus power for one of her implements as per an occultist of her investigator level in place of an investigator talent.</p>,icons/tools/scribal/magnifying-glass.webp
